,year,quarter,country,pagerank
710,2021,1,GH,0.0010302891594942752
711,2021,1,IS,0.0012986877294553925
712,2021,1,SA,0.0016506189838134309
713,2021,1,RW,0.0013668866824382954
714,2021,1,BM,0.0009523260047520469
715,2021,1,DJ,0.0009523260047520469
716,2021,1,SN,0.0017885748285586087
717,2021,1,HN,0.0010842401509908175
718,2021,1,PT,0.002880084308016453
719,2021,1,MD,0.0011590800601417272
720,2021,1,EE,0.0016202384634342972
721,2021,1,EG,0.00215803350274397
722,2021,1,LU,0.0015069427313822883
723,2021,1,CY,0.001071131859384259
724,2021,1,,0.0009523260047520469
725,2021,1,BH,0.00106062742618346
726,2021,1,UG,0.0017762773722855229
727,2021,1,BB,0.0009629982338000962
728,2021,1,SY,0.0011215293251852336
729,2021,1,TN,0.0011955883873599959
730,2021,1,FM,0.0009523260047520469
731,2021,1,SV,0.001265579351499436
732,2021,1,NI,0.0010742693283576576
733,2021,1,BO,0.0013137160812405689
734,2021,1,RE,0.0011364088262753463
735,2021,1,JO,0.001156199228222706
736,2021,1,PF,0.0009523260047520469
737,2021,1,GT,0.0011675107363123948
738,2021,1,BA,0.0018128611359389192
739,2021,1,PS,0.0010466715870274678
740,2021,1,ZW,0.0009523260047520469
741,2021,1,AM,0.0012512778209876503
742,2021,1,ET,0.0015044612333185198
743,2021,1,KW,0.001020658416849647
744,2021,1,MQ,0.0009523260047520469
745,2021,1,IQ,0.0009523260047520469
746,2021,1,WS,0.0009523260047520469
747,2021,1,TL,0.0009523260047520469
748,2021,1,GI,0.0009523260047520469
749,2021,1,LC,0.0009523260047520469
750,2021,1,ML,0.0009523260047520469
751,2021,1,MT,0.0010774452489041577
752,2021,1,MV,0.0009731203694082514
753,2021,1,KG,0.0010448164179037902
754,2021,1,UZ,0.0009855596881123503
755,2021,1,JM,0.0010261817089894712
756,2021,1,PR,0.0013097098300930957
757,2021,1,CI,0.0009627068130955295
758,2021,1,DO,0.001411850010938592
759,2021,1,SR,0.0009523260047520469
760,2021,1,MZ,0.0009737905454456374
761,2021,1,AZ,0.0010875081819065955
762,2021,1,ZM,0.0009523260047520469
763,2021,1,MO,0.0009666474656457107
764,2021,1,MN,0.0009523260047520469
765,2021,1,IM,0.0009523260047520469
766,2021,1,GP,0.0009523260047520469
767,2021,1,OM,0.0009523260047520469
768,2021,1,ER,0.0011623990818506315
769,2021,1,MM,0.0009867849003173472
770,2021,1,PY,0.0009523260047520469
771,2021,1,GF,0.0009627068130955295
772,2021,1,AW,0.0009523260047520469
773,2021,1,BZ,0.0009523260047520469
774,2021,1,CV,0.0009523260047520469
775,2021,1,AO,0.0009523260047520469
776,2021,1,FO,0.0009523260047520469
777,2021,1,TT,0.0009523260047520469
778,2021,1,MG,0.0009523260047520469
779,2021,1,MU,0.0009523260047520469
780,2021,1,SM,0.000960798394050192
781,2021,1,MW,0.0009774882752624392
782,2021,1,SO,0.0010082760334494108
783,2021,1,BJ,0.0009523260047520469
784,2021,1,YE,0.0009523260047520469
785,2021,1,NC,0.0009523260047520469
786,2021,1,AI,0.0009523260047520469
787,2021,1,LA,0.0009523260047520469
788,2021,2,MY,0.0018787473575793893
789,2021,2,FR,0.02974437682212606
790,2021,2,CH,0.013476241041243465
791,2021,2,BE,0.005886961260627355
792,2021,2,SI,0.0013487503433795383
793,2021,2,ES,0.012133098941028795
794,2021,2,GE,0.0010900389372423805
795,2021,2,FI,0.005271916274076258
796,2021,2,CA,0.03598930039141464
797,2021,2,LV,0.0015551577948938102
798,2021,2,VE,0.0018989896051204954
799,2021,2,MX,0.005522202300314952
800,2021,2,AT,0.004657460540675514
801,2021,2,TR,0.003960390442209034
802,2021,2,JP,0.014593691690410247
803,2021,2,VN,0.003370155732182886
804,2021,2,GB,0.05402564116387225
805,2021,2,EG,0.001862772827053858
806,2021,2,AE,0.001887996932850916
807,2021,2,JO,0.0014041829764623367
808,2021,2,KE,0.0030308798799743445
809,2021,2,DE,0.062445562681790225
810,2021,2,CY,0.001192268915316636
811,2021,2,IN,0.03889548928475593
812,2021,2,NZ,0.0037329376674680994
813,2021,2,US,0.2974281733794963
814,2021,2,SK,0.00169942815101338
815,2021,2,NG,0.0025599388803994273
816,2021,2,IT,0.009524036362252871
817,2021,2,CZ,0.006769798480794411
818,2021,2,PR,0.0012901114374961505
819,2021,2,IL,0.01310612972015848
820,2021,2,SE,0.007861793582387854
821,2021,2,BR,0.007471689973894391
822,2021,2,IR,0.003050240786589614
823,2021,2,NP,0.001504607849734481
824,2021,2,AU,0.01422860689705041
825,2021,2,PT,0.0033986796913175223
826,2021,2,NL,0.020580018902406683
827,2021,2,RO,0.004139362738573496
828,2021,2,TW,0.005190754900616172
829,2021,2,RW,0.0013819238227806053
830,2021,2,ZA,0.004987009474386944
831,2021,2,SG,0.008205226126015156
832,2021,2,MU,0.0009733510540253782
833,2021,2,AL,0.001073224379130089
834,2021,2,LT,0.0015720980261938059
835,2021,2,RS,0.0023963102048542404
836,2021,2,AR,0.0064713092711008325
837,2021,2,HR,0.0015944303130421855
838,2021,2,PF,0.0009412324370964493
839,2021,2,CN,0.04617251355911741
840,2021,2,CL,0.002201922285281422
841,2021,2,BY,0.002517237813107232
842,2021,2,CU,0.0012983387790225958
843,2021,2,TH,0.0023184296950532583
844,2021,2,UY,0.0014644047008243355
845,2021,2,ME,0.0009639856797189051
846,2021,2,UA,0.011432960219839836
847,2021,2,RU,0.020159971247940448
848,2021,2,SN,0.0009756160954986409
849,2021,2,MK,0.0010140371465143857
850,2021,2,LU,0.0016156750389570958
851,2021,2,PH,0.002351647730275029
852,2021,2,NO,0.0047561995044714325
853,2021,2,IQ,0.0009412324370964493
854,2021,2,BD,0.0013997599341266833
855,2021,2,KH,0.001194846908650675
856,2021,2,ID,0.0026828934783193867
857,2021,2,PK,0.00292147047689836
858,2021,2,PL,0.009270563495367189
859,2021,2,CO,0.0038052255503208104
860,2021,2,CR,0.0017705884533893628
861,2021,2,DK,0.004539459016343269
862,2021,2,HK,0.025951129476191628
863,2021,2,EE,0.0015856585345409159
864,2021,2,CW,0.0009536466268674662
865,2021,2,AF,0.00105392726272061
866,2021,2,PE,0.0017625822887386653
867,2021,2,IS,0.001221214950679365
868,2021,2,LB,0.001089534209425603
869,2021,2,BG,0.0027372207200064016
870,2021,2,BO,0.0011102424091068497
871,2021,2,GH,0.0010755495956642068
872,2021,2,UG,0.0015721241962051327
873,2021,2,MM,0.0011163305798491158
874,2021,2,BH,0.0010153861962411731
875,2021,2,GR,0.0026127793174861016
876,2021,2,IE,0.005194623776618908
877,2021,2,MT,0.001019415187570104
878,2021,2,EC,0.0011830925426925098
879,2021,2,AM,0.0014559010838049835
880,2021,2,LK,0.001261273298707941
881,2021,2,FO,0.0009412324370964493
882,2021,2,KR,0.005296917384361151
883,2021,2,BA,0.0015919358050583846
884,2021,2,QA,0.0010274554938949055
885,2021,2,HU,0.0020864025970879427
886,2021,2,TN,0.0012098915404960419
887,2021,2,BM,0.0009412324370964493
888,2021,2,MO,0.0009924523743283307
889,2021,2,GT,0.0011871606907276554
890,2021,2,NC,0.0009412324370964493
891,2021,2,TT,0.0014810239595026494
892,2021,2,MA,0.0012550205348995777
893,2021,2,ZM,0.0009412324370964493
894,2021,2,KZ,0.0010696699462064228
895,2021,2,JM,0.001174503414363746
896,2021,2,SM,0.0009576596528758076
897,2021,2,SA,0.001216920923811772
898,2021,2,TL,0.0009412324370964493
899,2021,2,HN,0.0010180894446102447
900,2021,2,DO,0.0014972657915970616
901,2021,2,MD,0.0011560332631053744
902,2021,2,PS,0.0011237154773365032
903,2021,2,AD,0.0009604695057407154
904,2021,2,MQ,0.000971165042585518
905,2021,2,ET,0.0010889825595735948
906,2021,2,JE,0.0009557541082217884
907,2021,2,KG,0.0009942959793900889
908,2021,2,UZ,0.0009949359927675224
909,2021,2,CD,0.001055300123358376
910,2021,2,AW,0.0009412324370964493
911,2021,2,BS,0.0010258615015498421
912,2021,2,SD,0.0009412324370964493
913,2021,2,LC,0.0009509427468682478
914,2021,2,,0.0009412324370964493
915,2021,2,IM,0.0009412324370964493
916,2021,2,CV,0.0009412324370964493
917,2021,2,ML,0.0009412324370964493
918,2021,2,TZ,0.001138209465112467
919,2021,2,ZW,0.0009412324370964493
920,2021,2,NI,0.0009503338459173924
921,2021,2,PA,0.0009963323220455952
922,2021,2,LR,0.0009661209660206399
923,2021,2,MC,0.0009412324370964493
924,2021,2,MZ,0.0010586768530725862
925,2021,2,KY,0.0009412324370964493
926,2021,2,KW,0.0010818158622063452
927,2021,2,SR,0.0009412324370964493
928,2021,2,GN,0.0009412324370964493
929,2021,2,AZ,0.0010210968535803186
930,2021,2,DZ,0.0010203572345533702
931,2021,2,GF,0.0009412324370964493
932,2021,2,CM,0.0009948062530933323
933,2021,2,MN,0.0009412324370964493
934,2021,2,OM,0.0009710750807828011
935,2021,2,SY,0.0011046990479706524
936,2021,2,PY,0.0009412324370964493
937,2021,2,RE,0.0010557310856004801
938,2021,2,MV,0.0009412324370964493
939,2021,2,GD,0.0009412324370964493
940,2021,2,SV,0.0010560551972311966
941,2021,2,LA,0.0009412324370964493
942,2021,2,BZ,0.0009412324370964493
943,2021,2,AO,0.0009412324370964493
944,2021,2,TC,0.0009412324370964493
945,2021,2,YE,0.0009412324370964493
946,2021,2,CI,0.0009482454592490627
947,2021,2,ER,0.0010055677973186713
948,2021,2,BJ,0.0009412324370964493
949,2021,2,WS,0.0009412324370964493
950,2021,2,GP,0.0009412324370964493
951,2021,3,NG,0.0034312834122200053
952,2021,3,SG,0.009535761487246707
953,2021,3,EC,0.0012758098359507435
954,2021,3,CO,0.004076929578242452
955,2021,3,CZ,0.005718142182192203
956,2021,3,CA,0.033512995257917046
957,2021,3,NP,0.0016713618683475533
958,2021,3,NO,0.005470438298030192
959,2021,3,TZ,0.001055414369346408
960,2021,3,KE,0.003915869214276839
961,2021,3,MY,0.002073494747450056
962,2021,3,ZA,0.004592537428889258
963,2021,3,RU,0.02089843275996143
964,2021,3,JP,0.013516685884331282
965,2021,3,IN,0.043273435286122285
966,2021,3,MX,0.0051145220922606364
967,2021,3,IL,0.012525921333601866
968,2021,3,TH,0.002407605163022348
969,2021,3,UA,0.010463197926597886
970,2021,3,UY,0.0013561469241765583
971,2021,3,SK,0.0016343817212589025
972,2021,3,IT,0.008311228550142194
973,2021,3,DK,0.003708293440185673
974,2021,3,DE,0.060439721381325445
975,2021,3,GB,0.052835746985943524
976,2021,3,SE,0.006839815834267522
977,2021,3,HK,0.028722192734272553
978,2021,3,VN,0.003525235564556907
979,2021,3,AU,0.01287859671804825
980,2021,3,NZ,0.003966593254188204
981,2021,3,NL,0.018652184790527843
982,2021,3,CH,0.012095060334072594
983,2021,3,PK,0.0034686776190895443
984,2021,3,FR,0.027159980238770805
985,2021,3,BG,0.0021274372126038467
986,2021,3,PL,0.010282793505899468
987,2021,3,TR,0.003975533578714517
988,2021,3,FI,0.004609952957598583
989,2021,3,LB,0.0011297013875741064
990,2021,3,US,0.29696833649921933
991,2021,3,CN,0.05204969673884921
992,2021,3,CM,0.0009752546996808565
993,2021,3,HR,0.0013623746658417918
994,2021,3,AT,0.0041995717516724465
995,2021,3,MZ,0.0010519932446354035
996,2021,3,CY,0.001155734429104334
997,2021,3,PT,0.0028610795336356546
998,2021,3,MK,0.0010212926226575477
999,2021,3,EG,0.0018547996848409577
1000,2021,3,BR,0.00870162526846198
1001,2021,3,GR,0.002537185330813024
1002,2021,3,CL,0.00232633373842267
1003,2021,3,DZ,0.0009579154369831804
1004,2021,3,BD,0.0013208772063495204
1005,2021,3,PH,0.0023680009910243597
1006,2021,3,LU,0.0014141875504914037
1007,2021,3,KR,0.004719754204119728
1008,2021,3,TW,0.004868357751752302
1009,2021,3,GE,0.0011424654903249422
1010,2021,3,RS,0.0025728862995602355
1011,2021,3,DO,0.0013183223551452691
1012,2021,3,BY,0.0026577648389157268
1013,2021,3,IE,0.004221152173152516
1014,2021,3,AE,0.002032446371565738
1015,2021,3,LT,0.0016517765351713207
1016,2021,3,KZ,0.0010383071728614444
1017,2021,3,ET,0.002555601405417499
1018,2021,3,HN,0.0010989069495753107
1019,2021,3,IR,0.0032833188660847854
1020,2021,3,RO,0.0028738011905410986
1021,2021,3,KH,0.0012126980426522787
1022,2021,3,SI,0.001601413343849836
1023,2021,3,ES,0.011068522107702572
1024,2021,3,BE,0.005447070875305555
1025,2021,3,KG,0.0009623298711567377
1026,2021,3,AD,0.0009684328397892067
1027,2021,3,AM,0.00179834120936922
1028,2021,3,UG,0.001822810641943189
1029,2021,3,LV,0.0013675673272626838
1030,2021,3,MU,0.000933899599452552
1031,2021,3,MM,0.001045434697439953
1032,2021,3,AR,0.006515936853598902
1033,2021,3,JO,0.0012354565375422633
1034,2021,3,PE,0.0016136854767931127
1035,2021,3,UZ,0.0009623239613142113
1036,2021,3,BO,0.001306977179507709
1037,2021,3,ER,0.001233238277271737
1038,2021,3,MA,0.0013240670399505897
1039,2021,3,AL,0.00101199547984505
1040,2021,3,IS,0.0010806200611779546
1041,2021,3,ZM,0.000933899599452552
1042,2021,3,IQ,0.001112365811422329
1043,2021,3,RE,0.00101691854762381
1044,2021,3,TN,0.0011390922057078151
1045,2021,3,RW,0.0013114787223585482
1046,2021,3,CD,0.0011142455845599328
1047,2021,3,SN,0.0009455222521965282
1048,2021,3,PR,0.0013201938391799492
1049,2021,3,GH,0.0013458019456066854
1050,2021,3,JE,0.000933899599452552
1051,2021,3,PF,0.0009617928496901969
1052,2021,3,VE,0.0021738239429303662
1053,2021,3,NI,0.000933899599452552
1054,2021,3,HU,0.0020661307456154372
1055,2021,3,EE,0.0016237018923511701
1056,2021,3,LC,0.000933899599452552
1057,2021,3,SV,0.0016897224826938953
1058,2021,3,ML,0.000933899599452552
1059,2021,3,LI,0.000933899599452552
1060,2021,3,LK,0.001345293199899652
1061,2021,3,ID,0.0026433983954265564
1062,2021,3,MD,0.0011806952686631528
1063,2021,3,CR,0.0016532920823879018
1064,2021,3,BH,0.0009452137273558703
1065,2021,3,MT,0.0009508202378195308
1066,2021,3,PY,0.000966219146516587
1067,2021,3,MV,0.000933899599452552
1068,2021,3,CW,0.000996375433212564
1069,2021,3,TT,0.0017596364358765906
1070,2021,3,PS,0.0010169077656413633
1071,2021,3,KW,0.0011783292098111646
1072,2021,3,BA,0.0014705560340916382
1073,2021,3,WS,0.000933899599452552
1074,2021,3,GU,0.000933899599452552
1075,2021,3,PA,0.000933899599452552
1076,2021,3,MC,0.000933899599452552
1077,2021,3,SY,0.001032021263303457
1078,2021,3,SD,0.000933899599452552
1079,2021,3,SA,0.0018878671082571147
1080,2021,3,QA,0.0009831763134041107
1081,2021,3,MO,0.0010007975838093458
1082,2021,3,GP,0.0009524184509905948
1083,2021,3,JM,0.0010566514136711668
1084,2021,3,GT,0.0011550035869455403
1085,2021,3,MQ,0.000933899599452552
1086,2021,3,CU,0.001345032892751058
1087,2021,3,OM,0.0009506878878954806
1088,2021,3,ME,0.000949716440752768
1089,2021,3,BS,0.000996375433212564
1090,2021,3,AG,0.000933899599452552
1091,2021,3,YE,0.001189835353828785
1092,2021,3,MN,0.000933899599452552
1093,2021,3,ZW,0.0009562076440921135
1094,2021,3,BJ,0.000933899599452552
1095,2021,3,TJ,0.0010384147998452461
1096,2021,3,AO,0.000933899599452552
1097,2021,3,CI,0.000933899599452552
1098,2021,3,AZ,0.000933899599452552
1099,2021,3,GF,0.000933899599452552
1100,2021,3,GN,0.0010688359831031642
1101,2021,3,BW,0.0018152687025049282
1102,2021,3,LS,0.000933899599452552
1103,2021,3,KY,0.000933899599452552
1104,2021,3,AF,0.0009393042939919905
1105,2021,3,BM,0.000933899599452552
1106,2021,3,TC,0.000933899599452552
1107,2021,3,GD,0.000933899599452552
1108,2021,3,,0.000933899599452552
1109,2021,3,LA,0.000933899599452552
1110,2021,3,DM,0.000947014627498258
1111,2021,3,IM,0.000933899599452552
1112,2021,3,CV,0.000933899599452552
1113,2021,3,BZ,0.000933899599452552
1114,2021,3,MG,0.000933899599452552
1115,2021,3,VI,0.000933899599452552
1116,2021,4,PH,0.002262000551680847
1117,2021,4,JP,0.011981648440136536
1118,2021,4,TH,0.002448710369081495
1119,2021,4,ID,0.0031224877570374373
1120,2021,4,MK,0.0009593712268246117
1121,2021,4,FR,0.029119108032280606
1122,2021,4,HU,0.002155953748078032
1123,2021,4,BE,0.005920893119866069
1124,2021,4,EC,0.0012969590809349544
1125,2021,4,CH,0.01296747055120081
1126,2021,4,US,0.29228222067709947
1127,2021,4,PR,0.0013043493218551404
1128,2021,4,AT,0.004835276705939511
1129,2021,4,SI,0.0016109283992244042
1130,2021,4,GE,0.0010011359489535561
1131,2021,4,BY,0.002647793086032829
1132,2021,4,PT,0.003432670413480594
1133,2021,4,TW,0.004289466221653973
1134,2021,4,CA,0.0336488070756083
1135,2021,4,DK,0.004114155648499657
1136,2021,4,BR,0.008004230497768237
1137,2021,4,CD,0.0009161168952305675
1138,2021,4,CZ,0.005945711657496183
1139,2021,4,SG,0.0090198347361945
1140,2021,4,GB,0.051351229950850036
1141,2021,4,HR,0.0017441399134110818
1142,2021,4,RU,0.022059227202727495
1143,2021,4,ES,0.012402834647802523
1144,2021,4,IT,0.009108417710695689
1145,2021,4,UY,0.0013714716919200505
1146,2021,4,AR,0.006255993130510073
1147,2021,4,MT,0.0009480486235381377
1148,2021,4,IN,0.042986996509517476
1149,2021,4,PL,0.009035036448470765
1150,2021,4,VE,0.0021053028770799368
1151,2021,4,MX,0.006295876888061971
1152,2021,4,UA,0.011128477985222566
1153,2021,4,FI,0.005086097044487051
1154,2021,4,CN,0.049130152404017344
1155,2021,4,LT,0.0015364471429745517
1156,2021,4,DE,0.06378826540042694
1157,2021,4,UZ,0.0009634743711356809
1158,2021,4,IR,0.0026080372531981956
1159,2021,4,IE,0.003718672104875754
1160,2021,4,BA,0.0013306726742647367
1161,2021,4,AU,0.013230361253527822
1162,2021,4,NL,0.019910086244226542
1163,2021,4,MD,0.0010831947187877097
1164,2021,4,NG,0.003955228123311475
1165,2021,4,ZA,0.003060973059479467
1166,2021,4,CO,0.004737856964627067
1167,2021,4,TR,0.0037326728677924423
1168,2021,4,LK,0.0016820365781457936
1169,2021,4,HK,0.031102429939184682
1170,2021,4,AZ,0.0009328592659063979
1171,2021,4,KZ,0.0010700694794471774
1172,2021,4,CL,0.0019168523519049899
1173,2021,4,LV,0.0013044092815510573
1174,2021,4,EG,0.001828519422327267
1175,2021,4,BD,0.0020445052058768263
1176,2021,4,KE,0.0028168997808439263
1177,2021,4,NZ,0.0033180909848593452
1178,2021,4,ET,0.0012017709668168284
1179,2021,4,IL,0.012167603693680215
1180,2021,4,VN,0.003914388752383944
1181,2021,4,EE,0.0017328340677213328
1182,2021,4,SE,0.007362442554543626
1183,2021,4,NP,0.001575920207077058
1184,2021,4,AM,0.0015698113358228977
1185,2021,4,AE,0.0023445577075688036
1186,2021,4,KR,0.004721540228841664
1187,2021,4,UG,0.0016679496114590101
1188,2021,4,PK,0.0031382530106463307
1189,2021,4,MY,0.002339710153504311
1190,2021,4,ME,0.0009276024527959274
1191,2021,4,RS,0.0021767928446337842
1192,2021,4,RO,0.0034460676114079734
1193,2021,4,KH,0.0010576236385758612
1194,2021,4,BG,0.002563823781999406
1195,2021,4,GR,0.002445130497414073
1196,2021,4,BH,0.0009383082479614249
1197,2021,4,KW,0.001025830200114842
1198,2021,4,TN,0.0011388071505055543
1199,2021,4,NO,0.005914006055941314
1200,2021,4,AO,0.0009266704229212914
1201,2021,4,MA,0.0011437275746355095
1202,2021,4,SV,0.0011024138278959913
1203,2021,4,SA,0.0012880227148854174
1204,2021,4,CY,0.0012330815785416734
1205,2021,4,CR,0.001701982798314244
1206,2021,4,PE,0.0019900072424861937
1207,2021,4,CU,0.0012221179249992365
1208,2021,4,LU,0.001552972800561729
1209,2021,4,MM,0.0010160577687011935
1210,2021,4,MU,0.0009161168952305675
1211,2021,4,GH,0.0010145185681003036
1212,2021,4,OM,0.0009436993675514073
1213,2021,4,AF,0.0009161168952305675
1214,2021,4,AL,0.0009635467301341756
1215,2021,4,ZM,0.0009753726303540109
1216,2021,4,PA,0.0010251567327032593
1217,2021,4,VG,0.0009276263010136875
1218,2021,4,SK,0.0017505767928126148
1219,2021,4,BN,0.0009161168952305675
1220,2021,4,LA,0.0009161168952305675
1221,2021,4,MO,0.0009161168952305675
1222,2021,4,PY,0.0009161168952305675
1223,2021,4,BW,0.0017095709401316822
1224,2021,4,RW,0.0012239991116183924
1225,2021,4,PS,0.0009161168952305675
1226,2021,4,CM,0.0009736789486933746
1227,2021,4,LB,0.0010599310161396548
1228,2021,4,IS,0.0012142460195199499
1229,2021,4,JM,0.001116441516218087
1230,2021,4,DO,0.0013233135943634079
1231,2021,4,BO,0.0013949303728138735
1232,2021,4,RE,0.0009586236518422867
1233,2021,4,TT,0.001746472594050784
1234,2021,4,JO,0.0010383214611321728
1235,2021,4,GN,0.0009161168952305675
1236,2021,4,BZ,0.0009161168952305675
1237,2021,4,GD,0.0009161168952305675
1238,2021,4,LC,0.0009161168952305675
1239,2021,4,HT,0.0009161168952305675
1240,2021,4,JE,0.0009305861817613599
1241,2021,4,SY,0.0010413942976023921
1242,2021,4,CF,0.0009161168952305675
1243,2021,4,AD,0.0009252433619136086
1244,2021,4,MQ,0.0009161168952305675
1245,2021,4,SC,0.0009566342277253225
1246,2021,4,HN,0.0010124584592337154
1247,2021,4,GI,0.0009161168952305675
1248,2021,4,GP,0.0009251215354658379
1249,2021,4,XK,0.0009797774172866356
1250,2021,4,TZ,0.0009747892055799292
1251,2021,4,DZ,0.0009536101531022441
1252,2021,4,KG,0.0009812237222245285
1253,2021,4,BM,0.0009161168952305675
1254,2021,4,QA,0.0009409411203193233
1255,2021,4,TJ,0.0009161168952305675
1256,2021,4,GT,0.0010971556254594883
1257,2021,4,ER,0.0009802704412079756
1258,2021,4,IM,0.0009161168952305675
1259,2021,4,YE,0.0009161168952305675
1260,2021,4,SN,0.0009161168952305675
1261,2021,4,BJ,0.0009161168952305675
1262,2021,4,ZW,0.0009161168952305675
1263,2021,4,MZ,0.0009161168952305675
1264,2021,4,LS,0.0009161168952305675
1265,2021,4,IQ,0.0009296488235837217
1266,2021,4,PF,0.0009161168952305675
1267,2021,4,BB,0.0009161168952305675
1268,2021,4,GY,0.0009161168952305675
1269,2021,4,CV,0.0009161168952305675
1270,2021,4,MC,0.0009161168952305675
1271,2021,4,MG,0.0009161168952305675
1272,2021,4,CW,0.0009161168952305675
1273,2021,4,NI,0.0009224314235301851
1274,2021,4,FO,0.0009161168952305675
1275,2021,4,TG,0.0009269647610828729
1276,2021,4,GF,0.0009161168952305675
1277,2021,4,KY,0.0009161168952305675
1278,2021,4,BS,0.0009161168952305675
1279,2021,4,MV,0.0009161168952305675
1280,2021,4,MN,0.0009161168952305675
1281,2021,4,AI,0.0009161168952305675
1282,2021,4,,0.0009161168952305675
1283,2021,4,ML,0.0009161168952305675
1284,2022,1,HR,0.0019022617283574648
1285,2022,1,JP,0.013490064522243887
1286,2022,1,NL,0.01477297442165564
1287,2022,1,LU,0.0014872077861060639
1288,2022,1,BE,0.0059117520419726755
1289,2022,1,DE,0.06348533886554526
1290,2022,1,AR,0.006228835276974716
1291,2022,1,FR,0.030762321794911316
1292,2022,1,PK,0.0026921164201956956
1293,2022,1,NP,0.0013037195283316276
1294,2022,1,UA,0.010001337947850185
1295,2022,1,AU,0.013224982568050846
1296,2022,1,BG,0.0028038883120021863
1297,2022,1,HK,0.03856100868805834
1298,2022,1,US,0.30147521942261457
1299,2022,1,CN,0.041528406227776225
1300,2022,1,RU,0.021945070139199836
1301,2022,1,NG,0.003250472700175425
1302,2022,1,SE,0.007261638075890534
1303,2022,1,ZA,0.0029318333095105045
1304,2022,1,CA,0.03262581535939314
1305,2022,1,TR,0.003736780931906605
1306,2022,1,BY,0.002926282739035088
1307,2022,1,UY,0.0013020929950613759
1308,2022,1,CL,0.0020087883519423104
1309,2022,1,GB,0.050818563461846045
1310,2022,1,IN,0.047511700845130296
1311,2022,1,CO,0.0036947052737990455
1312,2022,1,KR,0.003900302358370644
1313,2022,1,PL,0.009524997590030428
1314,2022,1,IT,0.007790376394193487
1315,2022,1,AT,0.004753461693012173
1316,2022,1,MX,0.005544142778892524
1317,2022,1,PA,0.0009856706697907063
1318,2022,1,ID,0.002548684886132633
1319,2022,1,IL,0.013048431920213195
1320,2022,1,TN,0.0011155355455395506
1321,2022,1,DK,0.0040389345809660054
1322,2022,1,PT,0.0034856697602543545
1323,2022,1,LT,0.001477524286393559
1324,2022,1,HU,0.0021647871750729033
1325,2022,1,KZ,0.0011241140509654771
1326,2022,1,KG,0.0010511101483917662
1327,2022,1,EC,0.0012637719888853986
1328,2022,1,ES,0.0117431333837862
1329,2022,1,NO,0.006083106666880617
1330,2022,1,TH,0.0019809181522320723
1331,2022,1,MK,0.0009090909090909092
1332,2022,1,BA,0.0012160736756769317
1333,2022,1,RO,0.003196554429106139
1334,2022,1,BR,0.00809097957231417
1335,2022,1,CZ,0.005607585432961774
1336,2022,1,LV,0.0014150812369121586
1337,2022,1,PE,0.0016492650223764464
1338,2022,1,AD,0.0009174854001560945
1339,2022,1,EG,0.001536718220598173
1340,2022,1,SA,0.0013025224287711787
1341,2022,1,JM,0.0012078047009366258
1342,2022,1,MA,0.0011214094432676507
1343,2022,1,NC,0.0009288437463371022
1344,2022,1,IE,0.004004125961213466
1345,2022,1,NZ,0.0034726816363095476
1346,2022,1,MD,0.0014477089978061066
1347,2022,1,RS,0.002420997308085873
1348,2022,1,HN,0.0010382551298119861
1349,2022,1,BD,0.001375473441752787
1350,2022,1,KE,0.002781367425366408
1351,2022,1,PH,0.0023588640566662706
1352,2022,1,UG,0.001395140880238454
1353,2022,1,MY,0.002138938490361725
1354,2022,1,GR,0.0021400729081647897
1355,2022,1,EE,0.0016017677184413039
1356,2022,1,LK,0.0013060759644947593
1357,2022,1,CH,0.013506869739290384
1358,2022,1,TW,0.005267109688283288
1359,2022,1,AL,0.0014648697523721313
1360,2022,1,VN,0.003317003610273882
1361,2022,1,MM,0.0010381080635069317
1362,2022,1,FI,0.004757003542983633
1363,2022,1,RE,0.000942148592057996
1364,2022,1,GH,0.0012420801300853023
1365,2022,1,DO,0.001237204362835973
1366,2022,1,ME,0.0009180394827050721
1367,2022,1,IS,0.0011482490830861645
1368,2022,1,SG,0.009400033429351739
1369,2022,1,BH,0.0009090909090909092
1370,2022,1,IR,0.003251961382713144
1371,2022,1,SV,0.0009733847173432003
1372,2022,1,CR,0.0014821710788947401
1373,2022,1,BS,0.0010909522419806153
1374,2022,1,VE,0.0018116244252322456
1375,2022,1,TZ,0.001681818181818182
1376,2022,1,AE,0.002029879127929596
1377,2022,1,MG,0.0009510852384103425
1378,2022,1,PY,0.0009090909090909092
1379,2022,1,SC,0.0009921790705043879
1380,2022,1,BJ,0.0009090909090909092
1381,2022,1,KW,0.00107033873288244
1382,2022,1,MW,0.0009090909090909092
1383,2022,1,GE,0.001200057764050373
1384,2022,1,MV,0.0009090909090909092
1385,2022,1,KH,0.0009849814714408705
1386,2022,1,UZ,0.0010216656000824231
1387,2022,1,ZW,0.0009090909090909092
1388,2022,1,SI,0.001921901308901808
1389,2022,1,BM,0.0009090909090909092
1390,2022,1,CW,0.0009356685980649627
1391,2022,1,SK,0.001723256423281401
1392,2022,1,JO,0.0009958748503554435
1393,2022,1,CM,0.0010625947198911877
1394,2022,1,CV,0.0009090909090909092
1395,2022,1,AZ,0.0009341721561755519
1396,2022,1,MN,0.0009090909090909092
1397,2022,1,BO,0.0011953246294797134
1398,2022,1,LB,0.0010197672150159761
