iso2_code;cluster_id;entry01;consider00;pci;ubiquity;rca01;density
GH;3.0;1;0;1.0403943159903488;52.0;1.0;0.1843787336996318
GR;5.0;0;1;0.020828068629869;83.0;0.0;0.5692766911511024
GR;19.0;1;0;-0.4147257513014745;111.0;1.0;0.5940267999091529
HK;4.0;0;1;1.700063110705086;43.0;0.0;0.8551900395973268
HK;8.0;0;1;-0.8732644896882191;105.0;0.0;0.808898234340605
HK;18.0;0;1;-0.3109706539013559;87.0;0.0;0.8162018606453613
HN;10.0;0;1;-0.6213853320216652;91.0;0.0;0.2831355168212619
HR;10.0;0;1;-0.6213853320216652;91.0;0.0;0.4484411173131186
HU;10.0;1;0;-0.6213853320216652;91.0;1.0;0.6791126578687486
ID;2.0;1;0;0.5586557938317481;63.0;1.0;0.4509250035678529
ID;3.0;0;1;1.0403943159903488;52.0;0.0;0.4229796666018295
ID;4.0;0;1;1.700063110705086;43.0;0.0;0.4351250817813283
ID;9.0;0;1;1.76886527536797;42.0;0.0;0.4306651771729833
ID;10.0;0;1;-0.6213853320216652;91.0;0.0;0.5056056208700174
ID;12.0;0;1;1.815386169588887;42.0;0.0;0.4183691603283007
ID;14.0;0;1;2.170621452376592;33.0;0.0;0.4291280500195815
ID;16.0;0;1;0.8184253533157112;58.0;0.0;0.436054454673002
ID;24.0;0;1;1.4568943041783065;50.0;0.0;0.4219562235839577
ID;26.0;0;1;1.5873665602984497;42.0;0.0;0.4134376523652865
ID;27.0;0;1;1.2301055097006837;48.0;0.0;0.437354895217739
ID;29.0;0;1;1.7357761239496363;41.0;0.0;0.414199411149217
ID;33.0;0;1;2.3587290150463662;29.0;0.0;0.4343968655730977
ID;34.0;0;1;1.7192782225086654;44.0;0.0;0.4157906835495202
ID;39.0;0;1;1.888238159902965;37.0;0.0;0.4179980805720907
ID;41.0;0;1;1.9119839886603804;41.0;0.0;0.4253585247089598
ID;42.0;0;1;1.770800082816533;43.0;0.0;0.4152141839959581
ID;43.0;0;1;2.341151724011851;29.0;0.0;0.432442401744359
ID;45.0;0;1;1.875150764281;39.0;0.0;0.4178665396401493
ID;57.0;0;1;2.0144184838692523;26.0;0.0;0.4716203449132857
IE;8.0;0;1;-0.8732644896882191;105.0;0.0;0.7275544578565115
IL;8.0;0;1;-0.8732644896882191;105.0;0.0;0.7716360516215032
IN;3.0;0;1;1.0403943159903488;52.0;0.0;0.4576646925591181
IN;4.0;0;1;1.700063110705086;43.0;0.0;0.4547454769742849
IN;13.0;0;1;2.87172041541883;16.0;0.0;0.4276841510504579
IN;14.0;0;1;2.170621452376592;33.0;0.0;0.426063733839389
IN;15.0;0;1;-0.0816970945673035;81.0;0.0;0.5418469509650728
IN;16.0;0;1;0.8184253533157112;58.0;0.0;0.4703176866944809
IN;18.0;0;1;-0.3109706539013559;87.0;0.0;0.5522133584399112
IN;20.0;0;1;2.089527578032417;33.0;0.0;0.4247812998983915
IN;22.0;0;1;2.3053589841983;32.0;0.0;0.4369676050518354
IN;23.0;0;1;2.950729074149723;12.0;0.0;0.4075918217875992
IN;24.0;0;1;1.4568943041783065;50.0;0.0;0.4536217721661043
IN;26.0;0;1;1.5873665602984497;42.0;0.0;0.4420009896250481
IN;29.0;0;1;1.7357761239496363;41.0;0.0;0.4407421143977635
IN;32.0;0;1;2.5207822119077656;25.0;0.0;0.4265057919714377
IN;33.0;0;1;2.3587290150463662;29.0;0.0;0.4172131367075797
IN;34.0;0;1;1.7192782225086654;44.0;0.0;0.4436176473648647
IN;35.0;0;1;2.788432725750719;20.0;0.0;0.425221250491481
IN;39.0;0;1;1.888238159902965;37.0;0.0;0.433674203982583
IN;41.0;0;1;1.9119839886603804;41.0;0.0;0.4370024068353499
IN;42.0;0;1;1.770800082816533;43.0;0.0;0.4426784590527486
IN;43.0;0;1;2.341151724011851;29.0;0.0;0.4172809439049543
IN;46.0;0;1;2.6109250389071827;20.0;0.0;0.4281680321526279
IN;50.0;0;1;1.9479657290507195;34.0;0.0;0.4452075801213682
IN;51.0;0;1;2.6013571626067904;22.0;0.0;0.4135939286672957
IN;53.0;0;1;2.8792709596345696;15.0;0.0;0.4301103990447539
IN;55.0;0;1;2.840250777689909;17.0;0.0;0.4296348283635399
IN;57.0;0;1;2.0144184838692523;26.0;0.0;0.4204372791504834
IR;3.0;0;1;1.0403943159903488;52.0;0.0;0.3249280841473219
JP;9.0;1;0;1.76886527536797;42.0;1.0;0.8463088829980218
JP;15.0;0;1;-0.0816970945673035;81.0;0.0;0.7816371227736653
JP;17.0;0;1;1.115223821802615;47.0;0.0;0.8104214076799288
JP;18.0;0;1;-0.3109706539013559;87.0;0.0;0.776038140448288
JP;25.0;0;1;-0.96162280363934;100.0;0.0;0.7675551597998468
JP;27.0;1;0;1.2301055097006837;48.0;1.0;0.8266200317779002
JP;54.0;1;0;1.4158389343229925;50.0;1.0;0.8237388531542263
KE;2.0;0;1;0.5586557938317481;63.0;0.0;0.2747438182121765
KE;3.0;1;0;1.0403943159903488;52.0;1.0;0.2275936201878583
KR;8.0;0;1;-0.8732644896882191;105.0;0.0;0.6352903375811528
KR;12.0;0;1;1.815386169588887;42.0;0.0;0.576866005039385
KR;14.0;0;1;2.170621452376592;33.0;0.0;0.5652854558458273
KR;18.0;0;1;-0.3109706539013559;87.0;0.0;0.6311523694746748
KR;24.0;0;1;1.4568943041783065;50.0;0.0;0.5863165603379383
KR;28.0;0;1;2.2345145712865553;34.0;0.0;0.5632879191681263
KR;29.0;0;1;1.7357761239496363;41.0;0.0;0.5731150173819805
KR;33.0;0;1;2.3587290150463662;29.0;0.0;0.557425822538767
KR;39.0;0;1;1.888238159902965;37.0;0.0;0.5656738275022871
KR;43.0;0;1;2.341151724011851;29.0;0.0;0.5571412412122728
KR;44.0;0;1;2.5712554859175545;21.0;0.0;0.5376813356045911
KR;45.0;0;1;1.875150764281;39.0;0.0;0.5654695468013121
KR;54.0;0;1;1.4158389343229925;50.0;0.0;0.5963533432662574
KR;57.0;0;1;2.0144184838692523;26.0;0.0;0.5549155816557358
LK;2.0;1;0;0.5586557938317481;63.0;1.0;0.4168459931354787
LK;10.0;1;0;-0.6213853320216652;91.0;1.0;0.4661699710794764
LT;10.0;0;1;-0.6213853320216652;91.0;0.0;0.4073848243805006
MA;2.0;0;1;0.5586557938317481;63.0;0.0;0.2177362192204042
MA;10.0;0;1;-0.6213853320216652;91.0;0.0;0.310146235855879
MA;16.0;0;1;0.8184253533157112;58.0;0.0;0.1986322999927468
MK;10.0;0;1;-0.6213853320216652;91.0;0.0;0.246941153314875
MX;2.0;1;0;0.5586557938317481;63.0;1.0;0.5194228436249467
MX;3.0;0;1;1.0403943159903488;52.0;0.0;0.5004825941344128
MX;11.0;0;1;-0.9600851232258238;110.0;0.0;0.5955602532805301
MX;12.0;0;1;1.815386169588887;42.0;0.0;0.4856804052410834
MX;14.0;0;1;2.170621452376592;33.0;0.0;0.4493826562950819
MX;16.0;0;1;0.8184253533157112;58.0;0.0;0.5147833919538919
MX;34.0;0;1;1.7192782225086654;44.0;0.0;0.4938621298022183
MX;43.0;0;1;2.341151724011851;29.0;0.0;0.4251158028227393
MX;45.0;0;1;1.875150764281;39.0;0.0;0.4689354959682261
MY;2.0;1;0;0.5586557938317481;63.0;1.0;0.4316766736014194
MY;3.0;1;0;1.0403943159903488;52.0;1.0;0.4034349356116742
NG;2.0;0;1;0.5586557938317481;63.0;0.0;0.2499462240948775
NG;3.0;1;0;1.0403943159903488;52.0;1.0;0.2039234646897871
NG;12.0;0;1;1.815386169588887;42.0;0.0;0.1719379607514633
NG;16.0;0;1;0.8184253533157112;58.0;0.0;0.2323162949030251
NG;24.0;0;1;1.4568943041783065;50.0;0.0;0.2043668264601407
NI;10.0;0;1;-0.6213853320216652;91.0;0.0;0.1952306323186025
NL;25.0;0;1;-0.96162280363934;100.0;0.0;0.8777867335030121
NO;8.0;0;1;-0.8732644896882191;105.0;0.0;0.7285183830465422
NO;25.0;0;1;-0.96162280363934;100.0;0.0;0.7382855959749378
NP;2.0;1;0;0.5586557938317481;63.0;1.0;0.2329067188786904
NP;11.0;0;1;-0.9600851232258238;110.0;0.0;0.3690167630779969
PE;3.0;0;1;1.0403943159903488;52.0;0.0;0.2978907447033855
PE;10.0;0;1;-0.6213853320216652;91.0;0.0;0.3964823159701642
PE;11.0;0;1;-0.9600851232258238;110.0;0.0;0.4224333333994364
PE;16.0;0;1;0.8184253533157112;58.0;0.0;0.3222829850275139
PH;2.0;0;1;0.5586557938317481;63.0;0.0;0.4048552302055694
PH;3.0;0;1;1.0403943159903488;52.0;0.0;0.3808148614675226
PH;10.0;0;1;-0.6213853320216652;91.0;0.0;0.457526540988399
PH;16.0;0;1;0.8184253533157112;58.0;0.0;0.4046692216673501
PK;2.0;1;0;0.5586557938317481;63.0;1.0;0.3685916678224021
PK;3.0;0;1;1.0403943159903488;52.0;0.0;0.330417880092708
PK;11.0;0;1;-0.9600851232258238;110.0;0.0;0.4729883017393701
PK;12.0;0;1;1.815386169588887;42.0;0.0;0.3102630033722841
PK;16.0;0;1;0.8184253533157112;58.0;0.0;0.3565495088837304
PK;24.0;0;1;1.4568943041783065;50.0;0.0;0.3447380132269739
PK;26.0;0;1;1.5873665602984497;42.0;0.0;0.3253553431454621
PK;27.0;0;1;1.2301055097006837;48.0;0.0;0.3531695114628459
PK;34.0;0;1;1.7192782225086654;44.0;0.0;0.3197056131031509
PL;21.0;0;1;-0.5287084858606022;108.0;0.0;0.9108349427053142
RO;10.0;0;1;-0.6213853320216652;91.0;0.0;0.7234102370855207
RO;27.0;0;1;1.2301055097006837;48.0;0.0;0.698052827217833
RS;5.0;0;1;0.020828068629869;83.0;0.0;0.3986211940712927
RS;10.0;0;1;-0.6213853320216652;91.0;0.0;0.381896527691471
RS;11.0;1;0;-0.9600851232258238;110.0;1.0;0.4229102670630206
RU;9.0;0;1;1.76886527536797;42.0;0.0;0.8232599839801712
RU;17.0;0;1;1.115223821802615;47.0;0.0;0.8122599549830376
RU;21.0;0;1;-0.5287084858606022;108.0;0.0;0.8421414546874697
RU;26.0;0;1;1.5873665602984497;42.0;0.0;0.8228079028501465
RU;27.0;0;1;1.2301055097006837;48.0;0.0;0.8161150958535734
RU;29.0;0;1;1.7357761239496363;41.0;0.0;0.8270734202014388
RU;52.0;0;1;2.6474320166678087;22.0;0.0;0.8494451547340416
SA;3.0;1;0;1.0403943159903488;52.0;1.0;0.2237798631826891
SA;16.0;1;0;0.8184253533157112;58.0;1.0;0.2559084341576705
SE;8.0;0;1;-0.8732644896882191;105.0;0.0;0.874373212547027
SG;8.0;0;1;-0.8732644896882191;105.0;0.0;0.8376433467239124
SN;10.0;0;1;-0.6213853320216652;91.0;0.0;0.2377575088431052
SV;10.0;0;1;-0.6213853320216652;91.0;0.0;0.3019447993490043
TH;2.0;1;0;0.5586557938317481;63.0;1.0;0.4635711320830004
TH;3.0;1;0;1.0403943159903488;52.0;1.0;0.4327633616459804
TH;16.0;0;1;0.8184253533157112;58.0;0.0;0.4597879041189883
TH;26.0;0;1;1.5873665602984497;42.0;0.0;0.4250881982801458
TN;10.0;0;1;-0.6213853320216652;91.0;0.0;0.4154880400908857
TN;16.0;0;1;0.8184253533157112;58.0;0.0;0.3216823405069693
TR;12.0;0;1;1.815386169588887;42.0;0.0;0.5981335449402799
TR;29.0;0;1;1.7357761239496363;41.0;0.0;0.60824054996161
TR;45.0;0;1;1.875150764281;39.0;0.0;0.5779481813347773
TW;25.0;0;1;-0.96162280363934;100.0;0.0;0.7451893332513784
TW;45.0;1;0;1.875150764281;39.0;1.0;0.7066953383386737
UA;9.0;0;1;1.76886527536797;42.0;0.0;0.6106248351678033
UA;10.0;0;1;-0.6213853320216652;91.0;0.0;0.6521181452655525
UA;14.0;0;1;2.170621452376592;33.0;0.0;0.5757052969465871
UA;24.0;1;0;1.4568943041783065;50.0;1.0;0.6308654957856002
UA;25.0;0;1;-0.96162280363934;100.0;0.0;0.7190293039848662
UA;26.0;0;1;1.5873665602984497;42.0;0.0;0.614882757699153
UA;27.0;0;1;1.2301055097006837;48.0;0.0;0.6240080481762862
UA;39.0;0;1;1.888238159902965;37.0;0.0;0.5996439252591489
UA;43.0;0;1;2.341151724011851;29.0;0.0;0.5479640641683676
US;5.0;0;1;0.020828068629869;83.0;0.0;0.8168284992457759
US;8.0;0;1;-0.8732644896882191;105.0;0.0;0.7844116571251951
US;17.0;1;0;1.115223821802615;47.0;1.0;0.8651699963866298
US;18.0;0;1;-0.3109706539013559;87.0;0.0;0.7961428468040471
US;25.0;0;1;-0.96162280363934;100.0;0.0;0.7676407433198026
UY;10.0;0;1;-0.6213853320216652;91.0;0.0;0.3782132478231141
UZ;2.0;0;1;0.5586557938317481;63.0;0.0;0.2382710075578604
VE;2.0;0;1;0.5586557938317481;63.0;0.0;0.2079785538401945
VE;3.0;0;1;1.0403943159903488;52.0;0.0;0.1572866347685081
VN;2.0;1;0;0.5586557938317481;63.0;1.0;0.4316766736014193
VN;3.0;0;1;1.0403943159903488;52.0;0.0;0.4065609470268039
VN;4.0;1;0;1.700063110705086;43.0;1.0;0.406584060023569
VN;9.0;0;1;1.76886527536797;42.0;0.0;0.3960772208185721
VN;10.0;0;1;-0.6213853320216652;91.0;0.0;0.4976006259561218
VN;12.0;0;1;1.815386169588887;42.0;0.0;0.3831257274629011
VN;16.0;0;1;0.8184253533157112;58.0;0.0;0.4255213802627718
VN;26.0;0;1;1.5873665602984497;42.0;0.0;0.3977758204781154
VN;27.0;0;1;1.2301055097006837;48.0;0.0;0.4135241979466591
VN;33.0;0;1;2.3587290150463662;29.0;0.0;0.3318866058780603
VN;34.0;0;1;1.7192782225086654;44.0;0.0;0.3933188749431889
VN;42.0;1;0;1.770800082816533;43.0;1.0;0.3901792962991738
VN;43.0;0;1;2.341151724011851;29.0;0.0;0.330387676341874
VN;45.0;0;1;1.875150764281;39.0;0.0;0.3746637809199756
ZA;2.0;0;1;0.5586557938317481;63.0;0.0;0.4768240805844791
ZA;3.0;1;0;1.0403943159903488;52.0;1.0;0.4465032722845735
