iso2_code;language;entry01;consider00;pci;ubiquity;rca01;density
SE;Blade;0;1;-0.4723381228715559;54.0;0.0;0.4365500694177535
SE;CSS;0;1;-1.203894976903993;108.0;0.0;0.3083619163912693
SE;CoffeeScript;1;0;0.6534558130059742;19.0;1.0;0.5693473164381586
SE;Dart;0;1;-0.6366428602148355;37.0;0.0;0.3519280538726627
SE;HTML;0;1;-1.2864110948733187;117.0;0.0;0.3017647058823529
SE;Hack;0;1;-0.452883550093042;53.0;0.0;0.4344471502594664
SE;Java;0;1;-0.6517373307398842;71.0;0.0;0.4678065291812401
SE;JavaScript;0;1;-1.0682499970793824;113.0;0.0;0.3533121001569538
SE;Jupyter Notebook;0;1;0.5112019474097586;24.0;0.0;0.594441188963849
SE;Kotlin;0;1;-0.3649067402491252;57.0;0.0;0.4456990600810409
SE;Less;0;1;-0.3374503558491916;44.0;0.0;0.4517426698690778
SE;PHP;0;1;-0.7117079578420717;95.0;0.0;0.4507136130886596
SE;Pug;0;1;0.7398324276404348;30.0;0.0;0.6164230204175334
SE;Python;0;1;-0.0515691656205541;55.0;0.0;0.6142652878923344
SE;SCSS;0;1;-0.6494982578622338;90.0;0.0;0.4330753391091829
SE;Swift;0;1;-0.3984229658803768;48.0;0.0;0.4158798863095538
SE;Vue;0;1;-0.590525457249937;48.0;0.0;0.4052916334130694
SG;Blade;0;1;-0.4723381228715559;54.0;0.0;0.4481620124437857
SG;C;1;0;1.51083919229093;37.0;1.0;0.5098620544715793
SG;C#;0;1;0.0154752536849605;68.0;0.0;0.4829475000428112
SG;C++;1;0;1.185716911826135;36.0;1.0;0.4994610866079351
SG;CSS;0;1;-1.203894976903993;108.0;0.0;0.3678273356555896
SG;Fortran;0;1;2.373897566350091;16.0;0.0;0.3849801000892741
SG;Gherkin;0;1;1.6714514560053877;27.0;0.0;0.4864093858324612
SG;HTML;0;1;-1.2864110948733187;117.0;0.0;0.3670588235294118
SG;Hack;0;1;-0.452883550093042;53.0;0.0;0.4032302375978567
SG;JavaScript;0;1;-1.0682499970793824;113.0;0.0;0.396804927075971
SG;Kotlin;0;1;-0.3649067402491252;57.0;0.0;0.4568972240343659
SG;PHP;0;1;-0.7117079578420717;95.0;0.0;0.407719495655765
SG;TSQL;0;1;-0.3789268824364155;61.0;0.0;0.4227920984758171
SG;TypeScript;1;0;-0.1389597189676882;75.0;1.0;0.4518429168239674
SI;CSS;0;1;-1.203894976903993;108.0;0.0;0.4544837668123258
SI;HTML;0;1;-1.2864110948733187;117.0;0.0;0.4394117647058824
SI;Java;0;1;-0.6517373307398842;71.0;0.0;0.3841835622679044
SK;CSS;0;1;-1.203894976903993;108.0;0.0;0.5292753250622957
SK;HTML;0;1;-1.2864110948733187;117.0;0.0;0.513529411764706
SK;Jupyter Notebook;0;1;0.5112019474097586;24.0;0.0;0.2278808359986008
SK;Ruby;0;1;-0.8041688921409909;56.0;0.0;0.3710529861629931
SK;Swift;0;1;-0.3984229658803768;48.0;0.0;0.3835903691488539
SN;Python;0;1;-0.0515691656205541;55.0;0.0;0.121479785655082
SV;Dockerfile;0;1;0.9633754239112304;45.0;0.0;0.0955056788942219
SV;Python;0;1;-0.0515691656205541;55.0;0.0;0.1423410845749261
SV;Ruby;0;1;-0.8041688921409909;56.0;0.0;0.2814761255469884
SV;Shell;0;1;-0.2279389609062087;76.0;0.0;0.1761441815868693
TH;Assembly;0;1;1.963644814406957;32.0;0.0;0.1112116209451972
TH;Batchfile;0;1;1.754625822469334;36.0;0.0;0.1289903894232461
TH;C;0;1;1.51083919229093;37.0;0.0;0.1361528644116559
TH;C#;0;1;0.0154752536849605;68.0;0.0;0.3324965331658808
TH;CMake;1;0;1.8102499941879904;35.0;1.0;0.121470358084547
TH;Groovy;0;1;2.045672644939932;28.0;0.0;0.1002233000272191
TH;HCL;0;1;2.081247572247573;23.0;0.0;0.0912151533698535
TH;Java;0;1;-0.6517373307398842;71.0;0.0;0.4403474324661363
TH;Jupyter Notebook;0;1;0.5112019474097586;24.0;0.0;0.1904990865526263
TH;M4;0;1;2.141110172316937;30.0;0.0;0.099233101177132
TH;Makefile;0;1;1.5591381085575713;38.0;0.0;0.1322854275845265
TH;Perl;0;1;1.8863560192802729;30.0;0.0;0.1044932811150101
TH;PowerShell;0;1;0.9861365234164;37.0;0.0;0.1745635378196555
TH;Python;0;1;-0.0515691656205541;55.0;0.0;0.2071199291919589
TH;R;0;1;1.1157321177845223;31.0;0.0;0.1435661350890918
TH;Roff;0;1;2.065574294940661;29.0;0.0;0.0990343525533265
TH;Rust;0;1;2.066526429861059;25.0;0.0;0.0925577910459907
TH;Shell;0;1;-0.2279389609062087;76.0;0.0;0.2282296236525702
TH;Smarty;0;1;1.940829555675328;30.0;0.0;0.1038241001640904
TH;TeX;0;1;1.639072434856775;28.0;0.0;0.1070346044326557
TH;Vim Script;0;1;1.9750874907129656;27.0;0.0;0.0987175989861061
TH;XSLT;0;1;1.7269077328857083;31.0;0.0;0.1144329966419802
TN;Batchfile;0;1;1.754625822469334;36.0;0.0;0.0941409348235808
TN;C#;0;1;0.0154752536849605;68.0;0.0;0.2605022348758982
TN;C++;0;1;1.185716911826135;36.0;0.0;0.1170179126568347
TN;Dockerfile;0;1;0.9633754239112304;45.0;0.0;0.1215863515700007
TN;Jupyter Notebook;0;1;0.5112019474097586;24.0;0.0;0.126095346385185
TN;Makefile;0;1;1.5591381085575713;38.0;0.0;0.1001879666267978
TN;Python;0;1;-0.0515691656205541;55.0;0.0;0.1552544594041527
TN;Ruby;0;1;-0.8041688921409909;56.0;0.0;0.2766904219464903
TN;Vue;0;1;-0.590525457249937;48.0;0.0;0.3515668637171621
TR;Assembly;0;1;1.963644814406957;32.0;0.0;0.1318255938015952
TR;Batchfile;0;1;1.754625822469334;36.0;0.0;0.144434891665188
TR;C++;1;0;1.185716911826135;36.0;1.0;0.1646870453454164
TR;CMake;1;0;1.8102499941879904;35.0;1.0;0.139619768316261
TR;CSS;0;1;-1.203894976903993;108.0;0.0;0.5567680605350148
TR;CoffeeScript;0;1;0.6534558130059742;19.0;0.0;0.1889339956694281
TR;Dockerfile;0;1;0.9633754239112304;45.0;0.0;0.1730076012821214
TR;GLSL;1;0;1.9720919796236176;29.0;1.0;0.1196750677059716
TR;Go;0;1;1.287478056663491;26.0;0.0;0.1353993703274652
TR;Groovy;0;1;2.045672644939932;28.0;0.0;0.1200494188291979
TR;HCL;0;1;2.081247572247573;23.0;0.0;0.1073556341524552
TR;Hack;0;1;-0.452883550093042;53.0;0.0;0.3970526849176762
TR;Handlebars;0;1;0.5673587643756741;36.0;0.0;0.2751544962227609
TR;Lex;0;1;2.0137117616598017;26.0;0.0;0.1235782551167978
TR;Lua;0;1;1.9164067625124204;29.0;0.0;0.119603482317012
TR;M4;0;1;2.141110172316937;30.0;0.0;0.120794866382132
TR;Makefile;0;1;1.5591381085575713;38.0;0.0;0.1476842714841282
TR;Pascal;0;1;2.162531909061972;21.0;0.0;0.0965973767728326
TR;Perl;0;1;1.8863560192802729;30.0;0.0;0.1203545581179633
TR;PowerShell;0;1;0.9861365234164;37.0;0.0;0.1865701605941773
TR;QMake;0;1;1.6748465721272254;23.0;0.0;0.1220241762350836
