period;cluster_id_1;cluster_id_2;proximity;year
1;2.0;37.0;0.20634920634920634;2020
1;2.0;38.0;0.47619047619047616;2020
1;2.0;39.0;0.49206349206349204;2020
1;2.0;40.0;0.5396825396825397;2020
1;2.0;41.0;0.5555555555555556;2020
1;2.0;42.0;0.5873015873015873;2020
1;2.0;43.0;0.4603174603174603;2020
1;2.0;44.0;0.2698412698412698;2020
1;2.0;45.0;0.5396825396825397;2020
1;2.0;46.0;0.2857142857142857;2020
1;2.0;47.0;0.23809523809523808;2020
1;2.0;48.0;0.07936507936507936;2020
1;2.0;50.0;0.4126984126984127;2020
1;2.0;51.0;0.3333333333333333;2020
1;2.0;52.0;0.30158730158730157;2020
1;2.0;53.0;0.2222222222222222;2020
1;2.0;54.0;0.5396825396825397;2020
1;2.0;55.0;0.25396825396825395;2020
1;2.0;56.0;0.20634920634920634;2020
1;2.0;57.0;0.3492063492063492;2020
1;2.0;59.0;0.38095238095238093;2020
1;3.0;1.0;0.3356643356643357;2020
1;3.0;2.0;0.7619047619047619;2020
1;3.0;3.0;1.0;2020
1;3.0;4.0;0.6153846153846154;2020
1;3.0;5.0;0.4939759036144578;2020
1;3.0;6.0;0.2692307692307692;2020
1;3.0;7.0;0.5769230769230769;2020
1;3.0;8.0;0.37142857142857144;2020
1;3.0;9.0;0.6153846153846154;2020
1;3.0;10.0;0.42857142857142855;2020
1;3.0;11.0;0.45454545454545453;2020
1;3.0;12.0;0.6923076923076923;2020
1;3.0;13.0;0.28846153846153844;2020
1;3.0;14.0;0.5961538461538461;2020
1;3.0;15.0;0.49382716049382713;2020
1;3.0;16.0;0.7413793103448276;2020
1;3.0;17.0;0.5;2020
1;3.0;18.0;0.47126436781609193;2020
1;3.0;19.0;0.45045045045045046;2020
1;3.0;20.0;0.5576923076923077;2020
1;3.0;21.0;0.4444444444444444;2020
1;3.0;22.0;0.5;2020
1;3.0;23.0;0.23076923076923078;2020
1;3.0;24.0;0.75;2020
1;3.0;25.0;0.36;2020
1;3.0;26.0;0.6923076923076923;2020
1;3.0;27.0;0.6538461538461539;2020
1;3.0;28.0;0.5576923076923077;2020
1;3.0;29.0;0.6538461538461539;2020
1;3.0;30.0;0.17307692307692307;2020
1;3.0;31.0;0.25;2020
1;3.0;32.0;0.4423076923076923;2020
1;3.0;33.0;0.5576923076923077;2020
1;3.0;34.0;0.6923076923076923;2020
1;3.0;35.0;0.36538461538461536;2020
1;3.0;36.0;0.3076923076923077;2020
1;3.0;37.0;0.23076923076923078;2020
1;3.0;38.0;0.5192307692307693;2020
1;3.0;39.0;0.5769230769230769;2020
1;3.0;40.0;0.6153846153846154;2020
1;3.0;41.0;0.6923076923076923;2020
1;3.0;42.0;0.7115384615384616;2020
1;3.0;43.0;0.5576923076923077;2020
1;3.0;44.0;0.3269230769230769;2020
1;3.0;45.0;0.6538461538461539;2020
1;3.0;46.0;0.34615384615384615;2020
1;3.0;47.0;0.2692307692307692;2020
1;3.0;48.0;0.07692307692307693;2020
1;3.0;50.0;0.46153846153846156;2020
1;3.0;51.0;0.40384615384615385;2020
1;3.0;52.0;0.34615384615384615;2020
1;3.0;53.0;0.2692307692307692;2020
1;3.0;54.0;0.5961538461538461;2020
1;3.0;55.0;0.3076923076923077;2020
1;3.0;56.0;0.23076923076923078;2020
1;3.0;57.0;0.4230769230769231;2020
1;3.0;59.0;0.40384615384615385;2020
1;4.0;1.0;0.2867132867132867;2020
1;4.0;2.0;0.5238095238095238;2020
1;4.0;3.0;0.6153846153846154;2020
1;4.0;4.0;1.0;2020
1;4.0;5.0;0.43373493975903615;2020
1;4.0;6.0;0.27906976744186046;2020
1;4.0;7.0;0.627906976744186;2020
1;4.0;8.0;0.3142857142857143;2020
1;4.0;9.0;0.7906976744186046;2020
1;4.0;10.0;0.37362637362637363;2020
1;4.0;11.0;0.3090909090909091;2020
1;4.0;12.0;0.7674418604651163;2020
1;4.0;13.0;0.32558139534883723;2020
1;4.0;14.0;0.6511627906976745;2020
1;4.0;15.0;0.43209876543209874;2020
1;4.0;16.0;0.5689655172413793;2020
1;4.0;17.0;0.6595744680851063;2020
1;4.0;18.0;0.42528735632183906;2020
1;4.0;19.0;0.36936936936936937;2020
1;4.0;20.0;0.6046511627906976;2020
1;4.0;21.0;0.35185185185185186;2020
1;4.0;22.0;0.6046511627906976;2020
1;4.0;23.0;0.23255813953488372;2020
1;4.0;24.0;0.72;2020
1;4.0;25.0;0.29;2020
1;4.0;26.0;0.7441860465116279;2020
1;4.0;27.0;0.6875;2020
1;4.0;28.0;0.6511627906976745;2020
1;4.0;29.0;0.7674418604651163;2020
1;4.0;30.0;0.20930232558139536;2020
1;4.0;31.0;0.27906976744186046;2020
1;4.0;32.0;0.5116279069767442;2020
1;4.0;33.0;0.5813953488372093;2020
1;4.0;34.0;0.7954545454545454;2020
1;4.0;35.0;0.3488372093023256;2020
1;4.0;36.0;0.3953488372093023;2020
1;4.0;37.0;0.2558139534883721;2020
1;4.0;38.0;0.7209302325581395;2020
1;4.0;39.0;0.7209302325581395;2020
1;4.0;40.0;0.7872340425531915;2020
1;4.0;41.0;0.813953488372093;2020
1;4.0;42.0;0.813953488372093;2020
1;4.0;43.0;0.5813953488372093;2020
1;4.0;44.0;0.4186046511627907;2020
1;4.0;45.0;0.6744186046511628;2020
1;4.0;46.0;0.37209302325581395;2020
1;4.0;47.0;0.3023255813953488;2020
1;4.0;48.0;0.11627906976744186;2020
1;4.0;50.0;0.627906976744186;2020
1;4.0;51.0;0.4186046511627907;2020
1;4.0;52.0;0.3953488372093023;2020
1;4.0;53.0;0.32558139534883723;2020
1;4.0;54.0;0.72;2020
1;4.0;55.0;0.32558139534883723;2020
1;4.0;56.0;0.3023255813953488;2020
1;4.0;57.0;0.46511627906976744;2020
1;4.0;59.0;0.4418604651162791;2020
1;5.0;1.0;0.5594405594405595;2020
1;5.0;2.0;0.6144578313253012;2020
1;5.0;3.0;0.4939759036144578;2020
1;5.0;4.0;0.43373493975903615;2020
1;5.0;5.0;1.0;2020
1;5.0;6.0;0.1566265060240964;2020
1;5.0;7.0;0.3493975903614458;2020
1;5.0;8.0;0.6857142857142857;2020
1;5.0;9.0;0.40963855421686746;2020
1;5.0;10.0;0.6373626373626373;2020
1;5.0;11.0;0.5818181818181818;2020
1;5.0;12.0;0.42168674698795183;2020
1;5.0;13.0;0.1686746987951807;2020
1;5.0;14.0;0.3132530120481928;2020
1;5.0;15.0;0.8072289156626506;2020
1;5.0;16.0;0.6265060240963856;2020
1;5.0;17.0;0.4939759036144578;2020
1;5.0;18.0;0.8045977011494253;2020
1;5.0;19.0;0.7297297297297297;2020
1;5.0;20.0;0.3253012048192771;2020
1;5.0;21.0;0.7222222222222222;2020
1;5.0;22.0;0.3253012048192771;2020
1;5.0;23.0;0.12048192771084337;2020
1;5.0;24.0;0.4939759036144578;2020
1;5.0;25.0;0.71;2020
1;5.0;26.0;0.39759036144578314;2020
1;5.0;27.0;0.4819277108433735;2020
1;5.0;28.0;0.3373493975903614;2020
1;5.0;29.0;0.3855421686746988;2020
1;5.0;30.0;0.08433734939759036;2020
1;5.0;31.0;0.1566265060240964;2020
1;5.0;32.0;0.24096385542168675;2020
1;5.0;33.0;0.2891566265060241;2020
1;5.0;34.0;0.43373493975903615;2020
1;5.0;35.0;0.20481927710843373;2020
1;5.0;36.0;0.1927710843373494;2020
1;5.0;37.0;0.1566265060240964;2020
1;5.0;38.0;0.42168674698795183;2020
1;5.0;39.0;0.37349397590361444;2020
1;5.0;40.0;0.5060240963855421;2020
1;5.0;41.0;0.39759036144578314;2020
1;5.0;42.0;0.43373493975903615;2020
1;5.0;43.0;0.2891566265060241;2020
1;5.0;44.0;0.20481927710843373;2020
1;5.0;45.0;0.3855421686746988;2020
1;5.0;46.0;0.20481927710843373;2020
1;5.0;47.0;0.18072289156626506;2020
1;5.0;48.0;0.060240963855421686;2020
1;5.0;50.0;0.3614457831325301;2020
1;5.0;51.0;0.2289156626506024;2020
1;5.0;52.0;0.21686746987951808;2020
1;5.0;53.0;0.1566265060240964;2020
1;5.0;54.0;0.5301204819277109;2020
1;5.0;55.0;0.1686746987951807;2020
1;5.0;56.0;0.1566265060240964;2020
1;5.0;57.0;0.24096385542168675;2020
1;5.0;59.0;0.27710843373493976;2020
1;6.0;1.0;0.0979020979020979;2020
1;6.0;2.0;0.2222222222222222;2020
1;6.0;3.0;0.2692307692307692;2020
1;6.0;4.0;0.27906976744186046;2020
1;6.0;5.0;0.1566265060240964;2020
1;6.0;6.0;1.0;2020
1;6.0;7.0;0.45454545454545453;2020
1;6.0;8.0;0.0761904761904762;2020
1;6.0;9.0;0.30952380952380953;2020
1;6.0;10.0;0.15384615384615385;2020
1;6.0;11.0;0.11818181818181818;2020
1;6.0;12.0;0.30952380952380953;2020
1;6.0;13.0;0.6875;2020
1;6.0;14.0;0.3939393939393939;2020
1;6.0;15.0;0.1111111111111111;2020
1;6.0;16.0;0.2413793103448276;2020
1;6.0;17.0;0.2127659574468085;2020
1;6.0;18.0;0.09195402298850575;2020
1;6.0;19.0;0.13513513513513514;2020
1;6.0;20.0;0.3939393939393939;2020
1;6.0;21.0;0.12037037037037036;2020
1;6.0;22.0;0.46875;2020
1;6.0;23.0;0.7333333333333333;2020
1;6.0;24.0;0.26;2020
1;6.0;25.0;0.06;2020
1;6.0;26.0;0.2857142857142857;2020
1;6.0;27.0;0.25;2020
1;6.0;28.0;0.38235294117647056;2020
1;6.0;29.0;0.2926829268292683;2020
1;6.0;30.0;0.4666666666666667;2020
1;6.0;31.0;0.6875;2020
1;6.0;32.0;0.56;2020
1;6.0;33.0;0.4482758620689655;2020
1;6.0;34.0;0.3181818181818182;2020
1;6.0;35.0;0.7;2020
1;6.0;36.0;0.5;2020
1;6.0;37.0;0.6666666666666666;2020
1;6.0;38.0;0.2682926829268293;2020
1;6.0;39.0;0.2972972972972973;2020
1;6.0;40.0;0.3191489361702128;2020
1;6.0;41.0;0.3170731707317073;2020
1;6.0;42.0;0.32558139534883723;2020
1;6.0;43.0;0.4482758620689655;2020
1;6.0;44.0;0.47619047619047616;2020
1;6.0;45.0;0.3076923076923077;2020
1;6.0;46.0;0.6;2020
1;6.0;47.0;0.7058823529411765;2020
1;6.0;48.0;0.26666666666666666;2020
1;6.0;50.0;0.38235294117647056;2020
1;6.0;51.0;0.6363636363636364;2020
1;6.0;52.0;0.5909090909090909;2020
1;6.0;53.0;0.6666666666666666;2020
1;6.0;54.0;0.2;2020
1;6.0;55.0;0.6470588235294118;2020
1;6.0;56.0;0.6;2020
1;6.0;57.0;0.38461538461538464;2020
1;6.0;59.0;0.48148148148148145;2020
1;7.0;1.0;0.20279720279720279;2020
1;7.0;2.0;0.5079365079365079;2020
1;7.0;3.0;0.5769230769230769;2020
1;7.0;4.0;0.627906976744186;2020
1;7.0;5.0;0.3493975903614458;2020
1;7.0;6.0;0.45454545454545453;2020
1;7.0;7.0;1.0;2020
1;7.0;8.0;0.2;2020
1;7.0;9.0;0.6904761904761905;2020
1;7.0;10.0;0.32967032967032966;2020
1;7.0;11.0;0.2727272727272727;2020
1;7.0;12.0;0.7142857142857143;2020
1;7.0;13.0;0.45454545454545453;2020
1;7.0;14.0;0.8484848484848485;2020
1;7.0;15.0;0.2839506172839506;2020
1;7.0;16.0;0.5172413793103449;2020
1;7.0;17.0;0.48936170212765956;2020
1;7.0;18.0;0.26436781609195403;2020
1;7.0;19.0;0.2882882882882883;2020
1;7.0;20.0;0.7878787878787878;2020
1;7.0;21.0;0.2777777777777778;2020
1;7.0;22.0;0.7878787878787878;2020
1;7.0;23.0;0.36363636363636365;2020
1;7.0;24.0;0.56;2020
1;7.0;25.0;0.18;2020
1;7.0;26.0;0.6190476190476191;2020
1;7.0;27.0;0.5416666666666666;2020
1;7.0;28.0;0.8529411764705882;2020
1;7.0;29.0;0.6341463414634146;2020
1;7.0;30.0;0.2727272727272727;2020
1;7.0;31.0;0.45454545454545453;2020
1;7.0;32.0;0.696969696969697;2020
1;7.0;33.0;0.8181818181818182;2020
1;7.0;34.0;0.6590909090909091;2020
1;7.0;35.0;0.6060606060606061;2020
1;7.0;36.0;0.5454545454545454;2020
1;7.0;37.0;0.42424242424242425;2020
1;7.0;38.0;0.6585365853658537;2020
1;7.0;39.0;0.7027027027027027;2020
1;7.0;40.0;0.6595744680851063;2020
1;7.0;41.0;0.7073170731707317;2020
1;7.0;42.0;0.6976744186046512;2020
1;7.0;43.0;0.7878787878787878;2020
1;7.0;44.0;0.5454545454545454;2020
1;7.0;45.0;0.717948717948718;2020
1;7.0;46.0;0.5454545454545454;2020
1;7.0;47.0;0.48484848484848486;2020
1;7.0;48.0;0.18181818181818182;2020
1;7.0;50.0;0.7058823529411765;2020
1;7.0;51.0;0.6363636363636364;2020
1;7.0;52.0;0.6060606060606061;2020
1;7.0;53.0;0.42424242424242425;2020
1;7.0;54.0;0.56;2020
1;7.0;55.0;0.5151515151515151;2020
1;7.0;56.0;0.42424242424242425;2020
1;7.0;57.0;0.5757575757575758;2020
1;7.0;59.0;0.7272727272727273;2020
1;8.0;1.0;0.7062937062937062;2020
1;8.0;2.0;0.4666666666666667;2020
1;8.0;3.0;0.37142857142857144;2020
1;8.0;4.0;0.3142857142857143;2020
1;8.0;5.0;0.6857142857142857;2020
1;8.0;6.0;0.0761904761904762;2020
1;8.0;7.0;0.2;2020
1;8.0;8.0;1.0;2020
1;8.0;9.0;0.2857142857142857;2020
1;8.0;10.0;0.6476190476190476;2020
1;8.0;11.0;0.7727272727272727;2020
1;8.0;12.0;0.29523809523809524;2020
1;8.0;13.0;0.08571428571428572;2020
1;8.0;14.0;0.20952380952380953;2020
1;8.0;15.0;0.7047619047619048;2020
1;8.0;16.0;0.4380952380952381;2020
1;8.0;17.0;0.3619047619047619;2020
1;8.0;18.0;0.7333333333333333;2020
1;8.0;19.0;0.8648648648648649;2020
1;8.0;20.0;0.22857142857142856;2020
1;8.0;21.0;0.8425925925925926;2020
1;8.0;22.0;0.20952380952380953;2020
1;8.0;23.0;0.05714285714285714;2020
1;8.0;24.0;0.37142857142857144;2020
1;8.0;25.0;0.8285714285714286;2020
1;8.0;26.0;0.3047619047619048;2020
1;8.0;27.0;0.3523809523809524;2020
1;8.0;28.0;0.23809523809523808;2020
1;8.0;29.0;0.29523809523809524;2020
1;8.0;30.0;0.047619047619047616;2020
1;8.0;31.0;0.10476190476190476;2020
1;8.0;32.0;0.14285714285714285;2020
1;8.0;33.0;0.17142857142857143;2020
1;8.0;34.0;0.3047619047619048;2020
1;8.0;35.0;0.11428571428571428;2020
1;8.0;36.0;0.14285714285714285;2020
1;8.0;37.0;0.08571428571428572;2020
1;8.0;38.0;0.3047619047619048;2020
1;8.0;39.0;0.2571428571428571;2020
1;8.0;40.0;0.34285714285714286;2020
1;8.0;41.0;0.2857142857142857;2020
1;8.0;42.0;0.29523809523809524;2020
1;8.0;43.0;0.17142857142857143;2020
1;8.0;44.0;0.1523809523809524;2020
1;8.0;45.0;0.26666666666666666;2020
1;8.0;46.0;0.12380952380952381;2020
1;8.0;47.0;0.09523809523809523;2020
1;8.0;48.0;0.0380952380952381;2020
1;8.0;50.0;0.24761904761904763;2020
1;8.0;51.0;0.10476190476190476;2020
1;8.0;52.0;0.12380952380952381;2020
1;8.0;53.0;0.08571428571428572;2020
1;8.0;54.0;0.3904761904761905;2020
1;8.0;55.0;0.08571428571428572;2020
1;8.0;56.0;0.09523809523809523;2020
1;8.0;57.0;0.19047619047619047;2020
1;8.0;59.0;0.17142857142857143;2020
1;9.0;1.0;0.26573426573426573;2020
1;9.0;2.0;0.5396825396825397;2020
1;9.0;3.0;0.6153846153846154;2020
1;9.0;4.0;0.7906976744186046;2020
1;9.0;5.0;0.40963855421686746;2020
1;9.0;6.0;0.30952380952380953;2020
1;9.0;7.0;0.6904761904761905;2020
1;9.0;8.0;0.2857142857142857;2020
1;9.0;9.0;1.0;2020
1;9.0;10.0;0.4065934065934066;2020
1;9.0;11.0;0.3090909090909091;2020
1;9.0;12.0;0.7857142857142857;2020
1;9.0;13.0;0.30952380952380953;2020
1;9.0;14.0;0.7380952380952381;2020
1;9.0;15.0;0.4074074074074074;2020
1;9.0;16.0;0.5689655172413793;2020
1;9.0;17.0;0.6595744680851063;2020
1;9.0;18.0;0.3793103448275862;2020
1;9.0;19.0;0.36036036036036034;2020
1;9.0;20.0;0.6190476190476191;2020
1;9.0;21.0;0.3425925925925926;2020
1;9.0;22.0;0.5952380952380952;2020
1;9.0;23.0;0.23809523809523808;2020
1;9.0;24.0;0.72;2020
1;9.0;25.0;0.28;2020
1;9.0;26.0;0.8095238095238095;2020
1;9.0;27.0;0.75;2020
1;9.0;28.0;0.6904761904761905;2020
1;9.0;29.0;0.7619047619047619;2020
1;9.0;30.0;0.19047619047619047;2020
1;9.0;31.0;0.2857142857142857;2020
1;9.0;32.0;0.5238095238095238;2020
1;9.0;33.0;0.6428571428571429;2020
1;9.0;34.0;0.75;2020
1;9.0;35.0;0.40476190476190477;2020
1;9.0;36.0;0.35714285714285715;2020
1;9.0;37.0;0.2619047619047619;2020
1;9.0;38.0;0.7380952380952381;2020
1;9.0;39.0;0.7380952380952381;2020
1;9.0;40.0;0.7659574468085106;2020
1;9.0;41.0;0.8095238095238095;2020
1;9.0;42.0;0.7674418604651163;2020
1;9.0;43.0;0.6428571428571429;2020
1;9.0;44.0;0.38095238095238093;2020
1;9.0;45.0;0.7142857142857143;2020
1;9.0;46.0;0.38095238095238093;2020
1;9.0;47.0;0.30952380952380953;2020
1;9.0;48.0;0.11904761904761904;2020
1;9.0;50.0;0.5952380952380952;2020
1;9.0;51.0;0.4523809523809524;2020
1;9.0;52.0;0.4523809523809524;2020
1;9.0;53.0;0.2857142857142857;2020
1;9.0;54.0;0.74;2020
1;9.0;55.0;0.3333333333333333;2020
1;9.0;56.0;0.2619047619047619;2020
1;9.0;57.0;0.42857142857142855;2020
1;9.0;59.0;0.47619047619047616;2020
1;10.0;1.0;0.6083916083916084;2020
1;10.0;2.0;0.5164835164835165;2020
1;10.0;3.0;0.42857142857142855;2020
1;10.0;4.0;0.37362637362637363;2020
1;10.0;5.0;0.6373626373626373;2020
1;10.0;6.0;0.15384615384615385;2020
1;10.0;7.0;0.32967032967032966;2020
1;10.0;8.0;0.6476190476190476;2020
1;10.0;9.0;0.4065934065934066;2020
1;10.0;10.0;1.0;2020
1;10.0;11.0;0.7272727272727273;2020
1;10.0;12.0;0.38461538461538464;2020
1;10.0;13.0;0.17582417582417584;2020
1;10.0;14.0;0.31868131868131866;2020
1;10.0;15.0;0.5494505494505495;2020
1;10.0;16.0;0.4725274725274725;2020
1;10.0;17.0;0.32967032967032966;2020
1;10.0;18.0;0.6153846153846154;2020
1;10.0;19.0;0.7027027027027027;2020
1;10.0;20.0;0.2857142857142857;2020
1;10.0;21.0;0.7222222222222222;2020
1;10.0;22.0;0.2857142857142857;2020
1;10.0;23.0;0.13186813186813187;2020
1;10.0;24.0;0.4065934065934066;2020
1;10.0;25.0;0.67;2020
1;10.0;26.0;0.38461538461538464;2020
1;10.0;27.0;0.3956043956043956;2020
1;10.0;28.0;0.31868131868131866;2020
1;10.0;29.0;0.34065934065934067;2020
1;10.0;30.0;0.0989010989010989;2020
1;10.0;31.0;0.16483516483516483;2020
1;10.0;32.0;0.26373626373626374;2020
1;10.0;33.0;0.2967032967032967;2020
1;10.0;34.0;0.38461538461538464;2020
1;10.0;35.0;0.2087912087912088;2020
1;10.0;36.0;0.1978021978021978;2020
1;10.0;37.0;0.15384615384615385;2020
1;10.0;38.0;0.34065934065934067;2020
1;10.0;39.0;0.34065934065934067;2020
1;10.0;40.0;0.4065934065934066;2020
1;10.0;41.0;0.3626373626373626;2020
1;10.0;42.0;0.38461538461538464;2020
1;10.0;43.0;0.3076923076923077;2020
1;10.0;44.0;0.1978021978021978;2020
1;10.0;45.0;0.32967032967032966;2020
1;10.0;46.0;0.1978021978021978;2020
1;10.0;47.0;0.17582417582417584;2020
1;10.0;48.0;0.06593406593406594;2020
1;10.0;50.0;0.2967032967032967;2020
1;10.0;51.0;0.23076923076923078;2020
1;10.0;52.0;0.23076923076923078;2020
1;10.0;53.0;0.16483516483516483;2020
1;10.0;54.0;0.4065934065934066;2020
1;10.0;55.0;0.17582417582417584;2020
1;10.0;56.0;0.15384615384615385;2020
1;10.0;57.0;0.2087912087912088;2020
1;10.0;59.0;0.27472527472527475;2020
1;11.0;1.0;0.7412587412587412;2020
1;11.0;2.0;0.5;2020
1;11.0;3.0;0.45454545454545453;2020
1;11.0;4.0;0.3090909090909091;2020
1;11.0;5.0;0.5818181818181818;2020
1;11.0;6.0;0.11818181818181818;2020
1;11.0;7.0;0.2727272727272727;2020
1;11.0;8.0;0.7727272727272727;2020
1;11.0;9.0;0.3090909090909091;2020
1;11.0;10.0;0.7272727272727273;2020
1;11.0;11.0;1.0;2020
1;11.0;12.0;0.35454545454545455;2020
1;11.0;13.0;0.14545454545454545;2020
1;11.0;14.0;0.2818181818181818;2020
1;11.0;15.0;0.5545454545454546;2020
1;11.0;16.0;0.4636363636363636;2020
1;11.0;17.0;0.2909090909090909;2020
1;11.0;18.0;0.6090909090909091;2020
1;11.0;19.0;0.8108108108108109;2020
1;11.0;20.0;0.2545454545454545;2020
1;11.0;21.0;0.8090909090909091;2020
1;11.0;22.0;0.24545454545454545;2020
1;11.0;23.0;0.1;2020
1;11.0;24.0;0.39090909090909093;2020
1;11.0;25.0;0.7090909090909091;2020
1;11.0;26.0;0.33636363636363636;2020
1;11.0;27.0;0.34545454545454546;2020
1;11.0;28.0;0.2818181818181818;2020
1;11.0;29.0;0.33636363636363636;2020
1;11.0;30.0;0.08181818181818182;2020
1;11.0;31.0;0.12727272727272726;2020
1;11.0;32.0;0.2;2020
1;11.0;33.0;0.2636363636363636;2020
1;11.0;34.0;0.34545454545454546;2020
1;11.0;35.0;0.16363636363636364;2020
1;11.0;36.0;0.16363636363636364;2020
1;11.0;37.0;0.12727272727272726;2020
1;11.0;38.0;0.2636363636363636;2020
1;11.0;39.0;0.3090909090909091;2020
1;11.0;40.0;0.32727272727272727;2020
1;11.0;41.0;0.3181818181818182;2020
1;11.0;42.0;0.36363636363636365;2020
1;11.0;43.0;0.2636363636363636;2020
1;11.0;44.0;0.17272727272727273;2020
1;11.0;45.0;0.32727272727272727;2020
1;11.0;46.0;0.17272727272727273;2020
1;11.0;47.0;0.13636363636363635;2020
1;11.0;48.0;0.05454545454545454;2020
1;11.0;50.0;0.22727272727272727;2020
1;11.0;51.0;0.19090909090909092;2020
1;11.0;52.0;0.17272727272727273;2020
1;11.0;53.0;0.13636363636363635;2020
1;11.0;54.0;0.34545454545454546;2020
1;11.0;55.0;0.13636363636363635;2020
1;11.0;56.0;0.12727272727272726;2020
1;11.0;57.0;0.21818181818181817;2020
1;11.0;59.0;0.21818181818181817;2020
1;12.0;1.0;0.26573426573426573;2020
1;12.0;2.0;0.6031746031746031;2020
1;12.0;3.0;0.6923076923076923;2020
1;12.0;4.0;0.7674418604651163;2020
1;12.0;5.0;0.42168674698795183;2020
1;12.0;6.0;0.30952380952380953;2020
1;12.0;7.0;0.7142857142857143;2020
1;12.0;8.0;0.29523809523809524;2020
1;12.0;9.0;0.7857142857142857;2020
1;12.0;10.0;0.38461538461538464;2020
1;12.0;11.0;0.35454545454545455;2020
1;12.0;12.0;1.0;2020
1;12.0;13.0;0.35714285714285715;2020
1;12.0;14.0;0.7380952380952381;2020
1;12.0;15.0;0.3950617283950617;2020
1;12.0;16.0;0.6379310344827587;2020
1;12.0;17.0;0.574468085106383;2020
1;12.0;18.0;0.3793103448275862;2020
