iso2_code;cluster_id;entry01;consider00;pci;ubiquity;rca01;density
BY;39.0;0;1;1.18661736077012;20.0;0.0;0.154139772811637
BY;42.0;0;1;1.1106494705617524;23.0;0.0;0.2000801415690339
BY;45.0;0;1;1.1820480417872556;18.0;0.0;0.1691628031657166
CA;1.0;0;1;-2.1965966891388464;33.0;0.0;0.0243089693274004
CA;2.0;0;1;0.6857744079889588;12.0;0.0;0.3111565312482117
CA;3.0;0;1;0.7833126064179957;10.0;0.0;0.275780162967201
CA;5.0;0;1;0.1017500727985483;33.0;0.0;0.0831226657043522
CA;6.0;0;1;1.2781483401864266;6.0;0.0;0.2861224378305781
CA;7.0;0;1;1.2242628697114926;22.0;0.0;0.2302194729905218
CA;8.0;0;1;-0.0585876741607944;80.0;0.0;0.0536332179930795
CA;9.0;0;1;1.1350545013133064;19.0;0.0;0.1741414265656394
CA;10.0;0;1;-0.7677834872566762;19.0;0.0;0.0545500065504754
CA;11.0;0;1;-0.9053943017322462;38.0;0.0;0.0701896076096108
CA;12.0;1;0;1.1904149973858782;13.0;1.0;0.3024243970094775
CA;14.0;0;1;1.1620684754184163;14.0;0.0;0.1853601084180244
CA;15.0;0;1;0.2167324806246045;56.0;0.0;0.0383867815952072
CA;16.0;0;1;1.166622882986038;8.0;0.0;0.2122632153468896
CA;17.0;0;1;0.6591238368633976;35.0;0.0;0.0974453318428597
CA;18.0;0;1;0.3751752320370706;69.0;0.0;0.0670528413641528
CA;19.0;0;1;-0.1315802239610624;49.0;0.0;0.0268457224478143
CA;20.0;0;1;1.1408665572543455;26.0;0.0;0.2691758260474833
CA;21.0;0;1;-0.114908452168559;50.0;0.0;0.0503741148230623
CA;24.0;0;1;1.02771884270935;29.0;0.0;0.1824624992348306
CA;25.0;0;1;-2.851588946771374e-05;80.0;0.0;0.0223752151462994
CA;26.0;1;0;0.9948344107655204;26.0;1.0;0.1666110898086425
CA;27.0;1;0;0.8315979590923113;26.0;1.0;0.2067896345848001
CA;29.0;0;1;1.1796616803860769;21.0;0.0;0.194824115330819
CA;32.0;0;1;1.3371071495816034;14.0;0.0;0.3415563766615267
CA;34.0;0;1;1.176690018020767;19.0;0.0;0.1741423951341859
CA;38.0;0;1;0.7834461732581935;25.0;0.0;0.1317285403292649
CA;39.0;0;1;1.18661736077012;20.0;0.0;0.2381851108874442
CA;40.0;0;1;0.60027623407388;12.0;0.0;0.1964627953488044
CA;42.0;0;1;1.1106494705617524;23.0;0.0;0.1760250130608789
CA;43.0;0;1;1.2862797941241264;17.0;0.0;0.2668259755264908
CA;45.0;0;1;1.1820480417872556;18.0;0.0;0.2797015599538566
CA;46.0;0;1;1.3016976092068837;13.0;0.0;0.3576223522623392
CA;50.0;0;1;0.9419746809496924;25.0;0.0;0.2392084466203528
CA;51.0;0;1;1.307582550158649;12.0;0.0;0.2966737499449932
CA;57.0;0;1;0.99968770947611;18.0;0.0;0.2936218948673702
CH;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1336993313007025
CH;4.0;0;1;1.265956554326927;18.0;0.0;0.6686114066416025
CH;5.0;0;1;0.1017500727985483;33.0;0.0;0.2130018308674024
CH;8.0;0;1;-0.0585876741607944;80.0;0.0;0.1833910034602075
CH;10.0;0;1;-0.7677834872566762;19.0;0.0;0.2894610563267837
CH;16.0;1;0;1.166622882986038;8.0;1.0;0.6947723352228254
CH;18.0;0;1;0.3751752320370706;69.0;0.0;0.4216878690234498
CH;19.0;0;1;-0.1315802239610624;49.0;0.0;0.1543629040749326
CH;21.0;0;1;-0.114908452168559;50.0;0.0;0.2235351345273393
CH;25.0;0;1;-2.851588946771374e-05;80.0;0.0;0.2013769363166954
CH;38.0;0;1;0.7834461732581935;25.0;0.0;0.59329390310182
CH;40.0;0;1;0.60027623407388;12.0;0.0;0.4654036909347032
CH;54.0;0;1;0.722518437210377;33.0;0.0;0.605551144363227
CI;1.0;0;1;-2.1965966891388464;33.0;0.0;0.2461690469771484
CI;10.0;0;1;-0.7677834872566762;19.0;0.0;0.2581793573648494
CL;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1941169342594559
CL;2.0;0;1;0.6857744079889588;12.0;0.0;0.0426901380930308
CL;3.0;0;1;0.7833126064179957;10.0;0.0;0.0498504749270033
CL;4.0;0;1;1.265956554326927;18.0;0.0;0.0786356496261075
CL;5.0;0;1;0.1017500727985483;33.0;0.0;0.3853563232561056
CL;9.0;0;1;1.1350545013133064;19.0;0.0;0.1327650648341035
CL;10.0;0;1;-0.7677834872566762;19.0;0.0;0.0920283718340895
CL;11.0;0;1;-0.9053943017322462;38.0;0.0;0.1625520347590452
CL;16.0;0;1;1.166622882986038;8.0;0.0;0.0910104011062492
CL;19.0;0;1;-0.1315802239610624;49.0;0.0;0.4314075985552917
CL;24.0;0;1;1.02771884270935;29.0;0.0;0.1747229773703174
CL;34.0;0;1;1.176690018020767;19.0;0.0;0.1146749374857844
CM;1.0;0;1;-2.1965966891388464;33.0;0.0;0.2842744888032522
CM;10.0;0;1;-0.7677834872566762;19.0;0.0;0.2962858463914959
CN;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1014155317296701
CN;4.0;0;1;1.265956554326927;18.0;0.0;0.1820587684598562
CN;5.0;0;1;0.1017500727985483;33.0;0.0;0.1661340064099932
CN;8.0;0;1;-0.0585876741607944;80.0;0.0;0.231833910034602
CN;9.0;1;0;1.1350545013133064;19.0;1.0;0.1733477224632326
CN;10.0;0;1;-0.7677834872566762;19.0;0.0;0.1487601792219441
CN;12.0;0;1;1.1904149973858782;13.0;0.0;0.2040893052936801
CN;16.0;1;0;1.166622882986038;8.0;1.0;0.1823376239269577
CN;17.0;0;1;0.6591238368633976;35.0;0.0;0.1598369035702546
CN;18.0;0;1;0.3751752320370706;69.0;0.0;0.1902996889493192
CN;21.0;0;1;-0.114908452168559;50.0;0.0;0.1967738860275874
CN;22.0;0;1;1.1515011687997532;18.0;0.0;0.1921298392807921
CN;24.0;1;0;1.02771884270935;29.0;1.0;0.1555529634021181
CN;26.0;0;1;0.9948344107655204;26.0;0.0;0.1536285072231051
CN;27.0;0;1;0.8315979590923113;26.0;0.0;0.1538051812216607
CN;28.0;0;1;1.1896832927026175;21.0;0.0;0.157227395241401
CN;29.0;0;1;1.1796616803860769;21.0;0.0;0.1588820299218292
CN;31.0;0;1;1.326251025229891;10.0;0.0;0.2048833418358348
CN;32.0;0;1;1.3371071495816034;14.0;0.0;0.1919179708520039
CN;34.0;1;0;1.176690018020767;19.0;1.0;0.1823293785419058
CN;36.0;0;1;1.3264338780079967;16.0;0.0;0.1858248785943056
CN;40.0;0;1;0.60027623407388;12.0;0.0;0.2249147700796153
CN;42.0;0;1;1.1106494705617524;23.0;0.0;0.1730501605181837
CN;44.0;0;1;1.2600128962239177;13.0;0.0;0.1942399602504114
CN;50.0;0;1;0.9419746809496924;25.0;0.0;0.1800642166946826
CN;52.0;0;1;1.3453357440129528;14.0;0.0;0.1991655941571314
CN;54.0;0;1;0.722518437210377;33.0;0.0;0.1640743993086549
CN;55.0;0;1;1.397420886768537;15.0;0.0;0.2101815154607886
CN;56.0;0;1;1.3324960295291093;14.0;0.0;0.1958384487838932
CN;59.0;0;1;1.12648430291845;17.0;0.0;0.1711146446271999
CO;2.0;0;1;0.6857744079889588;12.0;0.0;0.1009741978588256
CO;3.0;0;1;0.7833126064179957;10.0;0.0;0.0909228507098765
CO;4.0;0;1;1.265956554326927;18.0;0.0;0.1179964911041946
CO;5.0;0;1;0.1017500727985483;33.0;0.0;0.4551199891151155
CO;9.0;0;1;1.1350545013133064;19.0;0.0;0.1631927196318808
CO;10.0;0;1;-0.7677834872566762;19.0;0.0;0.164589752900122
CO;11.0;0;1;-0.9053943017322462;38.0;0.0;0.2545863671859329
CO;12.0;0;1;1.1904149973858782;13.0;0.0;0.0937735551352127
CO;16.0;0;1;1.166622882986038;8.0;0.0;0.1099600424102788
CO;21.0;0;1;-0.114908452168559;50.0;0.0;0.4647750300049622
CO;24.0;0;1;1.02771884270935;29.0;0.0;0.1939554004787207
CO;26.0;0;1;0.9948344107655204;26.0;0.0;0.2102746578607984
CO;29.0;0;1;1.1796616803860769;21.0;0.0;0.1461884567124455
CO;34.0;0;1;1.176690018020767;19.0;0.0;0.1428610780911287
CO;39.0;0;1;1.18661736077012;20.0;0.0;0.1319957632298292
CO;40.0;0;1;0.60027623407388;12.0;0.0;0.212088591453732
CO;41.0;0;1;1.1557488824238515;29.0;0.0;0.1840055370908425
CO;45.0;0;1;1.1820480417872556;18.0;0.0;0.1370963609555785
CR;1.0;0;1;-2.1965966891388464;33.0;0.0;0.0689257422233435
CR;2.0;0;1;0.6857744079889588;12.0;0.0;0.0180946525644362
CR;3.0;0;1;0.7833126064179957;10.0;0.0;0.0202287475113343
CR;5.0;0;1;0.1017500727985483;33.0;0.0;0.2431386374025655
CR;8.0;0;1;-0.0585876741607944;80.0;0.0;0.3356401384083045
CR;10.0;0;1;-0.7677834872566762;19.0;0.0;0.0558748403700586
CR;11.0;0;1;-0.9053943017322462;38.0;0.0;0.0928011121969944
CR;16.0;0;1;1.166622882986038;8.0;0.0;0.0381820977835792
CR;21.0;0;1;-0.114908452168559;50.0;0.0;0.2644592140288781
CU;1.0;0;1;-2.1965966891388464;33.0;0.0;0.2829971355081602
CY;1.0;0;1;-2.1965966891388464;33.0;0.0;0.3190959549593499
CZ;1.0;0;1;-2.1965966891388464;33.0;0.0;0.2173916399850383
CZ;2.0;0;1;0.6857744079889588;12.0;0.0;0.4075403656241559
CZ;4.0;0;1;1.265956554326927;18.0;0.0;0.4966991435628386
CZ;5.0;0;1;0.1017500727985483;33.0;0.0;0.257383397020262
CZ;8.0;0;1;-0.0585876741607944;80.0;0.0;0.217993079584775
CZ;9.0;1;0;1.1350545013133064;19.0;1.0;0.6431668501036646
CZ;10.0;0;1;-0.7677834872566762;19.0;0.0;0.2044365636370859
CZ;11.0;0;1;-0.9053943017322462;38.0;0.0;0.1403792152192217
CZ;18.0;1;0;0.3751752320370706;69.0;1.0;0.4574493844176647
CZ;19.0;0;1;-0.1315802239610624;49.0;0.0;0.2046986336645846
CZ;25.0;0;1;-2.851588946771374e-05;80.0;0.0;0.2478485370051635
CZ;27.0;0;1;0.8315979590923113;26.0;0.0;0.5793596825090422
CZ;40.0;0;1;0.60027623407388;12.0;0.0;0.3953491080994073
DE;1.0;0;1;-2.1965966891388464;33.0;0.0;0.234453612065586
DE;4.0;0;1;1.265956554326927;18.0;0.0;0.7828285713936607
DE;5.0;0;1;0.1017500727985483;33.0;0.0;0.1888032916738657
DE;8.0;0;1;-0.0585876741607944;80.0;0.0;0.1955017301038061
DE;9.0;0;1;1.1350545013133064;19.0;0.0;0.7425656707274804
DE;10.0;0;1;-0.7677834872566762;19.0;0.0;0.3900492099150472
DE;15.0;0;1;0.2167324806246045;56.0;0.0;0.1991314295251374
DE;17.0;0;1;0.6591238368633976;35.0;0.0;0.4744049050244488
DE;18.0;0;1;0.3751752320370706;69.0;0.0;0.3680455959321276
DE;19.0;0;1;-0.1315802239610624;49.0;0.0;0.1946314877466543
DE;21.0;0;1;-0.114908452168559;50.0;0.0;0.2550189562917533
DE;25.0;0;1;-2.851588946771374e-05;80.0;0.0;0.1996557659208262
DE;27.0;0;1;0.8315979590923113;26.0;0.0;0.6835258654323253
DE;38.0;0;1;0.7834461732581935;25.0;0.0;0.5520840368224046
DE;40.0;0;1;0.60027623407388;12.0;0.0;0.4918195123038575
DE;50.0;0;1;0.9419746809496924;25.0;0.0;0.6727710586046318
DE;54.0;0;1;0.722518437210377;33.0;0.0;0.516499505486282
DE;59.0;0;1;1.12648430291845;17.0;0.0;0.7792639242024558
DK;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1599801959039778
DK;2.0;0;1;0.6857744079889588;12.0;0.0;0.2317343824701007
DK;3.0;0;1;0.7833126064179957;10.0;0.0;0.257934275840618
DK;5.0;0;1;0.1017500727985483;33.0;0.0;0.3358575179958219
DK;8.0;0;1;-0.0585876741607944;80.0;0.0;0.3235294117647058
DK;10.0;0;1;-0.7677834872566762;19.0;0.0;0.1745185683110212
DK;11.0;0;1;-0.9053943017322462;38.0;0.0;0.1888982053296526
DK;12.0;0;1;1.1904149973858782;13.0;0.0;0.3702536753073475
DK;19.0;0;1;-0.1315802239610624;49.0;0.0;0.2963903932193152
DK;25.0;0;1;-2.851588946771374e-05;80.0;0.0;0.370051635111876
DK;40.0;0;1;0.60027623407388;12.0;0.0;0.3271552440648708
DK;45.0;0;1;1.1820480417872556;18.0;0.0;0.4305030981206342
DO;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1539327196570184
DO;2.0;0;1;0.6857744079889588;12.0;0.0;0.0237384800889753
DO;3.0;0;1;0.7833126064179957;10.0;0.0;0.0224249314264693
DO;10.0;0;1;-0.7677834872566762;19.0;0.0;0.1527590447899297
DO;11.0;0;1;-0.9053943017322462;38.0;0.0;0.2721337690883356
DO;21.0;0;1;-0.114908452168559;50.0;0.0;0.4679234121814035
DZ;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1026880318587473
DZ;2.0;0;1;0.6857744079889588;12.0;0.0;0.0178331507879732
DZ;3.0;0;1;0.7833126064179957;10.0;0.0;0.0158067494901138
DZ;10.0;0;1;-0.7677834872566762;19.0;0.0;0.1257318001538756
DZ;11.0;0;1;-0.9053943017322462;38.0;0.0;0.2478612298242722
DZ;18.0;0;1;0.3751752320370706;69.0;0.0;0.2609286818528935
DZ;19.0;0;1;-0.1315802239610624;49.0;0.0;0.3862931674475189
EC;1.0;0;1;-2.1965966891388464;33.0;0.0;0.1349022693835677
EC;2.0;0;1;0.6857744079889588;12.0;0.0;0.0378821842407253
EC;3.0;0;1;0.7833126064179957;10.0;0.0;0.0305324487697336
EC;5.0;1;0;0.1017500727985483;33.0;1.0;0.3823728132906458
EC;10.0;0;1;-0.7677834872566762;19.0;0.0;0.1585774893749227
EC;11.0;0;1;-0.9053943017322462;38.0;0.0;0.3273495937412295
EC;16.0;0;1;1.166622882986038;8.0;0.0;0.0297639100355545
