iso2_code;cluster_name;num_pushers;period;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;year
AE;Typed Scripting;401.5;1;7;31;0;-0.15650359933012006;0.747365478078604;0.13003682046244638;-0.03711416218691093;0.5463357148018176;0.7497234099485565;2020
AE;Unix Build Tools;259.75;1;7;46;0;-0.15650359933012006;1.2872488211819004;0.14534687399120902;-0.03711416218691093;0.6783883780216121;0.9378979844271248;2020
AE;Unix-Like Scripting;0.0;1;7;27;0;-0.15650359933012006;2.24682044305651;0.07688379856519997;-0.03711416218691093;1.2028741436893309;0.0;2020
AE;Web Markup/Styling;1919.090909090909;1;7;111;1;-0.15650359933012006;-1.2565391492115314;0.5290933694181326;-0.03711416218691093;-0.0;1.3071747318648368;2020
AF;Batch/High-Level Tools;0.0;1;2;29;0;-1.2320024276424004;2.063356409533316;0.004253936965332989;-1.0393253798547517;1.1239173577785013;0.0;2020
AF;Concurrency-Oriented;0.0;1;2;20;0;-1.2320024276424004;2.024662047859878;0.004882249173387367;-1.0393253798547517;1.092046275199972;0.0;2020
AF;Cross-Platform Build Systems;0.0;1;2;35;0;-1.2320024276424004;1.6756735820743913;0.007528284416298581;-1.0393253798547517;0.8648541898335681;0.0;2020
AF;Data/Document DSLs;0.0;1;2;32;0;-1.2320024276424004;1.8574104985380318;0.005999311457949101;-1.0393253798547517;0.9799262556551146;0.0;2020
AF;Database Scripting;0.0;1;2;48;0;-1.2320024276424004;-0.42014863878726394;0.07618334055758338;-1.0393253798547517;-0.12431508033665922;0.0;2020
AF;Debugging/Testing Tools;0.0;1;2;20;0;-1.2320024276424004;2.271994959243408;0.0011611912850301995;-1.0393253798547517;1.2053739952267633;0.0;2020
AF;Desktop Automation;0.0;1;2;19;0;-1.2320024276424004;2.268219095786303;0.001218071239824476;-1.0393253798547517;1.1731730122354544;0.0;2020
AF;Dynamic General Purpose;103.0;1;2;99;1;-1.2320024276424004;-1.2074657060732699;0.27450353721635323;-1.0393253798547517;-0.0;4.5370495207782495;2020
AF;Dynamic OOP Scripting;0.0;1;2;48;0;-1.2320024276424004;-0.4122572806689877;0.08370419515099847;-1.0393253798547517;-0.21527180421133563;0.0;2020
AF;Enterprise OOP;0.0;1;2;37;0;-1.2320024276424004;0.6547672714360266;0.032406086475429224;-1.0393253798547517;0.2866875866926915;0.0;2020
AF;Event Scripting;0.0;1;2;11;0;-1.2320024276424004;2.444536615566927;0.0;-1.0393253798547517;0.8944207852319116;0.0;2020
AF;Functional JVM;0.0;1;2;32;0;-1.2320024276424004;2.072695561823899;0.0036099650542650444;-1.0393253798547517;1.125481257575384;0.0;2020
AF;Functional Lisp;0.0;1;2;25;0;-1.2320024276424004;2.2710618651959282;0.0;-1.0393253798547517;1.1565268905980757;0.0;2020
AF;Game Scripting;0.0;1;2;14;0;-1.2320024276424004;2.247601433928509;0.0007639927476588513;-1.0393253798547517;0.9348240481963924;0.0;2020
AF;Graphics/Hardware Languages;0.0;1;2;35;0;-1.2320024276424004;1.6583031646204733;0.008443236645288975;-1.0393253798547517;0.862865971530573;0.0;2020
AF;HTML-Centric Templating;0.0;1;2;51;0;-1.2320024276424004;-0.3300974919836952;0.08135232801069964;-1.0393253798547517;-0.22794794804444318;0.0;2020
AF;Installer & Scripting Utilities;0.0;1;2;20;0;-1.2320024276424004;2.3709274578314825;0.0;-1.0393253798547517;1.2269696833435733;0.0;2020
AF;Interactive Tools;0.0;1;2;25;0;-1.2320024276424004;1.155325395950293;0.015236663449403286;-1.0393253798547517;0.7888220939258368;0.0;2020
AF;JavaScript-Based Templating;0.0;1;2;52;0;-1.2320024276424004;-0.41183568042249014;0.08288656760019306;-1.0393253798547517;-0.19486380199978667;0.0;2020
AF;Logic Programming;0.0;1;2;19;0;-1.2320024276424004;2.0814849049538844;0.00435568647418928;-1.0393253798547517;1.0900337937775597;0.0;2020
AF;Low-Level C-Based;0.0;1;2;38;0;-1.2320024276424004;1.378051715365754;0.015333736577146656;-1.0393253798547517;0.6648796474832782;0.0;2020
AF;Low-Level Hardware;0.0;1;2;38;0;-1.2320024276424004;1.8984509317220126;0.0056493291833690455;-1.0393253798547517;1.0105999244649855;0.0;2020
AF;Low-Level Languages;0.0;1;2;17;0;-1.2320024276424004;2.2752759337772477;0.0013182752786475114;-1.0393253798547517;1.1063550513316456;0.0;2020
AF;Low-Level Utilities;0.0;1;2;32;0;-1.2320024276424004;1.973299234045903;0.00323845465320133;-1.0393253798547517;1.0492678911117599;0.0;2020
AF;Modern Contract/Typed;0.0;1;2;49;0;-1.2320024276424004;0.017495420655328837;0.06174702735137576;-1.0393253798547517;-0.0008011452150735739;0.0;2020
AF;OOP System Programming;0.0;1;2;33;0;-1.2320024276424004;0.9641633338453999;0.019761025555818247;-1.0393253798547517;0.5990729227887927;0.0;2020
AF;Pascal-Based Systems;0.0;1;2;22;0;-1.2320024276424004;2.1680982060981715;0.0029156289304061492;-1.0393253798547517;1.1325135770406343;0.0;2020
AF;Popular JVM OOP;0.0;1;2;69;0;-1.2320024276424004;-0.35481833607320346;0.11085766953998727;-1.0393253798547517;-0.07679972389153004;0.0;2020
AF;Pure Functional;0.0;1;2;28;0;-1.2320024276424004;2.077565310264836;0.0036876620716190527;-1.0393253798547517;1.1341932032637414;0.0;2020
AF;Scientific Tools;0.0;1;2;34;0;-1.2320024276424004;1.1819372675062847;0.018431061857795885;-1.0393253798547517;0.5083215073141036;0.0;2020
AF;Shell Scripting;0.0;1;2;107;0;-1.2320024276424004;-0.4634330858914763;0.15006501287509882;-1.0393253798547517;-0.016122082539068498;0.0;2020
AF;Specialized Tools;0.0;1;2;25;0;-1.2320024276424004;2.2122205772561934;0.0016374434172282645;-1.0393253798547517;1.1635000363396777;0.0;2020
AF;Strongly Typed Systems;0.0;1;2;43;0;-1.2320024276424004;1.0792405680470785;0.023543308666434115;-1.0393253798547517;0.5668071896214788;0.0;2020
AF;Text Parsing DSLs;0.0;1;2;31;0;-1.2320024276424004;2.073024704716692;0.0020246745744679395;-1.0393253798547517;1.1226863794417612;0.0;2020
AF;Typed Scripting;0.0;1;2;31;0;-1.2320024276424004;0.747365478078604;0.027770706640126902;-1.0393253798547517;0.5057107901841286;0.0;2020
AF;Unix Build Tools;0.0;1;2;46;0;-1.2320024276424004;1.2872488211819004;0.019107083902965036;-1.0393253798547517;0.6202048664351897;0.0;2020
AF;Unix-Like Scripting;0.0;1;2;27;0;-1.2320024276424004;2.24682044305651;0.0;-1.0393253798547517;1.1851710924067995;0.0;2020
AF;Web Markup/Styling;135.0;1;2;111;1;-1.2320024276424004;-1.2565391492115314;0.2801082543978349;-1.0393253798547517;-0.0;2.3281834738772647;2020
AL;Batch/High-Level Tools;0.0;1;7;29;0;-0.6466425538754603;2.063356409533316;0.04282143568519507;-0.26357513188060555;1.202212041154527;0.0;2020
AL;Concurrency-Oriented;0.0;1;7;20;0;-0.6466425538754603;2.024662047859878;0.04576485765593495;-0.26357513188060555;1.1631934817373457;0.0;2020
AL;Cross-Platform Build Systems;0.0;1;7;35;0;-0.6466425538754603;1.6756735820743913;0.07563288972731334;-0.26357513188060555;0.9921565820710188;0.0;2020
AL;Data/Document DSLs;0.0;1;7;32;0;-0.6466425538754603;1.8574104985380318;0.054495575470360096;-0.26357513188060555;1.0744947967195257;0.0;2020
AL;Database Scripting;158.0;1;7;48;1;-0.6466425538754603;-0.42014863878726394;0.3954485334064702;-0.26357513188060555;0.0;2.9139774351484014;2020
AL;Debugging/Testing Tools;0.0;1;7;20;0;-0.6466425538754603;2.271994959243408;0.036630137915855905;-0.26357513188060555;1.2711594603515446;0.0;2020
AL;Desktop Automation;0.0;1;7;19;0;-0.6466425538754603;2.268219095786303;0.03845049970384078;-0.26357513188060555;1.2389913144471574;0.0;2020
AL;Dynamic General Purpose;396.73333333333335;1;7;99;1;-0.6466425538754603;-1.2074657060732699;0.6461311449674708;-0.26357513188060555;0.0;1.7813058379113684;2020
AL;Dynamic OOP Scripting;175.0;1;7;48;1;-0.6466425538754603;-0.4122572806689877;0.4034099846072584;-0.26357513188060555;0.0;4.512400412125478;2020
AL;Enterprise OOP;0.0;1;7;37;0;-0.6466425538754603;0.6547672714360266;0.15379402764672256;-0.26357513188060555;0.4552301665079584;0.0;2020
AL;Event Scripting;0.0;1;7;11;0;-0.6466425538754603;2.444536615566927;0.025359347725195092;-0.26357513188060555;0.9249545864032271;0.0;2020
AL;Functional JVM;0.0;1;7;32;0;-0.6466425538754603;2.072695561823899;0.047990049809722816;-0.26357513188060555;1.21760335883944;0.0;2020
AL;Functional Lisp;0.0;1;7;25;0;-0.6466425538754603;2.2710618651959282;0.02678678514736131;-0.26357513188060555;1.2080698900337734;0.0;2020
AL;Game Scripting;0.0;1;7;14;0;-0.6466425538754603;2.247601433928509;0.038714988615653846;-0.26357513188060555;0.9851975602773811;0.0;2020
AL;Graphics/Hardware Languages;0.0;1;7;35;0;-0.6466425538754603;1.6583031646204733;0.07408063571936815;-0.26357513188060555;0.9881092679941511;0.0;2020
AL;HTML-Centric Templating;0.0;1;7;51;0;-0.6466425538754603;-0.3300974919836952;0.3659537607686264;-0.26357513188060555;0.08045983771742461;0.0;2020
AL;Installer & Scripting Utilities;0.0;1;7;20;0;-0.6466425538754603;2.3709274578314825;0.03140025162514678;-0.26357513188060555;1.284868948600068;0.0;2020
AL;Interactive Tools;0.0;1;7;25;0;-0.6466425538754603;1.155325395950293;0.07374587641471657;-0.26357513188060555;0.8761221496440907;0.0;2020
AL;JavaScript-Based Templating;101.0;1;7;52;1;-0.6466425538754603;-0.41183568042249014;0.4006096945442903;-0.26357513188060555;0.0;1.9701395069842385;2020
AL;Logic Programming;0.0;1;7;19;0;-0.6466425538754603;2.0814849049538844;0.04323001488157425;-0.26357513188060555;1.1569070880434804;0.0;2020
AL;Low-Level C-Based;0.0;1;7;38;0;-0.6466425538754603;1.378051715365754;0.0915231172206313;-0.26357513188060555;0.7926856137488134;0.0;2020
AL;Low-Level Hardware;0.0;1;7;38;0;-0.6466425538754603;1.8984509317220126;0.060558758680126785;-0.26357513188060555;1.1240524015676652;0.0;2020
AL;Low-Level Languages;0.0;1;7;17;0;-0.6466425538754603;2.2752759337772477;0.039324440557080086;-0.26357513188060555;1.1683969078152487;0.0;2020
AL;Low-Level Utilities;0.0;1;7;32;0;-0.6466425538754603;1.973299234045903;0.05069849023480177;-0.26357513188060555;1.1442796221581384;0.0;2020
AL;Modern Contract/Typed;0.0;1;7;49;0;-0.6466425538754603;0.017495420655328837;0.2704234296184641;-0.26357513188060555;0.2568411553065976;0.0;2020
AL;OOP System Programming;0.0;1;7;33;0;-0.6466425538754603;0.9641633338453999;0.1029492098493015;-0.26357513188060555;0.7216766920423905;0.0;2020
AL;Pascal-Based Systems;0.0;1;7;22;0;-0.6466425538754603;2.1680982060981715;0.03470548641722014;-0.26357513188060555;1.1907380112798291;0.0;2020
AL;Popular JVM OOP;219.75;1;7;69;1;-0.6466425538754603;-0.35481833607320346;0.39464014904755995;-0.26357513188060555;0.0;1.3510834045450888;2020
AL;Pure Functional;0.0;1;7;28;0;-0.6466425538754603;2.077565310264836;0.045544300518988834;-0.26357513188060555;1.2193398843028076;0.0;2020
AL;Scientific Tools;0.0;1;7;34;0;-0.6466425538754603;1.1819372675062847;0.09773159211027767;-0.26357513188060555;0.6278548845138264;0.0;2020
AL;Shell Scripting;236.75;1;7;107;1;-0.6466425538754603;-0.4634330858914763;0.40381918772149006;-0.26357513188060555;0.0;1.5079759097895975;2020
AL;Specialized Tools;0.0;1;7;25;0;-0.6466425538754603;2.2122205772561934;0.032739266788080985;-0.26357513188060555;1.223982761247101;0.0;2020
AL;Strongly Typed Systems;0.0;1;7;43;0;-0.6466425538754603;1.0792405680470785;0.13297479562422723;-0.26357513188060555;0.7477185716506761;0.0;2020
AL;Text Parsing DSLs;0.0;1;7;31;0;-0.6466425538754603;2.073024704716692;0.04682229679784382;-0.26357513188060555;1.2155383037773346;0.0;2020
AL;Typed Scripting;155.25;1;7;31;0;-0.6466425538754603;0.747365478078604;0.1265716603421729;-0.26357513188060555;0.6428377184631412;0.7481625646210059;2020
AL;Unix Build Tools;0.0;1;7;46;0;-0.6466425538754603;1.2872488211819004;0.11174472361103407;-0.26357513188060555;0.7820823746402547;0.0;2020
AL;Unix-Like Scripting;0.0;1;7;27;0;-0.6466425538754603;2.24682044305651;0.03337234366729072;-0.26357513188060555;1.25205396598417;0.0;2020
AL;Web Markup/Styling;892.4444444444445;1;7;111;1;-0.6466425538754603;-1.2565391492115314;0.6346414073071718;-0.26357513188060555;0.0;1.5688019816438878;2020
AM;Batch/High-Level Tools;0.0;1;7;29;0;-0.5817177616734854;2.063356409533316;0.04935150145309475;-0.33727069558862616;1.2014830639005638;0.0;2020
AM;Concurrency-Oriented;0.0;1;7;20;0;-0.5817177616734854;2.024662047859878;0.04357662646367538;-0.33727069558862616;1.1492997923410746;0.0;2020
AM;Cross-Platform Build Systems;0.0;1;7;35;0;-0.5817177616734854;1.6756735820743913;0.0777876839897692;-0.33727069558862616;0.9839164737085613;0.0;2020
AM;Data/Document DSLs;0.0;1;7;32;0;-0.5817177616734854;1.8574104985380318;0.05868259940928639;-0.33727069558862616;1.0674554834507106;0.0;2020
AM;Database Scripting;127.0;1;7;48;1;-0.5817177616734854;-0.42014863878726394;0.38760815193419257;-0.33727069558862616;0.0;1.3020094711234846;2020
AM;Debugging/Testing Tools;0.0;1;7;20;0;-0.5817177616734854;2.271994959243408;0.037346112437414265;-0.33727069558862616;1.2647193031751898;0.0;2020
AM;Desktop Automation;0.0;1;7;19;0;-0.5817177616734854;2.268219095786303;0.03480339411709176;-0.33727069558862616;1.2260196998477122;0.0;2020
AM;Dynamic General Purpose;682.25;1;7;99;1;-0.5817177616734854;-1.2074657060732699;0.6178811103220169;-0.33727069558862616;-0.0;1.70280403000599;2020
AM;Dynamic OOP Scripting;0.0;1;7;48;0;-0.5817177616734854;-0.4122572806689877;0.3980101208147869;-0.33727069558862616;0.08859715482249488;0.0;2020
AM;Enterprise OOP;0.0;1;7;37;0;-0.5817177616734854;0.6547672714360266;0.16890285456064963;-0.33727069558862616;0.4482534733062097;0.0;2020
AM;Event Scripting;0.0;1;7;11;0;-0.5817177616734854;2.444536615566927;0.02583446296144832;-0.33727069558862616;0.9222876579464738;0.0;2020
AM;Functional JVM;0.0;1;7;32;0;-0.5817177616734854;2.072695561823899;0.05100908749737027;-0.33727069558862616;1.210279610873664;0.0;2020
AM;Functional Lisp;0.0;1;7;25;0;-0.5817177616734854;2.2710618651959282;0.03511114797603748;-0.33727069558862616;1.2158078384969686;0.0;2020
AM;Game Scripting;0.0;1;7;14;0;-0.5817177616734854;2.247601433928509;0.03119657462621516;-0.33727069558862616;0.9709249413533549;0.0;2020
AM;Graphics/Hardware Languages;0.0;1;7;35;0;-0.5817177616734854;1.6583031646204733;0.0844227820942753;-0.33727069558862616;0.9875702121526728;0.0;2020
AM;HTML-Centric Templating;149.0;1;7;51;1;-0.5817177616734854;-0.3300974919836952;0.41745395159673043;-0.33727069558862616;0.0;4.418258760717447;2020
AM;Installer & Scripting Utilities;0.0;1;7;20;0;-0.5817177616734854;2.3709274578314825;0.029697955983016368;-0.33727069558862616;1.2762738082402767;0.0;2020
AM;Interactive Tools;159.28571428571428;1;7;25;0;-0.5817177616734854;1.155325395950293;0.06893280488385342;-0.33727069558862616;0.8598211556603911;0.5927757853526024;2020
AM;JavaScript-Based Templating;174.5;1;7;52;1;-0.5817177616734854;-0.41183568042249014;0.41837690401138883;-0.33727069558862616;0.0;1.8921360597779082;2020
AM;Logic Programming;0.0;1;7;19;0;-0.5817177616734854;2.0814849049538844;0.042863254220099935;-0.33727069558862616;1.14707265012896;0.0;2020
AM;Low-Level C-Based;124.5;1;7;38;0;-0.5817177616734854;1.378051715365754;0.1006992071606995;-0.33727069558862616;0.7908544441132755;0.5362827742253409;2020
AM;Low-Level Hardware;0.0;1;7;38;0;-0.5817177616734854;1.8984509317220126;0.06763487280199779;-0.33727069558862616;1.1211388291997006;0.0;2020
AM;Low-Level Languages;0.0;1;7;17;0;-0.5817177616734854;2.2752759337772477;0.034969242164205556;-0.33727069558862616;1.1558058292624287;0.0;2020
AM;Low-Level Utilities;0.0;1;7;32;0;-0.5817177616734854;1.973299234045903;0.05382315267434898;-0.33727069558862616;1.1406683094393266;0.0;2020
AM;Modern Contract/Typed;102.0;1;7;49;1;-0.5817177616734854;0.017495420655328837;0.3293551088836972;-0.33727069558862616;0.0;1.249750506286274;2020
AM;OOP System Programming;168.42857142857142;1;7;33;0;-0.5817177616734854;0.9641633338453999;0.10602107789740747;-0.33727069558862616;0.7109955592806655;0.6961913653320898;2020
AM;Pascal-Based Systems;0.0;1;7;22;0;-0.5817177616734854;2.1680982060981715;0.03487713480144316;-0.33727069558862616;1.1811574828344902;0.0;2020
AM;Popular JVM OOP;283.1;1;7;69;0;-0.5817177616734854;-0.35481833607320346;0.3291115053877598;-0.33727069558862616;0.12909403106501605;0.9675523456736853;2020
AM;Pure Functional;0.0;1;7;28;0;-0.5817177616734854;2.077565310264836;0.05025129228525541;-0.33727069558862616;1.2169926799663608;0.0;2020
AM;Scientific Tools;0.0;1;7;34;0;-0.5817177616734854;1.1819372675062847;0.12264693565595568;-0.33727069558862616;0.6379049310583188;0.0;2020
AM;Shell Scripting;381.2;1;7;107;1;-0.5817177616734854;-0.4634330858914763;0.39249929888075885;-0.33727069558862616;0.0;1.3497043044328587;2020
AM;Specialized Tools;0.0;1;7;25;0;-0.5817177616734854;2.2122205772561934;0.03610012434527982;-0.33727069558862616;1.2204602474126218;0.0;2020
AM;Strongly Typed Systems;0.0;1;7;43;0;-0.5817177616734854;1.0792405680470785;0.13841786697627656;-0.33727069558862616;0.7389690378309864;0.0;2020
AM;Text Parsing DSLs;0.0;1;7;31;0;-0.5817177616734854;2.073024704716692;0.05317748775552221;-0.33727069558862616;1.2156352999705327;0.0;2020
AM;Typed Scripting;279.5;1;7;31;0;-0.5817177616734854;0.747365478078604;0.11944713452058109;-0.33727069558862616;0.6161031489261426;0.7487339092120995;2020
AM;Unix Build Tools;134.75;1;7;46;0;-0.5817177616734854;1.2872488211819004;0.12076750202809469;-0.33727069558862616;0.7780930272372214;0.6980057302862719;2020
AM;Unix-Like Scripting;0.0;1;7;27;0;-0.5817177616734854;2.24682044305651;0.03727386139142783;-0.33727069558862616;1.2497395497086656;0.0;2020
AM;Web Markup/Styling;1434.9;1;7;111;1;-0.5817177616734854;-1.2565391492115314;0.6075778078484437;-0.33727069558862616;-0.0;1.4021352233626663;2020
AO;Batch/High-Level Tools;0.0;1;3;29;0;-0.9758126470587589;2.063356409533316;0.013615722007798451;-0.9043270957091327;1.143355618175745;0.0;2020
AO;Concurrency-Oriented;0.0;1;3;20;0;-0.9758126470587589;2.024662047859878;0.010937944257404002;-0.9043270957091327;1.1028453087539962;0.0;2020
AO;Cross-Platform Build Systems;0.0;1;3;35;0;-0.9758126470587589;1.6756735820743913;0.022190726413874082;-0.9043270957091327;0.8929316770740312;0.0;2020
AO;Data/Document DSLs;0.0;1;3;32;0;-0.9758126470587589;1.8574104985380318;0.01792100684793964;-0.9043270957091327;1.003684129473968;0.0;2020
AO;Database Scripting;0.0;1;3;48;0;-0.9758126470587589;-0.42014863878726394;0.11248563731418967;-0.9043270957091327;-0.08327875283136695;0.0;2020
AO;Debugging/Testing Tools;0.0;1;3;20;0;-0.9758126470587589;2.271994959243408;0.007975787296350286;-0.9043270957091327;1.2183328354915923;0.0;2020
AO;Desktop Automation;0.0;1;3;19;0;-0.9758126470587589;2.268219095786303;0.007770774105812141;-0.9043270957091327;1.1850519491448812;0.0;2020
AO;Dynamic General Purpose;214.16666666666666;1;3;99;1;-0.9758126470587589;-1.2074657060732699;0.38593345744355234;-0.9043270957091327;-0.0;3.4760709985172276;2020
AO;Dynamic OOP Scripting;0.0;1;3;48;0;-0.9758126470587589;-0.4122572806689877;0.11688777466822467;-0.9043270957091327;-0.17855509012765308;0.0;2020
AO;Enterprise OOP;0.0;1;3;37;0;-0.9758126470587589;0.6547672714360266;0.05061749751285033;-0.9043270957091327;0.3126052672223498;0.0;2020
AO;Event Scripting;0.0;1;3;11;0;-0.9758126470587589;2.444536615566927;0.007013257062652197;-0.9043270957091327;0.903060012075131;0.0;2020
AO;Functional JVM;0.0;1;3;32;0;-0.9758126470587589;2.072695561823899;0.014798482567553103;-0.9043270957091327;1.1492391313942374;0.0;2020
AO;Functional Lisp;0.0;1;3;25;0;-0.9758126470587589;2.2710618651959282;0.011565685610348849;-0.9043270957091327;1.1792048610615267;0.0;2020
AO;Game Scripting;0.0;1;3;14;0;-0.9758126470587589;2.247601433928509;0.005519312092899926;-0.9043270957091327;0.941303468328807;0.0;2020
AO;Graphics/Hardware Languages;0.0;1;3;35;0;-0.9758126470587589;1.6583031646204733;0.02170714936951914;-0.9043270957091327;0.8887836520602312;0.0;2020
AO;HTML-Centric Templating;0.0;1;3;51;0;-0.9758126470587589;-0.3300974919836952;0.11924991402600155;-0.9043270957091327;-0.1858317171837485;0.0;2020
AO;Installer & Scripting Utilities;0.0;1;3;20;0;-0.9758126470587589;2.3709274578314825;0.007437499647345551;-0.9043270957091327;1.2410084269638049;0.0;2020
AO;Interactive Tools;0.0;1;3;25;0;-0.9758126470587589;1.155325395950293;0.029391521668544855;-0.9043270957091327;0.8104201610338854;0.0;2020
AO;JavaScript-Based Templating;0.0;1;3;52;0;-0.9758126470587589;-0.41183568042249014;0.1196516385091904;-0.9043270957091327;-0.15274757113909193;0.0;2020
AO;Logic Programming;0.0;1;3;19;0;-0.9758126470587589;2.0814849049538844;0.011105568213526562;-0.9043270957091327;1.1019127306869865;0.0;2020
AO;Low-Level C-Based;0.0;1;3;38;0;-0.9758126470587589;1.378051715365754;0.031031394841380042;-0.9043270957091327;0.691877231368339;0.0;2020
AO;Low-Level Hardware;0.0;1;3;38;0;-0.9758126470587589;1.8984509317220126;0.018406395737434595;-0.9043270957091327;1.0375975083500464;0.0;2020
AO;Low-Level Languages;0.0;1;3;17;0;-0.9758126470587589;2.2752759337772477;0.0071206225565076595;-0.9043270957091327;1.1160741815302675;0.0;2020
