period;cluster_id_1;cluster_id_2;proximity;year
1;3.0;32.0;0.5263157894736842;2020
1;3.0;33.0;0.631578947368421;2020
1;3.0;34.0;0.6842105263157895;2020
1;3.0;35.0;0.47368421052631576;2020
1;3.0;36.0;0.39473684210526316;2020
1;3.0;37.0;0.2894736842105263;2020
1;3.0;38.0;0.39473684210526316;2020
1;3.0;39.0;0.5789473684210527;2020
1;3.0;40.0;0.3157894736842105;2020
1;3.0;41.0;0.6578947368421053;2020
1;3.0;42.0;0.631578947368421;2020
1;3.0;43.0;0.5263157894736842;2020
1;3.0;44.0;0.39473684210526316;2020
1;3.0;45.0;0.6578947368421053;2020
1;3.0;46.0;0.3684210526315789;2020
1;3.0;47.0;0.34210526315789475;2020
1;3.0;48.0;0.10526315789473684;2020
1;3.0;50.0;0.42105263157894735;2020
1;3.0;51.0;0.42105263157894735;2020
1;3.0;52.0;0.42105263157894735;2020
1;3.0;53.0;0.34210526315789475;2020
1;3.0;54.0;0.38095238095238093;2020
1;3.0;55.0;0.39473684210526316;2020
1;3.0;56.0;0.3157894736842105;2020
1;3.0;57.0;0.39473684210526316;2020
1;3.0;59.0;0.47368421052631576;2020
1;4.0;1.0;0.08235294117647059;2020
1;4.0;2.0;0.4166666666666667;2020
1;4.0;3.0;0.5526315789473685;2020
1;4.0;4.0;1.0;2020
1;4.0;5.0;0.2;2020
1;4.0;6.0;0.21875;2020
1;4.0;7.0;0.5625;2020
1;4.0;8.0;0.1348314606741573;2020
1;4.0;9.0;0.6666666666666666;2020
1;4.0;10.0;0.2;2020
1;4.0;11.0;0.2;2020
1;4.0;12.0;0.4375;2020
1;4.0;13.0;0.28125;2020
1;4.0;14.0;0.625;2020
1;4.0;15.0;0.21875;2020
1;4.0;16.0;0.5;2020
1;4.0;17.0;0.45714285714285713;2020
1;4.0;18.0;0.2948717948717949;2020
1;4.0;19.0;0.1518987341772152;2020
1;4.0;20.0;0.40625;2020
1;4.0;21.0;0.17721518987341772;2020
1;4.0;22.0;0.4375;2020
1;4.0;23.0;0.28125;2020
1;4.0;24.0;0.575;2020
1;4.0;25.0;0.14772727272727273;2020
1;4.0;26.0;0.5945945945945946;2020
1;4.0;27.0;0.5641025641025641;2020
1;4.0;28.0;0.625;2020
1;4.0;29.0;0.625;2020
1;4.0;30.0;0.25;2020
1;4.0;31.0;0.28125;2020
1;4.0;32.0;0.53125;2020
1;4.0;33.0;0.5625;2020
1;4.0;34.0;0.6363636363636364;2020
1;4.0;35.0;0.375;2020
1;4.0;36.0;0.375;2020
1;4.0;37.0;0.28125;2020
1;4.0;38.0;0.5757575757575758;2020
1;4.0;39.0;0.65625;2020
1;4.0;40.0;0.46875;2020
1;4.0;41.0;0.6388888888888888;2020
1;4.0;42.0;0.6060606060606061;2020
1;4.0;43.0;0.5;2020
1;4.0;44.0;0.4375;2020
1;4.0;45.0;0.59375;2020
1;4.0;46.0;0.3125;2020
1;4.0;47.0;0.3125;2020
1;4.0;48.0;0.09375;2020
1;4.0;50.0;0.53125;2020
1;4.0;51.0;0.40625;2020
1;4.0;52.0;0.3125;2020
1;4.0;53.0;0.34375;2020
1;4.0;54.0;0.5;2020
1;4.0;55.0;0.3125;2020
1;4.0;56.0;0.34375;2020
1;4.0;57.0;0.34375;2020
1;4.0;59.0;0.34375;2020
1;5.0;1.0;0.3176470588235294;2020
1;5.0;2.0;0.18;2020
1;5.0;3.0;0.22;2020
1;5.0;4.0;0.2;2020
1;5.0;5.0;1.0;2020
1;5.0;6.0;0.06;2020
1;5.0;7.0;0.1;2020
1;5.0;8.0;0.48314606741573035;2020
1;5.0;9.0;0.16;2020
1;5.0;10.0;0.24;2020
1;5.0;11.0;0.21428571428571427;2020
1;5.0;12.0;0.06;2020
1;5.0;13.0;0.04;2020
1;5.0;14.0;0.12;2020
1;5.0;15.0;0.59375;2020
1;5.0;16.0;0.12;2020
1;5.0;17.0;0.24;2020
1;5.0;18.0;0.48717948717948717;2020
1;5.0;19.0;0.4936708860759494;2020
1;5.0;20.0;0.08;2020
1;5.0;21.0;0.5189873417721519;2020
1;5.0;22.0;0.12;2020
1;5.0;23.0;0.08;2020
1;5.0;24.0;0.22;2020
1;5.0;25.0;0.5113636363636364;2020
1;5.0;26.0;0.14;2020
1;5.0;27.0;0.22;2020
1;5.0;28.0;0.14;2020
1;5.0;29.0;0.08;2020
1;5.0;30.0;0.02;2020
1;5.0;31.0;0.12;2020
1;5.0;32.0;0.08;2020
1;5.0;33.0;0.08;2020
1;5.0;34.0;0.1;2020
1;5.0;35.0;0.08;2020
1;5.0;36.0;0.12;2020
1;5.0;37.0;0.12;2020
1;5.0;38.0;0.3;2020
1;5.0;39.0;0.14;2020
1;5.0;40.0;0.3;2020
1;5.0;41.0;0.12;2020
1;5.0;42.0;0.12;2020
1;5.0;43.0;0.06;2020
1;5.0;44.0;0.12;2020
1;5.0;45.0;0.12;2020
1;5.0;46.0;0.06;2020
1;5.0;47.0;0.1;2020
1;5.0;48.0;0.06;2020
1;5.0;50.0;0.22;2020
1;5.0;51.0;0.06;2020
1;5.0;52.0;0.08;2020
1;5.0;53.0;0.04;2020
1;5.0;54.0;0.26;2020
1;5.0;55.0;0.08;2020
1;5.0;56.0;0.08;2020
1;5.0;57.0;0.08;2020
1;5.0;59.0;0.12;2020
1;6.0;1.0;0.023529411764705882;2020
1;6.0;2.0;0.2222222222222222;2020
1;6.0;3.0;0.23684210526315788;2020
1;6.0;4.0;0.21875;2020
1;6.0;5.0;0.06;2020
1;6.0;6.0;1.0;2020
1;6.0;7.0;0.2962962962962963;2020
1;6.0;8.0;0.033707865168539325;2020
1;6.0;9.0;0.19444444444444445;2020
1;6.0;10.0;0.1111111111111111;2020
1;6.0;11.0;0.12857142857142856;2020
1;6.0;12.0;0.25;2020
1;6.0;13.0;0.5;2020
1;6.0;14.0;0.3333333333333333;2020
1;6.0;15.0;0.03125;2020
1;6.0;16.0;0.25806451612903225;2020
1;6.0;17.0;0.05714285714285714;2020
1;6.0;18.0;0.02564102564102564;2020
1;6.0;19.0;0.06329113924050633;2020
1;6.0;20.0;0.2222222222222222;2020
1;6.0;21.0;0.0379746835443038;2020
1;6.0;22.0;0.34615384615384615;2020
1;6.0;23.0;0.5833333333333334;2020
1;6.0;24.0;0.2;2020
1;6.0;25.0;0.011363636363636364;2020
1;6.0;26.0;0.21621621621621623;2020
1;6.0;27.0;0.15384615384615385;2020
1;6.0;28.0;0.2857142857142857;2020
1;6.0;29.0;0.2903225806451613;2020
1;6.0;30.0;0.36363636363636365;2020
1;6.0;31.0;0.4666666666666667;2020
1;6.0;32.0;0.391304347826087;2020
1;6.0;33.0;0.37037037037037035;2020
1;6.0;34.0;0.2727272727272727;2020
1;6.0;35.0;0.47368421052631576;2020
1;6.0;36.0;0.35;2020
1;6.0;37.0;0.5;2020
1;6.0;38.0;0.18181818181818182;2020
1;6.0;39.0;0.22580645161290322;2020
1;6.0;40.0;0.14285714285714285;2020
1;6.0;41.0;0.2222222222222222;2020
1;6.0;42.0;0.2727272727272727;2020
1;6.0;43.0;0.3333333333333333;2020
1;6.0;44.0;0.35;2020
1;6.0;45.0;0.21875;2020
1;6.0;46.0;0.47058823529411764;2020
1;6.0;47.0;0.5333333333333333;2020
1;6.0;48.0;0.2727272727272727;2020
1;6.0;50.0;0.26666666666666666;2020
1;6.0;51.0;0.5555555555555556;2020
1;6.0;52.0;0.42105263157894735;2020
1;6.0;53.0;0.46153846153846156;2020
1;6.0;54.0;0.09523809523809523;2020
1;6.0;55.0;0.5;2020
1;6.0;56.0;0.42857142857142855;2020
1;6.0;57.0;0.22727272727272727;2020
1;6.0;59.0;0.34782608695652173;2020
1;7.0;1.0;0.023529411764705882;2020
1;7.0;2.0;0.5;2020
1;7.0;3.0;0.6052631578947368;2020
1;7.0;4.0;0.5625;2020
1;7.0;5.0;0.1;2020
1;7.0;6.0;0.2962962962962963;2020
1;7.0;7.0;1.0;2020
1;7.0;8.0;0.06741573033707865;2020
1;7.0;9.0;0.6666666666666666;2020
1;7.0;10.0;0.2222222222222222;2020
1;7.0;11.0;0.2714285714285714;2020
1;7.0;12.0;0.6296296296296297;2020
1;7.0;13.0;0.4444444444444444;2020
1;7.0;14.0;0.7333333333333333;2020
1;7.0;15.0;0.109375;2020
1;7.0;16.0;0.6774193548387096;2020
1;7.0;17.0;0.3142857142857143;2020
1;7.0;18.0;0.19230769230769232;2020
1;7.0;19.0;0.08860759493670886;2020
1;7.0;20.0;0.7037037037037037;2020
1;7.0;21.0;0.11392405063291139;2020
1;7.0;22.0;0.6296296296296297;2020
1;7.0;23.0;0.3333333333333333;2020
1;7.0;24.0;0.575;2020
1;7.0;25.0;0.09090909090909091;2020
1;7.0;26.0;0.5405405405405406;2020
1;7.0;27.0;0.46153846153846156;2020
1;7.0;28.0;0.7142857142857143;2020
1;7.0;29.0;0.7096774193548387;2020
1;7.0;30.0;0.25925925925925924;2020
1;7.0;31.0;0.3333333333333333;2020
1;7.0;32.0;0.6666666666666666;2020
1;7.0;33.0;0.8148148148148148;2020
1;7.0;34.0;0.696969696969697;2020
1;7.0;35.0;0.5925925925925926;2020
1;7.0;36.0;0.4444444444444444;2020
1;7.0;37.0;0.2962962962962963;2020
1;7.0;38.0;0.45454545454545453;2020
1;7.0;39.0;0.6451612903225806;2020
1;7.0;40.0;0.4642857142857143;2020
1;7.0;41.0;0.6666666666666666;2020
1;7.0;42.0;0.696969696969697;2020
1;7.0;43.0;0.7037037037037037;2020
1;7.0;44.0;0.4444444444444444;2020
1;7.0;45.0;0.65625;2020
1;7.0;46.0;0.48148148148148145;2020
1;7.0;47.0;0.37037037037037035;2020
1;7.0;48.0;0.1111111111111111;2020
1;7.0;50.0;0.5333333333333333;2020
1;7.0;51.0;0.5925925925925926;2020
1;7.0;52.0;0.5555555555555556;2020
1;7.0;53.0;0.37037037037037035;2020
1;7.0;54.0;0.4523809523809524;2020
1;7.0;55.0;0.48148148148148145;2020
1;7.0;56.0;0.3333333333333333;2020
1;7.0;57.0;0.4444444444444444;2020
1;7.0;59.0;0.6296296296296297;2020
1;8.0;1.0;0.5955056179775281;2020
1;8.0;2.0;0.1797752808988764;2020
1;8.0;3.0;0.16853932584269662;2020
1;8.0;4.0;0.1348314606741573;2020
1;8.0;5.0;0.48314606741573035;2020
1;8.0;6.0;0.033707865168539325;2020
1;8.0;7.0;0.06741573033707865;2020
1;8.0;8.0;1.0;2020
1;8.0;9.0;0.14606741573033707;2020
1;8.0;10.0;0.24719101123595505;2020
1;8.0;11.0;0.43820224719101125;2020
1;8.0;12.0;0.10112359550561797;2020
1;8.0;13.0;0.0449438202247191;2020
1;8.0;14.0;0.10112359550561797;2020
1;8.0;15.0;0.6404494382022472;2020
1;8.0;16.0;0.1348314606741573;2020
1;8.0;17.0;0.2808988764044944;2020
1;8.0;18.0;0.6741573033707865;2020
1;8.0;19.0;0.7752808988764045;2020
1;8.0;20.0;0.1348314606741573;2020
1;8.0;21.0;0.6853932584269663;2020
1;8.0;22.0;0.11235955056179775;2020
1;8.0;23.0;0.033707865168539325;2020
1;8.0;24.0;0.20224719101123595;2020
1;8.0;25.0;0.8089887640449438;2020
1;8.0;26.0;0.20224719101123595;2020
1;8.0;27.0;0.23595505617977527;2020
1;8.0;28.0;0.10112359550561797;2020
1;8.0;29.0;0.10112359550561797;2020
1;8.0;30.0;0.033707865168539325;2020
1;8.0;31.0;0.06741573033707865;2020
1;8.0;32.0;0.06741573033707865;2020
1;8.0;33.0;0.06741573033707865;2020
1;8.0;34.0;0.12359550561797752;2020
1;8.0;35.0;0.06741573033707865;2020
1;8.0;36.0;0.10112359550561797;2020
1;8.0;37.0;0.06741573033707865;2020
1;8.0;38.0;0.20224719101123595;2020
1;8.0;39.0;0.11235955056179775;2020
1;8.0;40.0;0.1348314606741573;2020
1;8.0;41.0;0.1348314606741573;2020
1;8.0;42.0;0.10112359550561797;2020
1;8.0;43.0;0.056179775280898875;2020
1;8.0;44.0;0.0898876404494382;2020
1;8.0;45.0;0.1348314606741573;2020
1;8.0;46.0;0.06741573033707865;2020
1;8.0;47.0;0.056179775280898875;2020
1;8.0;48.0;0.02247191011235955;2020
1;8.0;50.0;0.19101123595505617;2020
1;8.0;51.0;0.033707865168539325;2020
1;8.0;52.0;0.06741573033707865;2020
1;8.0;53.0;0.0449438202247191;2020
1;8.0;54.0;0.2808988764044944;2020
1;8.0;55.0;0.0449438202247191;2020
1;8.0;56.0;0.0449438202247191;2020
1;8.0;57.0;0.14606741573033707;2020
1;8.0;59.0;0.12359550561797752;2020
1;9.0;1.0;0.058823529411764705;2020
1;9.0;2.0;0.5277777777777778;2020
1;9.0;3.0;0.6052631578947368;2020
1;9.0;4.0;0.6666666666666666;2020
1;9.0;5.0;0.16;2020
1;9.0;6.0;0.19444444444444445;2020
1;9.0;7.0;0.6666666666666666;2020
1;9.0;8.0;0.14606741573033707;2020
1;9.0;9.0;1.0;2020
1;9.0;10.0;0.2222222222222222;2020
1;9.0;11.0;0.2714285714285714;2020
1;9.0;12.0;0.5555555555555556;2020
1;9.0;13.0;0.3055555555555556;2020
1;9.0;14.0;0.6944444444444444;2020
1;9.0;15.0;0.234375;2020
1;9.0;16.0;0.6111111111111112;2020
1;9.0;17.0;0.5277777777777778;2020
1;9.0;18.0;0.3333333333333333;2020
1;9.0;19.0;0.13924050632911392;2020
1;9.0;20.0;0.5555555555555556;2020
1;9.0;21.0;0.17721518987341772;2020
1;9.0;22.0;0.5;2020
1;9.0;23.0;0.19444444444444445;2020
1;9.0;24.0;0.75;2020
1;9.0;25.0;0.1590909090909091;2020
1;9.0;26.0;0.7567567567567568;2020
1;9.0;27.0;0.6923076923076923;2020
1;9.0;28.0;0.6388888888888888;2020
1;9.0;29.0;0.7222222222222222;2020
1;9.0;30.0;0.19444444444444445;2020
1;9.0;31.0;0.2222222222222222;2020
1;9.0;32.0;0.5277777777777778;2020
1;9.0;33.0;0.6388888888888888;2020
1;9.0;34.0;0.7222222222222222;2020
1;9.0;35.0;0.3888888888888889;2020
1;9.0;36.0;0.3611111111111111;2020
1;9.0;37.0;0.2222222222222222;2020
1;9.0;38.0;0.5277777777777778;2020
1;9.0;39.0;0.75;2020
1;9.0;40.0;0.5;2020
1;9.0;41.0;0.8333333333333334;2020
1;9.0;42.0;0.7222222222222222;2020
1;9.0;43.0;0.6111111111111112;2020
1;9.0;44.0;0.3611111111111111;2020
1;9.0;45.0;0.6944444444444444;2020
1;9.0;46.0;0.3611111111111111;2020
1;9.0;47.0;0.25;2020
1;9.0;48.0;0.1111111111111111;2020
1;9.0;50.0;0.5;2020
1;9.0;51.0;0.3888888888888889;2020
1;9.0;52.0;0.4166666666666667;2020
1;9.0;53.0;0.2777777777777778;2020
1;9.0;54.0;0.6904761904761905;2020
1;9.0;55.0;0.3333333333333333;2020
1;9.0;56.0;0.25;2020
1;9.0;57.0;0.3611111111111111;2020
1;9.0;59.0;0.4444444444444444;2020
1;10.0;1.0;0.2823529411764706;2020
1;10.0;2.0;0.35555555555555557;2020
1;10.0;3.0;0.3333333333333333;2020
1;10.0;4.0;0.2;2020
1;10.0;5.0;0.24;2020
1;10.0;6.0;0.1111111111111111;2020
1;10.0;7.0;0.2222222222222222;2020
1;10.0;8.0;0.24719101123595505;2020
1;10.0;9.0;0.2222222222222222;2020
1;10.0;10.0;1.0;2020
1;10.0;11.0;0.5142857142857142;2020
1;10.0;12.0;0.2;2020
1;10.0;13.0;0.1111111111111111;2020
1;10.0;14.0;0.2222222222222222;2020
1;10.0;15.0;0.09375;2020
1;10.0;16.0;0.26666666666666666;2020
1;10.0;17.0;0.08888888888888889;2020
1;10.0;18.0;0.21794871794871795;2020
1;10.0;19.0;0.24050632911392406;2020
1;10.0;20.0;0.1111111111111111;2020
1;10.0;21.0;0.34177215189873417;2020
1;10.0;22.0;0.15555555555555556;2020
1;10.0;23.0;0.13333333333333333;2020
1;10.0;24.0;0.2222222222222222;2020
1;10.0;25.0;0.3181818181818182;2020
1;10.0;26.0;0.2222222222222222;2020
1;10.0;27.0;0.24444444444444444;2020
1;10.0;28.0;0.2;2020
1;10.0;29.0;0.2222222222222222;2020
1;10.0;30.0;0.1111111111111111;2020
1;10.0;31.0;0.2;2020
1;10.0;32.0;0.2222222222222222;2020
1;10.0;33.0;0.24444444444444444;2020
1;10.0;34.0;0.2222222222222222;2020
1;10.0;35.0;0.2;2020
1;10.0;36.0;0.17777777777777778;2020
1;10.0;37.0;0.13333333333333333;2020
1;10.0;38.0;0.1111111111111111;2020
1;10.0;39.0;0.17777777777777778;2020
1;10.0;40.0;0.2;2020
1;10.0;41.0;0.2222222222222222;2020
1;10.0;42.0;0.24444444444444444;2020
1;10.0;43.0;0.2;2020
1;10.0;44.0;0.17777777777777778;2020
1;10.0;45.0;0.17777777777777778;2020
1;10.0;46.0;0.15555555555555556;2020
1;10.0;47.0;0.13333333333333333;2020
1;10.0;48.0;0.08888888888888889;2020
1;10.0;50.0;0.13333333333333333;2020
1;10.0;51.0;0.24444444444444444;2020
1;10.0;52.0;0.15555555555555556;2020
1;10.0;53.0;0.13333333333333333;2020
1;10.0;54.0;0.13333333333333333;2020
1;10.0;55.0;0.15555555555555556;2020
1;10.0;56.0;0.13333333333333333;2020
1;10.0;57.0;0.1111111111111111;2020
1;10.0;59.0;0.2;2020
1;11.0;1.0;0.3764705882352941;2020
1;11.0;2.0;0.3142857142857143;2020
1;11.0;3.0;0.35714285714285715;2020
1;11.0;4.0;0.2;2020
1;11.0;5.0;0.21428571428571427;2020
1;11.0;6.0;0.12857142857142856;2020
1;11.0;7.0;0.2714285714285714;2020
1;11.0;8.0;0.43820224719101125;2020
1;11.0;9.0;0.2714285714285714;2020
1;11.0;10.0;0.5142857142857142;2020
1;11.0;11.0;1.0;2020
1;11.0;12.0;0.2714285714285714;2020
1;11.0;13.0;0.17142857142857143;2020
1;11.0;14.0;0.2857142857142857;2020
1;11.0;15.0;0.21428571428571427;2020
1;11.0;16.0;0.3;2020
1;11.0;17.0;0.08571428571428572;2020
1;11.0;18.0;0.3076923076923077;2020
1;11.0;19.0;0.4430379746835443;2020
1;11.0;20.0;0.21428571428571427;2020
1;11.0;21.0;0.46835443037974683;2020
1;11.0;22.0;0.21428571428571427;2020
1;11.0;23.0;0.12857142857142856;2020
1;11.0;24.0;0.2857142857142857;2020
1;11.0;25.0;0.3977272727272727;2020
1;11.0;26.0;0.3;2020
1;11.0;27.0;0.2857142857142857;2020
1;11.0;28.0;0.2571428571428571;2020
1;11.0;29.0;0.3;2020
1;11.0;30.0;0.1;2020
1;11.0;31.0;0.14285714285714285;2020
1;11.0;32.0;0.24285714285714285;2020
1;11.0;33.0;0.3;2020
1;11.0;34.0;0.3;2020
1;11.0;35.0;0.2;2020
1;11.0;36.0;0.18571428571428572;2020
1;11.0;37.0;0.14285714285714285;2020
1;11.0;38.0;0.14285714285714285;2020
1;11.0;39.0;0.2714285714285714;2020
1;11.0;40.0;0.14285714285714285;2020
1;11.0;41.0;0.2857142857142857;2020
1;11.0;42.0;0.3142857142857143;2020
1;11.0;43.0;0.2857142857142857;2020
1;11.0;44.0;0.17142857142857143;2020
1;11.0;45.0;0.2714285714285714;2020
1;11.0;46.0;0.18571428571428572;2020
1;11.0;47.0;0.15714285714285714;2020
1;11.0;48.0;0.05714285714285714;2020
1;11.0;50.0;0.2;2020
1;11.0;51.0;0.22857142857142856;2020
1;11.0;52.0;0.21428571428571427;2020
1;11.0;53.0;0.15714285714285714;2020
1;11.0;54.0;0.18571428571428572;2020
1;11.0;55.0;0.2;2020
1;11.0;56.0;0.12857142857142856;2020
1;11.0;57.0;0.18571428571428572;2020
1;11.0;59.0;0.24285714285714285;2020
1;12.0;1.0;0.0;2020
1;12.0;2.0;0.4722222222222222;2020
1;12.0;3.0;0.5;2020
1;12.0;4.0;0.4375;2020
1;12.0;5.0;0.06;2020
1;12.0;6.0;0.25;2020
1;12.0;7.0;0.6296296296296297;2020
1;12.0;8.0;0.10112359550561797;2020
1;12.0;9.0;0.5555555555555556;2020
1;12.0;10.0;0.2;2020
1;12.0;11.0;0.2714285714285714;2020
1;12.0;12.0;1.0;2020
1;12.0;13.0;0.4166666666666667;2020
1;12.0;14.0;0.6;2020
1;12.0;15.0;0.109375;2020
1;12.0;16.0;0.7096774193548387;2020
1;12.0;17.0;0.2;2020
1;12.0;18.0;0.1794871794871795;2020
1;12.0;19.0;0.10126582278481013;2020
1;12.0;20.0;0.48148148148148145;2020
1;12.0;21.0;0.13924050632911392;2020
1;12.0;22.0;0.46153846153846156;2020
1;12.0;23.0;0.3333333333333333;2020
1;12.0;24.0;0.55;2020
1;12.0;25.0;0.07954545454545454;2020
1;12.0;26.0;0.5675675675675675;2020
1;12.0;27.0;0.46153846153846156;2020
1;12.0;28.0;0.5357142857142857;2020
1;12.0;29.0;0.6774193548387096;2020
1;12.0;30.0;0.3333333333333333;2020
1;12.0;31.0;0.3333333333333333;2020
1;12.0;32.0;0.5833333333333334;2020
1;12.0;33.0;0.6296296296296297;2020
1;12.0;34.0;0.6666666666666666;2020
1;12.0;35.0;0.5;2020
1;12.0;36.0;0.4583333333333333;2020
1;12.0;37.0;0.3333333333333333;2020
1;12.0;38.0;0.18181818181818182;2020
1;12.0;39.0;0.6451612903225806;2020
1;12.0;40.0;0.32142857142857145;2020
1;12.0;41.0;0.5833333333333334;2020
1;12.0;42.0;0.6363636363636364;2020
1;12.0;43.0;0.75;2020
1;12.0;44.0;0.4166666666666667;2020
1;12.0;45.0;0.625;2020
1;12.0;46.0;0.5;2020
