iso2_code;cluster_id;entry01;consider00;pci;ubiquity;rca01;density
CA;21.0;1;0;-0.6022948079582573;79.0;1.0;0.3903372766441743
CA;24.0;0;1;1.4298958491314566;40.0;0.0;0.6420106914011223
CA;25.0;0;1;-0.696317419900165;88.0;0.0;0.3040145556990257
CA;38.0;1;0;1.0508612525067016;33.0;1.0;0.5552008269590871
CA;46.0;0;1;2.0576577328880346;17.0;0.0;0.7159375270161891
CA;57.0;0;1;1.4493509711185564;22.0;0.0;0.6568784761561376
CH;1.0;0;1;-1.5310079173161557;85.0;0.0;0.3237628645510377
CH;4.0;0;1;1.548653428984995;32.0;0.0;0.7518365844368391
CH;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4620104649161493
CH;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4231517509727626
CH;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5414505493121351
CH;19.0;0;1;-0.6092345734189457;79.0;0.0;0.4266704948992953
CH;25.0;0;1;-0.696317419900165;88.0;0.0;0.3938607817818992
CH;38.0;0;1;1.0508612525067016;33.0;0.0;0.7181433310364967
CI;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1368927292094734
CL;2.0;0;1;1.0484893605030814;36.0;0.0;0.1781722672736726
CL;3.0;0;1;1.4108308443018542;38.0;0.0;0.1790998157392636
CL;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4126165429002104
CL;11.0;0;1;-0.4593823573642193;70.0;0.0;0.2488970447417616
CL;16.0;0;1;1.6264851572309549;31.0;0.0;0.1596970146916825
CL;21.0;1;0;-0.6022948079582573;79.0;1.0;0.4456999106733133
CL;24.0;0;1;1.4298958491314566;40.0;0.0;0.2240744110650928
CL;34.0;0;1;1.8229487376342035;33.0;0.0;0.1767862983318577
CM;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1823358128391114
CN;4.0;0;1;1.548653428984995;32.0;0.0;0.4295136562956343
CN;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4186053049674663
CN;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4601167315175096
CN;10.0;0;1;-0.5355804874514659;45.0;0.0;0.4579892541819166
CN;12.0;0;1;1.83505819916364;24.0;0.0;0.4637390233182378
CN;17.0;0;1;0.6206703408771946;35.0;0.0;0.3927227104472167
CN;18.0;0;1;-0.0693373471202567;78.0;0.0;0.4356383195515755
CN;21.0;0;1;-0.6022948079582573;79.0;0.0;0.4487188707618495
CN;26.0;0;1;1.4631831505099593;37.0;0.0;0.4342820344765276
CN;27.0;0;1;1.1628686697451442;39.0;0.0;0.4197804755238184
CN;28.0;0;1;1.9259977411386715;28.0;0.0;0.4452930997436405
CN;29.0;0;1;1.8636303512102153;31.0;0.0;0.458258769844414
CN;32.0;0;1;2.055984083255802;23.0;0.0;0.4523685773175595
CN;36.0;0;1;1.9891399577134732;20.0;0.0;0.4439711163859609
CN;41.0;1;0;1.7318867513913812;36.0;1.0;0.4444236567701227
CN;44.0;0;1;1.9913303742576705;20.0;0.0;0.4413817294632653
CN;50.0;0;1;1.3862523463271292;30.0;0.0;0.4522995481183054
CN;53.0;1;0;2.3040746406706196;13.0;1.0;0.455098386712607
CN;54.0;0;1;1.0289466672147716;42.0;0.0;0.4152375600373827
CN;55.0;0;1;2.1836144599760616;16.0;0.0;0.4655253773163131
CN;56.0;0;1;2.1699259287450805;14.0;0.0;0.437303827958953
CN;57.0;1;0;1.4493509711185564;22.0;1.0;0.47013132266041
CO;2.0;0;1;1.0484893605030814;36.0;0.0;0.2480060087535522
CO;3.0;0;1;1.4108308443018542;38.0;0.0;0.2512773779384162
CO;10.0;0;1;-0.5355804874514659;45.0;0.0;0.2580850384728106
CO;11.0;0;1;-0.4593823573642193;70.0;0.0;0.3044415597441896
CO;12.0;0;1;1.83505819916364;24.0;0.0;0.2116095584208202
CO;16.0;0;1;1.6264851572309549;31.0;0.0;0.2346864515046325
CO;21.0;0;1;-0.6022948079582573;79.0;0.0;0.4753189994159607
CO;24.0;0;1;1.4298958491314566;40.0;0.0;0.2928630169390398
CO;29.0;0;1;1.8636303512102153;31.0;0.0;0.2435617293686486
CO;34.0;0;1;1.8229487376342035;33.0;0.0;0.2537585443125816
CO;39.0;0;1;1.7491188857965398;31.0;0.0;0.2501978971502839
CO;40.0;0;1;1.1181887107583768;28.0;0.0;0.2885561083778026
CO;41.0;0;1;1.7318867513913812;36.0;0.0;0.2884271572723489
CO;45.0;0;1;1.7609958269613748;32.0;0.0;0.2488637560694285
CR;2.0;0;1;1.0484893605030814;36.0;0.0;0.1236319371524976
CR;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1751186858475788
CR;11.0;0;1;-0.4593823573642193;70.0;0.0;0.2044924879218822
CR;16.0;0;1;1.6264851572309549;31.0;0.0;0.094947350691279
CY;1.0;0;1;-1.5310079173161557;85.0;0.0;0.3957495052686079
CZ;1.0;0;1;-1.5310079173161557;85.0;0.0;0.414509392222229
CZ;4.0;0;1;1.548653428984995;32.0;0.0;0.6595245679799405
CZ;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4854491209964188
CZ;10.0;0;1;-0.5355804874514659;45.0;0.0;0.5474345140662601
CZ;19.0;0;1;-0.6092345734189457;79.0;0.0;0.5007199516891451
CZ;25.0;0;1;-0.696317419900165;88.0;0.0;0.5131588214579177
DE;1.0;0;1;-1.5310079173161557;85.0;0.0;0.3029266405947829
DE;4.0;0;1;1.548653428984995;32.0;0.0;0.8009128408364111
DE;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4676284265624951
DE;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4124513618677041
DE;15.0;1;0;-0.2855043385199979;64.0;1.0;0.436149839402591
DE;17.0;0;1;0.6206703408771946;35.0;0.0;0.6251515588289385
DE;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5070026350818361
DE;19.0;0;1;-0.6092345734189457;79.0;0.0;0.4256011452880189
DE;25.0;0;1;-0.696317419900165;88.0;0.0;0.369832139922526
DE;38.0;0;1;1.0508612525067016;33.0;0.0;0.6946924318454905
DE;54.0;0;1;1.0289466672147716;42.0;0.0;0.7065527152312825
DK;1.0;0;1;-1.5310079173161557;85.0;0.0;0.346201874965466
DK;2.0;0;1;1.0484893605030814;36.0;0.0;0.5185800237253179
DK;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4587924135889078
DK;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4416342412451362
DK;10.0;0;1;-0.5355804874514659;45.0;0.0;0.4272338678836871
DK;12.0;0;1;1.83505819916364;24.0;0.0;0.5061220708400457
DK;19.0;0;1;-0.6092345734189457;79.0;0.0;0.4298785437331245
DK;25.0;0;1;-0.696317419900165;88.0;0.0;0.4763939429510506
DK;40.0;0;1;1.1181887107583768;28.0;0.0;0.5234783934619482
DO;2.0;0;1;1.0484893605030814;36.0;0.0;0.0797403579302438
DO;3.0;0;1;1.4108308443018542;38.0;0.0;0.0714566966007
DO;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1705533761905309
DO;11.0;0;1;-0.4593823573642193;70.0;0.0;0.2009385561054213
DZ;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1823358128391114
EC;2.0;0;1;1.0484893605030814;36.0;0.0;0.0907770191711199
EC;3.0;0;1;1.4108308443018542;38.0;0.0;0.0846565901401378
EC;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1833663915015851
EC;11.0;0;1;-0.4593823573642193;70.0;0.0;0.2145810685621581
EC;16.0;0;1;1.6264851572309549;31.0;0.0;0.0638612386203463
EE;1.0;0;1;-1.5310079173161557;85.0;0.0;0.4726832552609336
EE;2.0;0;1;1.0484893605030814;36.0;0.0;0.1723631916615481
EE;10.0;0;1;-0.5355804874514659;45.0;0.0;0.2205133686638852
EG;2.0;1;0;1.0484893605030814;36.0;1.0;0.2334065985403624
EG;4.0;0;1;1.548653428984995;32.0;0.0;0.2517420551395154
EG;10.0;0;1;-0.5355804874514659;45.0;0.0;0.2644437068732139
EG;11.0;0;1;-0.4593823573642193;70.0;0.0;0.2951177492416332
EG;12.0;0;1;1.83505819916364;24.0;0.0;0.1928548501096754
EG;16.0;0;1;1.6264851572309549;31.0;0.0;0.216266528338254
EG;24.0;0;1;1.4298958491314566;40.0;0.0;0.2651639466776694
EG;26.0;0;1;1.4631831505099593;37.0;0.0;0.2475467503029551
EG;27.0;0;1;1.1628686697451442;39.0;0.0;0.2704758684600351
EG;34.0;0;1;1.8229487376342035;33.0;0.0;0.2262082604297217
EG;42.0;0;1;1.7024775051477616;33.0;0.0;0.2343425495530548
ES;1.0;0;1;-1.5310079173161557;85.0;0.0;0.4770180640909937
ES;2.0;0;1;1.0484893605030814;36.0;0.0;0.6640167159508352
ES;5.0;0;1;-0.4200124488780536;50.0;0.0;0.5266701092319842
ES;10.0;0;1;-0.5355804874514659;45.0;0.0;0.5826407309911308
ES;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5643393189331823
ES;21.0;0;1;-0.6022948079582573;79.0;0.0;0.5258933388873096
ES;25.0;0;1;-0.696317419900165;88.0;0.0;0.5006221387486794
ES;39.0;0;1;1.7491188857965398;31.0;0.0;0.6636311835365921
ES;40.0;0;1;1.1181887107583768;28.0;0.0;0.624018104218613
FI;1.0;0;1;-1.5310079173161557;85.0;0.0;0.2852959895548748
FI;5.0;0;1;-0.4200124488780536;50.0;0.0;0.3877765443584522
FI;8.0;0;1;-0.6974731199781791;89.0;0.0;0.3667315175097277
FI;10.0;0;1;-0.5355804874514659;45.0;0.0;0.4483650200801476
FI;12.0;0;1;1.83505819916364;24.0;0.0;0.507170081271076
FI;19.0;0;1;-0.6092345734189457;79.0;0.0;0.3593014693888802
FI;25.0;0;1;-0.696317419900165;88.0;0.0;0.3886371639863834
FR;1.0;0;1;-1.5310079173161557;85.0;0.0;0.400084314098668
FR;5.0;0;1;-0.4200124488780536;50.0;0.0;0.5010381592205317
FR;9.0;0;1;1.6229599702141269;36.0;0.0;0.7709084377237572
FR;10.0;0;1;-0.5355804874514659;45.0;0.0;0.6920661697859822
FR;17.0;0;1;0.6206703408771946;35.0;0.0;0.6047607068492674
FR;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5466737218920033
FR;21.0;0;1;-0.6022948079582573;79.0;0.0;0.5216620404955027
FR;22.0;0;1;1.8127917131459672;26.0;0.0;0.8150870302844523
FR;25.0;0;1;-0.696317419900165;88.0;0.0;0.4504754079117267
FR;27.0;1;0;1.1628686697451442;39.0;1.0;0.7449987210803647
FR;38.0;0;1;1.0508612525067016;33.0;0.0;0.6835787330734003
FR;40.0;0;1;1.1181887107583768;28.0;0.0;0.7205076684421805
FR;54.0;0;1;1.0289466672147716;42.0;0.0;0.6746203562920566
GB;1.0;0;1;-1.5310079173161557;85.0;0.0;0.367038098921721
GB;5.0;0;1;-0.4200124488780536;50.0;0.0;0.5237132251078709
GB;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4688715953307391
GB;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5444134500816997
GB;19.0;0;1;-0.6092345734189457;79.0;0.0;0.4865540731307753
GB;25.0;0;1;-0.696317419900165;88.0;0.0;0.4387838948233361
GB;38.0;0;1;1.0508612525067016;33.0;0.0;0.6930635035383484
GB;50.0;0;1;1.3862523463271292;30.0;0.0;0.7728974306233505
GB;54.0;0;1;1.0289466672147716;42.0;0.0;0.7018790450261987
GE;2.0;0;1;1.0484893605030814;36.0;0.0;0.0615677138405934
GE;3.0;0;1;1.4108308443018542;38.0;0.0;0.053710834571037
GE;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1555095233922842
GE;11.0;0;1;-0.4593823573642193;70.0;0.0;0.1804747874203163
GH;2.0;0;1;1.0484893605030814;36.0;0.0;0.0579600441540017
GH;3.0;1;0;1.4108308443018542;38.0;1.0;0.0505273808649729
GH;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1452793514835613
GH;16.0;0;1;1.6264851572309549;31.0;0.0;0.034057744502379
GH;18.0;0;1;-0.0693373471202567;78.0;0.0;0.2969092377610773
GR;1.0;0;1;-1.5310079173161557;85.0;0.0;0.3370587067608857
GR;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4036768050130156
GR;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4319066147859922
GR;19.0;0;1;-0.6092345734189457;79.0;0.0;0.4204123693333026
GT;3.0;0;1;1.4108308443018542;38.0;0.0;0.1309421946133733
GT;5.0;0;1;-0.4200124488780536;50.0;0.0;0.311713545487412
GT;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1707627240420124
GT;11.0;0;1;-0.4593823573642193;70.0;0.0;0.190085205327426
GT;21.0;0;1;-0.6022948079582573;79.0;0.0;0.3586969487406042
HK;1.0;0;1;-1.5310079173161557;85.0;0.0;0.3798603905871086
HK;4.0;0;1;1.548653428984995;32.0;0.0;0.700417560018384
HK;8.0;0;1;-0.6974731199781791;89.0;0.0;0.4669260700389104
HK;10.0;0;1;-0.5355804874514659;45.0;0.0;0.6200870510289557
HK;17.0;0;1;0.6206703408771946;35.0;0.0;0.6433054374694397
HK;18.0;0;1;-0.0693373471202567;78.0;0.0;0.5461576482705757
HK;21.0;0;1;-0.6022948079582573;79.0;0.0;0.4982353856352467
HK;25.0;0;1;-0.696317419900165;88.0;0.0;0.4513205775325742
HK;27.0;0;1;1.1628686697451442;39.0;0.0;0.6898741792492282
HK;28.0;0;1;1.9259977411386715;28.0;0.0;0.720763940245088
HN;10.0;0;1;-0.5355804874514659;45.0;0.0;0.1727498931009974
HR;1.0;0;1;-1.5310079173161557;85.0;0.0;0.5127529167152699
HR;10.0;0;1;-0.5355804874514659;45.0;0.0;0.2772567221842681
HR;11.0;0;1;-0.4593823573642193;70.0;0.0;0.3009645402945203
HR;16.0;0;1;1.6264851572309549;31.0;0.0;0.2042645865679869
HU;1.0;0;1;-1.5310079173161557;85.0;0.0;0.4438330990138115
HU;4.0;0;1;1.548653428984995;32.0;0.0;0.4701978337856894
HU;5.0;0;1;-0.4200124488780536;50.0;0.0;0.4657689578907923
HU;10.0;0;1;-0.5355804874514659;45.0;0.0;0.42255121840951
HU;11.0;0;1;-0.4593823573642193;70.0;0.0;0.4685602154750644
HU;19.0;0;1;-0.6092345734189457;79.0;0.0;0.5105020702922988
ID;3.0;0;1;1.4108308443018542;38.0;0.0;0.3094661563480695
ID;4.0;0;1;1.548653428984995;32.0;0.0;0.3244801408912161
ID;7.0;0;1;1.938615016250654;27.0;0.0;0.3289666380288519
ID;9.0;0;1;1.6229599702141269;36.0;0.0;0.291042585157683
ID;10.0;0;1;-0.5355804874514659;45.0;0.0;0.3288753480394982
ID;12.0;0;1;1.83505819916364;24.0;0.0;0.3167131272453443
ID;14.0;0;1;1.8929594941972716;30.0;0.0;0.3200275559481057
ID;16.0;0;1;1.6264851572309549;31.0;0.0;0.3019663406605713
ID;17.0;0;1;0.6206703408771946;35.0;0.0;0.2988518741779812
ID;18.0;0;1;-0.0693373471202567;78.0;0.0;0.3382508513891056
ID;21.0;0;1;-0.6022948079582573;79.0;0.0;0.368538818693178
ID;24.0;0;1;1.4298958491314566;40.0;0.0;0.2733733734928946
ID;25.0;0;1;-0.696317419900165;88.0;0.0;0.3919708886019485
ID;26.0;0;1;1.4631831505099593;37.0;0.0;0.2896275893174175
ID;27.0;0;1;1.1628686697451442;39.0;0.0;0.29090268975873
ID;29.0;0;1;1.8636303512102153;31.0;0.0;0.2933973516575013
ID;33.0;0;1;2.0369102602569624;27.0;0.0;0.3252032936246245
ID;34.0;0;1;1.8229487376342035;33.0;0.0;0.2856921023864499
ID;39.0;0;1;1.7491188857965398;31.0;0.0;0.2964123515530662
ID;41.0;0;1;1.7318867513913812;36.0;0.0;0.2974778262787925
ID;42.0;0;1;1.7024775051477616;33.0;0.0;0.2818426880140832
ID;43.0;0;1;2.051047000634888;24.0;0.0;0.3286769416645001
ID;45.0;0;1;1.7609958269613748;32.0;0.0;0.2922262471154995
ID;54.0;0;1;1.0289466672147716;42.0;0.0;0.3055063598553653
ID;57.0;0;1;1.4493509711185564;22.0;0.0;0.3900790440744151
IE;1.0;0;1;-1.5310079173161557;85.0;0.0;0.4989401390364045
IE;2.0;0;1;1.0484893605030814;36.0;0.0;0.5597353695849453
IE;5.0;0;1;-0.4200124488780536;50.0;0.0;0.5361001866768802
IE;8.0;0;1;-0.6974731199781791;89.0;0.0;0.5612840466926069
IE;19.0;0;1;-0.6092345734189457;79.0;0.0;0.5412488754075391
IL;1.0;0;1;-1.5310079173161557;85.0;0.0;0.497337352578231
IL;5.0;0;1;-0.4200124488780536;50.0;0.0;0.5361875969451119
IL;8.0;0;1;-0.6974731199781791;89.0;0.0;0.5476653696498054
IL;27.0;0;1;1.1628686697451442;39.0;0.0;0.632743785611509
IN;2.0;0;1;1.0484893605030814;36.0;0.0;0.1335352860438487
IN;3.0;0;1;1.4108308443018542;38.0;0.0;0.1346216354059645
IN;4.0;0;1;1.548653428984995;32.0;0.0;0.1302013864681465
IN;6.0;0;1;2.134744051767734;11.0;0.0;0.2190488539719489
IN;7.0;0;1;1.938615016250654;27.0;0.0;0.1251629739054716
IN;8.0;0;1;-0.6974731199781791;89.0;0.0;0.2295719844357976
IN;9.0;0;1;1.6229599702141269;36.0;0.0;0.1086120596346028
IN;11.0;0;1;-0.4593823573642193;70.0;0.0;0.1843628185007647
IN;12.0;1;0;1.83505819916364;24.0;1.0;0.1383080139143972
IN;13.0;0;1;2.16178204571823;14.0;0.0;0.2347938490204508
IN;14.0;0;1;1.8929594941972716;30.0;0.0;0.1244217440918086
IN;15.0;0;1;-0.2855043385199979;64.0;0.0;0.1799468188470604
IN;16.0;0;1;1.6264851572309549;31.0;0.0;0.1257211386662651
IN;17.0;0;1;0.6206703408771946;35.0;0.0;0.0800691411574704
IN;18.0;0;1;-0.0693373471202567;78.0;0.0;0.1509315074904482
IN;19.0;0;1;-0.6092345734189457;79.0;0.0;0.2223184989902595
IN;20.0;0;1;1.6938870086519864;27.0;0.0;0.1220259179246853
IN;21.0;0;1;-0.6022948079582573;79.0;0.0;0.2128239854186223
IN;22.0;0;1;1.8127917131459672;26.0;0.0;0.1564491383889092
IN;23.0;0;1;2.1629425141391834;12.0;0.0;0.243893864630268
IN;24.0;0;1;1.4298958491314566;40.0;0.0;0.1065063401918115
IN;26.0;0;1;1.4631831505099593;37.0;0.0;0.1146057179467453
IN;27.0;0;1;1.1628686697451442;39.0;0.0;0.1172613033675699
