iso2_code;cluster_id;exit01;consider00;pci;ubiquity;rca01;density
AU;21.0;0;1;-0.5287084858606022;108.0;1.0;0.8594285576323576
AU;22.0;0;1;2.3053589841983;32.0;1.0;0.9189938972601608
AU;24.0;0;1;1.4568943041783065;50.0;1.0;0.9243654664468698
AU;26.0;0;1;1.5873665602984497;42.0;1.0;0.9320307280203955
AU;27.0;0;1;1.2301055097006837;48.0;1.0;0.924051281000316
AU;28.0;0;1;2.2345145712865553;34.0;1.0;0.9269917730972568
AU;29.0;0;1;1.7357761239496363;41.0;1.0;0.9339218425990844
AU;30.0;0;1;3.0550381642615427;9.0;1.0;0.8662868464252069
AU;32.0;0;1;2.5207822119077656;25.0;1.0;0.913723235423242
AU;33.0;0;1;2.3587290150463662;29.0;1.0;0.9259649092208404
AU;34.0;0;1;1.7192782225086654;44.0;1.0;0.9276079082517248
AU;35.0;0;1;2.788432725750719;20.0;1.0;0.8898382778469381
AU;36.0;0;1;2.658217133852544;20.0;1.0;0.8969488279054697
AU;38.0;0;1;1.6236580815076322;41.0;1.0;0.9249079114922728
AU;39.0;0;1;1.888238159902965;37.0;1.0;0.9322076149796488
AU;40.0;0;1;1.7524500572358903;47.0;1.0;0.921194537507626
AU;41.0;0;1;1.9119839886603804;41.0;1.0;0.9324522925537072
AU;42.0;0;1;1.770800082816533;43.0;1.0;0.929503156242114
AU;43.0;0;1;2.341151724011851;29.0;1.0;0.9259176629486876
AU;44.0;0;1;2.5712554859175545;21.0;1.0;0.8992585518706702
AU;45.0;0;1;1.875150764281;39.0;1.0;0.9288849040021284
AU;46.0;0;1;2.6109250389071827;20.0;1.0;0.8927225232631314
AU;47.0;0;1;2.8015021046901447;17.0;1.0;0.8614519464053667
AU;50.0;0;1;1.9479657290507195;34.0;1.0;0.9224450847444732
AU;51.0;0;1;2.6013571626067904;22.0;1.0;0.9016194695239644
AU;52.0;0;1;2.6474320166678087;22.0;1.0;0.8961981176499704
AU;53.0;0;1;2.8792709596345696;15.0;1.0;0.8676325946488269
AU;54.0;0;1;1.4158389343229925;50.0;1.0;0.9250592812722508
AU;55.0;0;1;2.840250777689909;17.0;1.0;0.8797850208570226
AU;56.0;0;1;2.749268862939469;15.0;1.0;0.8665030922916306
AU;57.0;0;1;2.0144184838692523;26.0;1.0;0.9169301188803612
AU;59.0;0;1;2.25682310046885;27.0;1.0;0.9065205814913622
AZ;1.0;0;1;-1.339550055485775;143.0;1.0;0.3558597091531223
AZ;8.0;0;1;-0.8732644896882191;105.0;1.0;0.3574935065434838
AZ;10.0;1;0;-0.6213853320216652;91.0;0.0;0.2798942305371079
AZ;18.0;0;1;-0.3109706539013559;87.0;1.0;0.2877679310900116
AZ;19.0;0;1;-0.4147257513014745;111.0;1.0;0.3145463021624012
AZ;21.0;0;1;-0.5287084858606022;108.0;1.0;0.3230734425791204
AZ;25.0;0;1;-0.96162280363934;100.0;1.0;0.3787492286403122
BA;1.0;0;1;-1.339550055485775;143.0;1.0;0.3772455089820359
BA;2.0;0;1;0.5586557938317481;63.0;1.0;0.2027724770225211
BA;8.0;0;1;-0.8732644896882191;105.0;1.0;0.3867709358227783
BA;11.0;0;1;-0.9600851232258238;110.0;1.0;0.3413546105901087
BA;18.0;0;1;-0.3109706539013559;87.0;1.0;0.3262990225978803
BA;19.0;0;1;-0.4147257513014745;111.0;1.0;0.3410413952209618
BA;21.0;0;1;-0.5287084858606022;108.0;1.0;0.3490040969964525
BA;25.0;0;1;-0.96162280363934;100.0;1.0;0.4093025452645591
BD;1.0;0;1;-1.339550055485775;143.0;1.0;0.4255774165953808
BD;5.0;0;1;0.020828068629869;83.0;1.0;0.3888569101323773
BD;8.0;0;1;-0.8732644896882191;105.0;1.0;0.4434048831582216
BD;15.0;1;0;-0.0816970945673035;81.0;0.0;0.4096632963079151
BD;17.0;0;1;1.115223821802615;47.0;1.0;0.3144921433004041
BD;18.0;0;1;-0.3109706539013559;87.0;1.0;0.4240671572934829
BD;19.0;0;1;-0.4147257513014745;111.0;1.0;0.4030057257611438
BD;25.0;0;1;-0.96162280363934;100.0;1.0;0.4714621151525102
BD;50.0;0;1;1.9479657290507195;34.0;1.0;0.2250530493198269
BD;54.0;1;0;1.4158389343229925;50.0;0.0;0.2974765961622987
BE;1.0;0;1;-1.339550055485775;143.0;1.0;0.8135158254918734
BE;2.0;0;1;0.5586557938317481;63.0;1.0;0.7997411049678694
BE;3.0;0;1;1.0403943159903488;52.0;1.0;0.7987285887350375
BE;4.0;0;1;1.700063110705086;43.0;1.0;0.79324464558893
BE;7.0;0;1;2.308320802456991;33.0;1.0;0.7428426176998897
BE;8.0;0;1;-0.8732644896882191;105.0;1.0;0.8206092060523228
BE;9.0;0;1;1.76886527536797;42.0;1.0;0.7969467808545961
BE;10.0;0;1;-0.6213853320216652;91.0;1.0;0.7952749561490231
BE;11.0;0;1;-0.9600851232258238;110.0;1.0;0.8106573355570403
BE;12.0;0;1;1.815386169588887;42.0;1.0;0.7902763457527008
BE;14.0;0;1;2.170621452376592;33.0;1.0;0.7606912026640205
BE;15.0;0;1;-0.0816970945673035;81.0;1.0;0.8190954342656519
BE;16.0;0;1;0.8184253533157112;58.0;1.0;0.8007708894365021
BE;18.0;0;1;-0.3109706539013559;87.0;1.0;0.8257287499071244
BE;19.0;0;1;-0.4147257513014745;111.0;1.0;0.8055602041670153
BE;20.0;0;1;2.089527578032417;33.0;1.0;0.7511442137254918
BE;21.0;0;1;-0.5287084858606022;108.0;1.0;0.8093869438445238
BE;22.0;0;1;2.3053589841983;32.0;1.0;0.727348865807146
BE;24.0;0;1;1.4568943041783065;50.0;1.0;0.8034811716392993
BE;26.0;0;1;1.5873665602984497;42.0;1.0;0.8067572472128761
BE;27.0;0;1;1.2301055097006837;48.0;1.0;0.8050397182806583
BE;28.0;0;1;2.2345145712865553;34.0;1.0;0.7512805068956628
BE;29.0;0;1;1.7357761239496363;41.0;1.0;0.8032709660758532
BE;32.0;0;1;2.5207822119077656;25.0;1.0;0.6854436519416994
BE;33.0;0;1;2.3587290150463662;29.0;1.0;0.7366193864457432
BE;34.0;0;1;1.7192782225086654;44.0;1.0;0.7941590463071598
BE;36.0;0;1;2.658217133852544;20.0;1.0;0.6037426100340813
BE;38.0;0;1;1.6236580815076322;41.0;1.0;0.7922635022574046
BE;39.0;0;1;1.888238159902965;37.0;1.0;0.78339281589667
BE;41.0;0;1;1.9119839886603804;41.0;1.0;0.7938114042657315
BE;42.0;0;1;1.770800082816533;43.0;1.0;0.7925152902951351
BE;43.0;0;1;2.341151724011851;29.0;1.0;0.7355953547320814
BE;45.0;0;1;1.875150764281;39.0;1.0;0.7803846077808617
BE;50.0;0;1;1.9479657290507195;34.0;1.0;0.7464180656129393
BE;52.0;0;1;2.6474320166678087;22.0;1.0;0.6244328326775745
BE;54.0;0;1;1.4158389343229925;50.0;1.0;0.8092766370791723
BE;57.0;0;1;2.0144184838692523;26.0;1.0;0.6985001817214415
BF;1.0;0;1;-1.339550055485775;143.0;1.0;0.0611633875106929
BG;1.0;0;1;-1.339550055485775;143.0;1.0;0.5953806672369548
BG;2.0;0;1;0.5586557938317481;63.0;1.0;0.46260022010487
BG;3.0;0;1;1.0403943159903488;52.0;1.0;0.4249523718825944
BG;8.0;0;1;-0.8732644896882191;105.0;1.0;0.6146025673052876
BG;11.0;0;1;-0.9600851232258238;110.0;1.0;0.564559565147552
BG;12.0;0;1;1.815386169588887;42.0;1.0;0.3763346708283549
BG;15.0;0;1;-0.0816970945673035;81.0;1.0;0.5672886074279759
BG;16.0;0;1;0.8184253533157112;58.0;1.0;0.4563772988228918
BG;17.0;0;1;1.115223821802615;47.0;1.0;0.4289480382044631
BG;18.0;0;1;-0.3109706539013559;87.0;1.0;0.584461729211605
BG;19.0;0;1;-0.4147257513014745;111.0;1.0;0.5671043666399704
BG;21.0;0;1;-0.5287084858606022;108.0;1.0;0.5791955204204882
BG;24.0;0;1;1.4568943041783065;50.0;1.0;0.4210001993140044
BG;25.0;0;1;-0.96162280363934;100.0;1.0;0.6417473854647122
BG;29.0;0;1;1.7357761239496363;41.0;1.0;0.3813405068278688
BG;34.0;0;1;1.7192782225086654;44.0;1.0;0.3913233414910064
BG;42.0;0;1;1.770800082816533;43.0;1.0;0.3810038784249505
BG;45.0;0;1;1.875150764281;39.0;1.0;0.3616370136260153
BG;54.0;0;1;1.4158389343229925;50.0;1.0;0.4166840626638052
BH;1.0;0;1;-1.339550055485775;143.0;1.0;0.1437125748502994
BH;10.0;0;1;-0.6213853320216652;91.0;1.0;0.1148201110962451
BH;11.0;0;1;-0.9600851232258238;110.0;1.0;0.1295058332655776
BJ;1.0;0;1;-1.339550055485775;143.0;1.0;0.1497005988023952
BJ;8.0;0;1;-0.8732644896882191;105.0;1.0;0.1385605990271503
BJ;11.0;0;1;-0.9600851232258238;110.0;1.0;0.131890501583499
BN;1.0;0;1;-1.339550055485775;143.0;1.0;0.0611633875106929
BO;1.0;0;1;-1.339550055485775;143.0;1.0;0.4093242087254063
BO;5.0;0;1;0.020828068629869;83.0;1.0;0.3264089141690927
BO;8.0;0;1;-0.8732644896882191;105.0;1.0;0.4235008016458931
BO;11.0;0;1;-0.9600851232258238;110.0;1.0;0.3699706304051655
BO;18.0;0;1;-0.3109706539013559;87.0;1.0;0.3651376598760513
BO;19.0;0;1;-0.4147257513014745;111.0;1.0;0.3735192512282295
BO;21.0;0;1;-0.5287084858606022;108.0;1.0;0.3826684553628134
BO;25.0;0;1;-0.96162280363934;100.0;1.0;0.4488421314841729
BR;1.0;0;1;-1.339550055485775;143.0;1.0;0.6189050470487599
BR;4.0;1;0;1.700063110705086;43.0;0.0;0.4314181220484998
BR;5.0;0;1;0.020828068629869;83.0;1.0;0.5581585942687695
BR;8.0;0;1;-0.8732644896882191;105.0;1.0;0.6257812221210183
BR;10.0;0;1;-0.6213853320216652;91.0;1.0;0.5629665660198953
BR;13.0;0;1;2.87172041541883;16.0;1.0;0.5033490497930403
BR;15.0;0;1;-0.0816970945673035;81.0;1.0;0.5574372529573158
BR;17.0;1;0;1.115223821802615;47.0;0.0;0.4733809608466168
BR;18.0;0;1;-0.3109706539013559;87.0;1.0;0.5722038335095578
BR;19.0;0;1;-0.4147257513014745;111.0;1.0;0.593172119487909
BR;22.0;0;1;2.3053589841983;32.0;1.0;0.4511926335815027
BR;25.0;0;1;-0.96162280363934;100.0;1.0;0.6381528776265656
BR;31.0;0;1;2.7866704472193566;16.0;1.0;0.5253667486676632
BR;36.0;0;1;2.658217133852544;20.0;1.0;0.5140451006761637
BR;40.0;0;1;1.7524500572358903;47.0;1.0;0.4510442651156063
BR;44.0;1;0;2.5712554859175545;21.0;0.0;0.510638973666257
BR;46.0;0;1;2.6109250389071827;20.0;1.0;0.4825845438129287
BR;47.0;0;1;2.8015021046901447;17.0;1.0;0.5193758559302323
BR;48.0;0;1;2.768475310429967;7.0;1.0;0.6015597123013755
BR;50.0;0;1;1.9479657290507195;34.0;1.0;0.4580578016566978
BR;54.0;0;1;1.4158389343229925;50.0;1.0;0.4554302289755246
BR;56.0;1;0;2.749268862939469;15.0;0.0;0.5309870583457657
BR;59.0;1;0;2.25682310046885;27.0;0.0;0.4750763683716649
BW;1.0;0;1;-1.339550055485775;143.0;1.0;0.0611633875106929
BY;1.0;0;1;-1.339550055485775;143.0;1.0;0.6428571428571428
BY;2.0;0;1;0.5586557938317481;63.0;1.0;0.5607351482943917
BY;4.0;0;1;1.700063110705086;43.0;1.0;0.5318507666904491
BY;5.0;0;1;0.020828068629869;83.0;1.0;0.624983293559214
BY;15.0;0;1;-0.0816970945673035;81.0;1.0;0.6521470686416933
BY;16.0;0;1;0.8184253533157112;58.0;1.0;0.5597583542081753
BY;18.0;0;1;-0.3109706539013559;87.0;1.0;0.6604307268074499
BY;19.0;0;1;-0.4147257513014745;111.0;1.0;0.6303507178120182
BY;20.0;0;1;2.089527578032417;33.0;1.0;0.4678221388477224
BY;21.0;0;1;-0.5287084858606022;108.0;1.0;0.6336126736618367
BY;22.0;0;1;2.3053589841983;32.0;1.0;0.4466185927061367
BY;24.0;0;1;1.4568943041783065;50.0;1.0;0.5468187977527939
BY;25.0;0;1;-0.96162280363934;100.0;1.0;0.6879313649609003
BY;34.0;0;1;1.7192782225086654;44.0;1.0;0.5252833340056297
BY;40.0;0;1;1.7524500572358903;47.0;1.0;0.5291770208709421
BY;41.0;0;1;1.9119839886603804;41.0;1.0;0.5145895914147628
BY;42.0;0;1;1.770800082816533;43.0;1.0;0.5212807323581103
BY;45.0;0;1;1.875150764281;39.0;1.0;0.4979364555609633
BY;50.0;0;1;1.9479657290507195;34.0;1.0;0.4764008931527797
CA;1.0;0;1;-1.339550055485775;143.0;1.0;0.8785286569717708
CA;2.0;0;1;0.5586557938317481;63.0;1.0;0.936533803390458
CA;3.0;0;1;1.0403943159903488;52.0;1.0;0.9524146997050056
CA;4.0;0;1;1.700063110705086;43.0;1.0;0.960429136289299
CA;6.0;0;1;2.7884885227527176;15.0;1.0;0.976463024538638
CA;7.0;0;1;2.308320802456991;33.0;1.0;0.9727341410039768
CA;9.0;0;1;1.76886527536797;42.0;1.0;0.9629112804330292
CA;10.0;0;1;-0.6213853320216652;91.0;1.0;0.9049744897216146
CA;11.0;0;1;-0.9600851232258238;110.0;1.0;0.8903052573756152
CA;12.0;0;1;1.815386169588887;42.0;1.0;0.9649722109915326
CA;13.0;0;1;2.87172041541883;16.0;1.0;0.9766488229443516
CA;14.0;0;1;2.170621452376592;33.0;1.0;0.9729659064407378
CA;16.0;0;1;0.8184253533157112;58.0;1.0;0.9419007397364668
CA;17.0;0;1;1.115223821802615;47.0;1.0;0.9464943136840048
CA;18.0;0;1;-0.3109706539013559;87.0;1.0;0.8829586242493704
CA;19.0;0;1;-0.4147257513014745;111.0;1.0;0.8829087822895875
CA;20.0;0;1;2.089527578032417;33.0;1.0;0.971315410955168
CA;21.0;0;1;-0.5287084858606022;108.0;1.0;0.8799001269091988
CA;22.0;0;1;2.3053589841983;32.0;1.0;0.9711709054510498
CA;23.0;0;1;2.950729074149723;12.0;1.0;0.9772403799871052
CA;24.0;0;1;1.4568943041783065;50.0;1.0;0.9547907483076612
CA;26.0;0;1;1.5873665602984497;42.0;1.0;0.962606157692684
CA;27.0;0;1;1.2301055097006837;48.0;1.0;0.9526250901840584
CA;28.0;0;1;2.2345145712865553;34.0;1.0;0.9692324235630898
CA;29.0;0;1;1.7357761239496363;41.0;1.0;0.9646549835147644
CA;30.0;0;1;3.0550381642615427;9.0;1.0;0.9645920976198374
CA;31.0;0;1;2.7866704472193566;16.0;1.0;0.9699959896298808
CA;32.0;0;1;2.5207822119077656;25.0;1.0;0.9768426197613536
CA;33.0;0;1;2.3587290150463662;29.0;1.0;0.9764836262985792
CA;34.0;0;1;1.7192782225086654;44.0;1.0;0.9631454252267442
CA;35.0;0;1;2.788432725750719;20.0;1.0;0.9781904838844384
CA;36.0;0;1;2.658217133852544;20.0;1.0;0.9718364545445646
CA;37.0;0;1;2.8120641314048123;15.0;1.0;0.970191754229234
CA;38.0;0;1;1.6236580815076322;41.0;1.0;0.9590819896520248
CA;39.0;0;1;1.888238159902965;37.0;1.0;0.9678055727466824
CA;40.0;0;1;1.7524500572358903;47.0;1.0;0.9573720044740645
CA;41.0;0;1;1.9119839886603804;41.0;1.0;0.9665585568031766
CA;42.0;0;1;1.770800082816533;43.0;1.0;0.9651982388103364
CA;43.0;0;1;2.341151724011851;29.0;1.0;0.976696993251614
CA;44.0;0;1;2.5712554859175545;21.0;1.0;0.9707849121162262
CA;45.0;0;1;1.875150764281;39.0;1.0;0.9664918400834772
CA;46.0;0;1;2.6109250389071827;20.0;1.0;0.9754909567840644
CA;47.0;0;1;2.8015021046901447;17.0;1.0;0.970358506839183
CA;50.0;0;1;1.9479657290507195;34.0;1.0;0.9674786012138294
CA;51.0;0;1;2.6013571626067904;22.0;1.0;0.9796523119141788
CA;52.0;0;1;2.6474320166678087;22.0;1.0;0.9735539325765812
CA;53.0;0;1;2.8792709596345696;15.0;1.0;0.9751229837185634
CA;54.0;0;1;1.4158389343229925;50.0;1.0;0.9498090722805772
CA;55.0;0;1;2.840250777689909;17.0;1.0;0.9772388147992762
CA;56.0;0;1;2.749268862939469;15.0;1.0;0.966951687317766
CA;57.0;0;1;2.0144184838692523;26.0;1.0;0.9728682963726132
CA;59.0;0;1;2.25682310046885;27.0;1.0;0.9715764605411183
CD;1.0;0;1;-1.339550055485775;143.0;1.0;0.1497005988023952
CD;8.0;0;1;-0.8732644896882191;105.0;1.0;0.1385605990271503
CD;11.0;0;1;-0.9600851232258238;110.0;1.0;0.131890501583499
CH;2.0;0;1;0.5586557938317481;63.0;1.0;0.8090813390697076
CH;3.0;0;1;1.0403943159903488;52.0;1.0;0.824055376075376
CH;7.0;0;1;2.308320802456991;33.0;1.0;0.8195099968031844
CH;9.0;0;1;1.76886527536797;42.0;1.0;0.8278063296084729
CH;10.0;0;1;-0.6213853320216652;91.0;1.0;0.7783318687545814
CH;11.0;0;1;-0.9600851232258238;110.0;1.0;0.7760613013447346
CH;12.0;0;1;1.815386169588887;42.0;1.0;0.8291349848643057
CH;14.0;0;1;2.170621452376592;33.0;1.0;0.829231661137234
CH;15.0;0;1;-0.0816970945673035;81.0;1.0;0.7759230103868079
CH;16.0;0;1;0.8184253533157112;58.0;1.0;0.8145659430463581
CH;19.0;0;1;-0.4147257513014745;111.0;1.0;0.7657936574345243
CH;20.0;0;1;2.089527578032417;33.0;1.0;0.8225422496410179
CH;21.0;0;1;-0.5287084858606022;108.0;1.0;0.7677407412954754
CH;22.0;0;1;2.3053589841983;32.0;1.0;0.809566252765383
CH;24.0;0;1;1.4568943041783065;50.0;1.0;0.8240722783374007
CH;26.0;0;1;1.5873665602984497;42.0;1.0;0.8327662192786366
CH;27.0;0;1;1.2301055097006837;48.0;1.0;0.8218083183221032
CH;28.0;0;1;2.2345145712865553;34.0;1.0;0.8207413325126041
CH;29.0;0;1;1.7357761239496363;41.0;1.0;0.833605842766549
CH;31.0;0;1;2.7866704472193566;16.0;1.0;0.7013414315003534
CH;32.0;0;1;2.5207822119077656;25.0;1.0;0.7969472076310288
CH;33.0;0;1;2.3587290150463662;29.0;1.0;0.8218580305415211
CH;34.0;0;1;1.7192782225086654;44.0;1.0;0.8257162397353638
CH;35.0;0;1;2.788432725750719;20.0;1.0;0.7568263778080492
CH;36.0;0;1;2.658217133852544;20.0;1.0;0.7526292071558539
CH;38.0;0;1;1.6236580815076322;41.0;1.0;0.8261680893502342
CH;39.0;0;1;1.888238159902965;37.0;1.0;0.8302418929547384
CH;40.0;0;1;1.7524500572358903;47.0;1.0;0.8117250097669001
CH;41.0;0;1;1.9119839886603804;41.0;1.0;0.8323389303419374
CH;42.0;0;1;1.770800082816533;43.0;1.0;0.8291836572988827
CH;43.0;0;1;2.341151724011851;29.0;1.0;0.8212737233346045
CH;44.0;0;1;2.5712554859175545;21.0;1.0;0.7586136798272847
CH;45.0;0;1;1.875150764281;39.0;1.0;0.8286859775490282
CH;46.0;0;1;2.6109250389071827;20.0;1.0;0.7563511513124629
CH;50.0;0;1;1.9479657290507195;34.0;1.0;0.8125406566585054
CH;51.0;0;1;2.6013571626067904;22.0;1.0;0.7757784335359293
CH;52.0;0;1;2.6474320166678087;22.0;1.0;0.7649031649792648
CH;54.0;0;1;1.4158389343229925;50.0;1.0;0.8200892310620059
CH;55.0;0;1;2.840250777689909;17.0;1.0;0.7347801835079132
CH;57.0;0;1;2.0144184838692523;26.0;1.0;0.8027907535898523
CH;59.0;0;1;2.25682310046885;27.0;1.0;0.7862057075155992
CI;1.0;0;1;-1.339550055485775;143.0;1.0;0.3195038494439692
CI;8.0;0;1;-0.8732644896882191;105.0;1.0;0.3165051055524716
CI;10.0;0;1;-0.6213853320216652;91.0;1.0;0.2496422252183367
CI;11.0;0;1;-0.9600851232258238;110.0;1.0;0.2922304432409279
CI;19.0;0;1;-0.4147257513014745;111.0;1.0;0.2786497244701579
CI;25.0;0;1;-0.96162280363934;100.0;1.0;0.3332187960237874
CL;1.0;0;1;-1.339550055485775;143.0;1.0;0.5213857998289136
