"1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","Country","Country ID"
,0.9665837572,0.9552455926000001,0.9129846796,0.9884041020000001,0.964432237,0.9565560515,1.002261418,1.028743241,0.9682738969,1.1417226999999999,1.100154686,1.15296621,1.107391403,1.112360483,1.147163522,1.17763019,1.148994326,1.205297232,1.125680102,1.155013975,1.077874939,1.015233387,1.196001069,,"Canada","nacan"
,,,,,,,,,,,,,,,,,,,,,,,,,"Chad","aftcd"
,-0.7118234363,-0.3628985443,-0.5534330868,-0.5365322967,-0.4837988127,-0.5113266633,-0.21923878870000002,0.04765691877,0.06199375907000001,-0.05297700358,-0.08597273486,0.31401006530000003,0.5621115533,0.710958378,0.6713003681999999,0.7710564192,0.7158030384999999,0.840132623,1.007467252,1.067630686,1.015722273,1.06202908,0.8575051821999999,,"Chile","sachl"
,0.6282358118,0.6986654412000001,0.9259986066,1.037921499,1.01920735,1.058972749,1.174312793,1.12686376,1.19281093,1.459585573,1.5278287959999999,1.5988233580000002,1.448301899,1.391026904,1.367039827,1.34263354,1.272936723,1.1793020140000001,0.9525356681999999,0.6805479218000001,0.6786676712999999,0.7186463321,0.8062980145,,"China","aschn"
,0.6589706331,0.6325270642999999,0.663607501,0.5557112536,0.5077424946,0.7647350314,0.7855009228000001,0.8824007943000001,0.9676218744,1.063952298,1.015605839,1.006559271,0.8751798019,0.6900795673000001,0.771593725,0.8294577051,0.8614611465,0.6994129343000001,0.7892601813,0.5943309895000001,0.6660102743999999,0.6012705032,0.6609368925,,"Chinese Taipei","astwn"
,-2.076424158,-1.6333733559999999,-1.07018341,-1.006126803,-0.4088220158,-0.17682921070000002,0.206221603,0.1929225528,0.3161510642,-0.06481897286,-0.19841886620000002,-0.1200599651,0.221953228,0.3822441382,0.33062497820000003,0.4435995118,0.3550720205,0.4182300511,0.45487879950000004,0.5505785468,0.6987466190999999,0.6734976891,0.5347520092,,"Colombia","sacol"
,-1.14760617,-0.7941002423000001,-0.1382138418,0.43593794799999996,0.1552754909,-0.1345021018,-0.4151226085,-0.4824886156,-0.6505136467,-0.8864370947,-0.5744798836,-0.5319761246,-0.38905508689999996,-0.47341752509999996,-0.7411639678,-0.6383714681,-0.6236679706,-0.377971616,-0.3078642368,-0.17199062699999998,-0.47156959299999995,-0.7062202054000001,-0.7158429742,,"Costa Rica","nacri"
,,,,,,-0.467220839,-1.034425076,,,,,,,,,,,,-2.067432713,-1.5569499169999999,-1.7163888409999999,,,,"Cote d'Ivoire","afciv"
,-0.6043714173,0.36038251450000003,0.5705875047,0.8137462198000001,0.77722994,0.6702996332,0.6815201662,0.7747694919,0.8508379352,0.6704746828,0.6555371175,0.47749804799999995,0.4356374219,0.43066181020000005,0.2741885579,0.2299874995,0.3130208347,0.38793490469999997,0.40035404049999995,0.41378059590000005,0.3614408878,0.3410585121,0.167667501,,"Croatia","euhrv"
,-2.523550425,-2.108516795,-2.216896956,-2.599430864,-2.215320305,-1.6719583999999998,-1.540148279,-0.6421908917,-1.158471485,-1.6697675140000001,-1.526149695,-1.6347303830000002,-1.537939105,-1.7062929580000001,-1.7375198630000002,-1.36535452,-1.325503994,-1.034436168,-1.462046551,-2.096459187,-2.075767113,-2.1817538180000002,-2.120131142,,"Cuba","nacub"
,0.7240926487,0.8013072006,0.7944062090999999,0.7751477953,0.7070638996999999,0.6895544364,0.8007205995000001,0.8072837528,0.9604276085,0.9503541338,0.9934721817000001,1.015422668,0.8579770616,0.8444609684000001,0.8136528923,1.001188735,1.004464352,1.08101561,1.159028549,1.196492288,1.1540457179999999,1.105068449,1.0751929709999999,,"Czechia","eucze"
,,,,,,,,,,,,,,,,,,,,,,,,,"Democratic Republic of the Congo","afcod"
,1.0656815309999998,1.0585776740000001,1.019692783,1.100436534,1.212544047,1.194041549,1.223228706,1.180446443,1.109014473,1.152521275,1.182547063,1.2396587079999999,1.1418620259999999,1.155222964,1.104250769,0.9934265648,0.9557591775,1.074803889,1.005344623,1.098311422,1.070397722,1.0583673759999999,1.019166665,,"Denmark","eudnk"
,,,,,,,,,,,,-1.4117268090000001,-1.38131276,-1.20175696,-0.905886442,-0.6279914309,-0.6615516824000001,-1.0300687309999998,-1.102726011,-0.9571249378,-0.8908717776999999,-1.0121977009999998,-1.247906567,,"Dominican Republic","nadom"
,-1.518249938,-0.9208942667,-0.5816885745,-0.9181946685,-1.4614378590000001,-1.53935332,-1.484550108,-0.517068992,-0.793644692,-0.5824072658,-0.49987752539999997,-0.9153257926999999,-0.6494779801,-0.43759872689999996,-0.6251949074,-0.6367537896000001,-0.9733577763,-1.361576036,-1.688543905,-0.708224095,-0.6206809361,-1.02227308,-0.8741404419,,"Ecuador","saecu"
,-1.04114061,-0.5448782963000001,-0.4354353061,-0.4157908855,-0.5833702856,-0.5980119152000001,-0.07446802931,0.1714702689,0.10499638439999999,0.08576975777999998,-0.0223079723,0.17232058649999998,0.2408371482,0.07226582363,-0.005526592414,-0.07560092541,-0.05453718937000001,0.29606287,0.1700595155,0.1926942651,-0.04165227074,-0.2905749178,-0.5964654229999999,,"Egypt","afegy"
,,,,,,,,,,,,,,,-0.2277555033,-0.18839713170000003,-0.32610887,,-0.71433241,,,,,,"El Salvador","naslv"
,,,,,,,,,,,,,,,,,,,,,,,,,"Ethiopia","afeth"
,1.215672757,1.23835617,1.302247485,1.36910919,1.411330688,1.511512622,1.594373008,1.514709048,1.371785535,1.46589743,1.5051281419999998,1.47171688,1.294765681,1.381283183,1.3651691380000002,1.3509705980000002,1.305358106,1.387744245,1.32530028,1.334575908,1.390689784,1.3492037019999998,1.380416004,,"Finland","eufin"
,1.047223056,1.0507575740000001,1.0895193890000001,1.04882645,1.102130238,1.1060537990000001,1.174674171,1.139286272,1.172268934,1.2013366840000002,1.186430209,1.138636345,1.058090473,1.010228898,1.024537951,1.088474129,1.111340321,1.051518096,1.079112968,1.088544583,1.04545656,1.078811993,1.241381077,,"France","eufra"
,,,,,,,,,,,,,,,,,,,-1.373383496,,,,,,"Gabon","afgab"
,-1.85266736,-1.304650714,-0.7297059142,-0.639215206,-0.7469922881000001,-0.9524941331,-0.8937791534999999,-0.5138292472,-0.5029757832,-0.5288893919,-0.7404084868999999,-1.037755423,-0.829335734,-1.021442682,-0.6534827495000001,-0.5120925337,-1.292356617,-0.7436483904000001,-0.6522280935,-0.5572287051,-0.5100942525,-0.7160360234,-0.9409365206999999,,"Georgia","asgeo"
,1.042043026,1.0519506159999998,1.101130898,1.081330583,1.156045878,1.245845893,1.274121948,1.307338367,1.381472061,1.344206614,1.244512257,1.2298054459999999,1.108522982,1.12685302,1.3193635590000001,1.426453311,1.433971203,1.4018506869999998,1.449256675,1.4783991419999998,1.4465326230000002,1.513873482,1.5506086719999999,,"Germany","eudeu"
,,-1.646146026,-1.77213541,,,,-1.645776776,-1.383728859,-1.345625689,-1.784169739,-1.722213222,,,,-1.1568534320000001,-1.304023997,-1.8225288569999998,-1.211642082,-1.246266401,-1.312851238,-1.154316807,-2.019038026,,,"Ghana","afgha"
,,,,,,,,,-0.7337464320999999,-1.046965205,-0.9921167566,-1.38536658,-0.73079967,-0.7638921217,-0.4464214747,-0.8394640636,-1.48163274,-1.12872577,-0.8858339743000001,-0.3487800583,-0.511357154,-1.022147264,,,"Greece","eugrc"
,,,,-1.216703197,,,-1.105154162,,,-1.177823575,,-0.856642384,-0.9770964656000001,-0.8493808278,-0.754748035,,,-0.9001370564,-1.24316634,-1.346682399,-1.036663655,-1.275616716,,,"Guatemala","nagtm"
,,,,,,,,,,,,,,,,,,,,,,,,,"Guinea","afgin"
,,,,,,,,,,,,,,,,,,,,,,,,,"Honduras","nahnd"
,0.4935403567,0.38191438549999995,0.6612133472,0.7509977301,0.6514829504999999,0.9150699665,0.83026505,0.8391738909,0.9475297144,1.030384564,1.039864806,1.140925224,0.9895092751000001,0.8403238562,0.8222225606,0.9703022689,1.042938103,1.08804421,1.043146724,0.7843640195999999,0.6095335126,0.6343646959,0.6624121245,,"Hong Kong","ashkg"
,0.6876054079,0.7633936309999999,0.8475726248000001,0.7339365326,0.7862060181999999,0.8658481856,0.9772489533,0.8191114304000001,0.7511068167,0.7665532398,0.7255040059000001,0.7587838190999999,0.7912377029000001,0.905413954,0.8260320220999999,0.9814016114,0.8559582511,0.7469456837999999,0.8355666789,0.8297853598,0.8377355254000001,0.9459864231999999,0.7923197685,,"Hungary","euhun"
,-0.4755463216,0.1917720425,0.10871836369999999,0.3903137467,0.7339369743999999,0.5342171562,0.6342114735000001,0.5954382341,0.4448348588,0.5846834847,0.669367935,0.6676014093,0.8068647548000001,0.7832477003,0.577288708,0.5499889781,0.4115362509,0.46674665579999997,0.7521097616,0.8607242843,0.8925900768,1.003935563,0.9966176594,,"India","asind"
,-0.5575075995000001,-0.43412789479999997,-0.49443228729999994,-0.5628308875,-0.693677595,-0.7976217522,-0.43152200469999996,-0.2560070568,-0.2964957482,-0.1742781559,-0.3626250472,-0.3171010741,-0.004508809746,-0.1681437671,-0.01733642952,-0.1296052737,-0.2757883936,-0.1059521422,-0.04478015183,-0.02426331089,-0.04968585532,-0.29328756699999997,-0.5111249006,,"Indonesia","asidn"
,-1.5737251840000002,-1.7112836180000002,-1.702580098,-0.9683573953,-1.340121715,-1.229610259,-1.3169848290000001,-1.391868867,-1.106981564,-1.2744372929999999,-0.9093449932,-0.6434257741,-0.5354621414,-0.7135836039,-1.348805249,-1.114282885,-0.9710781482999999,-0.3365470025,-0.1100957645,0.19560056879999999,0.3154333346,0.29168437129999997,0.09609001023,,"Iran","asirn"
,,,,,,,,,,,,,,,,,,,,,,,,,"Iraq","asirq"
,0.6868027301999999,0.6840080384,0.7323269067,0.7021562029999999,0.7990472479,0.800720295,0.8762567708,0.8264845670000001,0.9636381843999999,1.02358986,1.034571746,1.0003956459999999,0.781252582,0.7872220282,0.821066409,0.81105809,0.7991863297,0.8789997529000001,0.9398102748999999,0.8751933359,0.9250021137000001,0.7910981544,0.6227364528,,"Ireland","euirl"
,0.6421723231,0.5617607595,0.7033808295999999,0.7497481412,0.6530619101,0.8611676649,1.0124962579999999,0.9006254119,0.7998095716,0.9503038674,0.9618307671999999,0.9704373876000001,0.7529496601000001,0.861294865,0.8892700558,0.999355071,1.040008095,0.8901056770999999,0.8221485415,0.7144449998000001,0.7284144383,0.7517159213,0.8180777740999999,,"Israel","asisr"
,1.101223577,1.138248648,1.15111508,1.1940642129999999,1.305945049,1.34105871,1.3872115530000002,1.33695364,1.366280643,1.460216855,1.4801811930000002,1.4766417619999999,1.346140306,1.3420489070000001,1.418220999,1.4365375180000002,1.4868014980000002,1.456184769,1.444927239,1.4725366169999998,1.381328603,1.3536445780000002,1.335632438,,"Italy","euita"
,,,,,,,,,,-0.6592250591,-1.169614778,-0.97369888,-0.7966470648999999,-0.7253600714,,-0.8740447203,-1.859750134,-1.57754066,-1.3532901880000001,-2.896156325,-1.732284409,,,,"Jamaica","najam"
,0.6707756064,0.632180648,0.5993198337,0.5303771579,0.5297651436999999,0.43397753840000003,0.6622559647,0.6329659959,0.7101090415000001,0.8373977828,0.8011843476,0.6227813049,0.6361307804,0.5951185077000001,0.675133909,0.6823977049,0.757797285,0.7592489834,0.838021683,0.7905140242,0.7900000640000001,0.8829751167000001,0.9994147258,,"Japan","asjpn"
,,,-2.268443036,-2.67949885,-2.320310173,,,-1.550658712,-1.784937174,-1.43023032,-1.406468286,-1.119548043,-1.041272957,-1.278261388,-1.808340122,-1.02687975,-0.9463705681999999,-1.223205992,-0.7783428928,-1.006355944,-1.00689418,-0.9755514939,-0.9803106937999999,,"Jordan","asjor"
,-0.4662311571,-0.2864677338,-0.09001990092,-0.07586136897000001,-0.44834445799999995,-0.2599600413,-0.6436578172,-0.5244749508,0.04430154355,-0.25806574670000004,-0.3728828394,-0.3965835867,-0.7189787758,-0.6393203411999999,-0.6864582534999999,-0.5477719476,-0.3330747121,-0.1183360735,-0.3059499284,0.02296314608,0.11580930240000001,0.0006547712611000001,-0.20491848280000002,,"Kazakhstan","askaz"
,,,,,-2.6657222309999997,-2.128629886,-0.9009727695,-0.4253884518,-0.7651327562000001,-0.9791576083,-1.2644144309999998,-0.8860074790000001,-0.3435633151,0.008084065429999999,-0.2233569648,-0.25952580010000004,-0.1533563241,-0.5204335367,-0.7628631438,-0.9452635723999999,-1.034667706,-1.124677035,-1.515708668,,"Kenya","afken"
,,,,,,,,-1.77838927,-1.0720604009999999,-0.9769377779,-1.302183899,-1.2904913690000002,-1.367694489,-2.335262483,,-1.7357623619999998,-1.917876283,-1.9158960619999998,-0.9167045011,-0.8249044416,-0.7324457375,-1.041861305,-1.7742733640000001,,"Kuwait","askwt"
,,,,,,,,,,,,,,,,,,,,,,,,,"Kyrgyzstan","askgz"
,,,,,,,,,,,,,,,,,-2.3129005719999998,-1.895049775,-2.204366648,,,,,,"Laos","aslao"
,-2.2823904919999998,-1.3567659140000001,-1.617961025,-1.55090896,-1.592644765,-1.236484553,-1.094595617,-0.8652041816,-0.9137063027,-0.9787906334,-1.365289879,-1.329659419,-1.151151424,-0.5804006525,-0.597222842,-0.6947860878000001,-0.6114539904999999,-0.7829626778000001,-0.8756741669,-0.7561870927,-0.42120156270000003,-0.7720022168,-0.8796941068,,"Lebanon","aslbn"
,,,,,,,,,,,,,,,,,,,,,,,,,"Liberia","aflbr"
,,,,,,,,,,,,-1.089507825,-1.183844927,-1.373308569,,,,,,-0.46128504719999996,-0.8378508584000001,-0.9201360191,-1.074785935,,"Libya","aflby"
,-0.5289864231,-0.5262091052000001,-0.7235673406,-0.8673134037000001,-0.8302230006,-0.6654774333,-0.5813270132,-0.5733803427,-0.3606377067,-0.41347681210000004,-0.4227457497,-0.1726087764,-0.1666318001,-0.3137361743,-0.3330078717,-0.1134620861,0.011116903059999999,0.1563818391,0.3047995167,0.01551325971,-0.1122959726,-0.2123571158,-0.311154651,,"Lithuania","eultu"
,,,,,,,-1.243648925,-1.354551866,-1.392491805,-1.521180681,-1.854062326,-1.6700582069999999,,,,,-1.6687678259999998,-1.8475155319999998,,,,,,,"Madagascar","afmdg"
,,,,,,,,,,,,,,,,,,,,,,,,,"Malawi","afmwi"
,0.030653457000000002,-0.5241135834,-0.4836490212,-0.1883055143,0.1111974484,0.166771048,0.6217402249,0.5612760562,0.5534856579,0.5104750227,0.4858173049,0.502017344,0.7268027327,0.6445054689999999,0.6323487211,0.7120705514,0.6035642974000001,0.6048062846,0.6414696025,0.5936083509000001,0.6652864404,0.6877182951999999,0.5888698526,,"Malaysia","asmys"
,,,,,,,,,,,,,,,,,,,,,,,,,"Mali","afmli"
,,,,,,,,,,,,,,,,,,,,,,,,,"Mauritania","afmrt"
,-0.4110882303,-0.4349198668,-0.5710791009,-0.6451800089,-0.5720812413,-0.3812950074,-0.2001205059,-0.10858397199999999,0.1509277368,0.1237118314,0.05330942996,0.3138900993,0.2711122934,0.3287225,0.1984160878,0.06391753562000001,0.05200801177,-0.05807677057999999,0.135427038,0.11046953289999999,0.0759362218,0.025241824130000003,-0.25444178289999997,,"Mexico","namex"
,-0.3148984345,,-0.1473450194,-0.10984986320000001,0.11034641279999999,-0.21898897109999999,-0.4854338694,-0.1415414032,-0.1376745625,-0.15880580589999999,-0.2067678239,-0.372407886,-0.3706161857,-0.2837585833,-0.14593943369999998,-0.2015004127,-0.2659338269,-0.09753283604,-0.403954076,-0.031416456860000004,0.020391211819999998,-0.2645462354,-0.34176284770000004,,"Moldova","eumda"
,,,,,,,,,,,,-1.969641627,-1.926981564,-0.6951234506,,,,,,-1.626197273,-1.619494739,-2.040314183,-1.7360129000000002,,"Mongolia","asmng"
,-1.6948222730000002,-1.990099122,-2.071387193,-1.9371479109999998,-1.134587856,-0.942000449,-0.8888534607999999,-0.37079302840000006,-0.23261535949999998,-0.6465650322,-0.39346752049999995,-0.2980339995,-0.0764840803,-0.1050468634,-0.23006810949999998,-0.1278000981,-0.055252477249999994,-0.03317672133,0.17654196870000002,0.1567759175,0.0797732748,-0.01839193334,-0.2378507142,,"Morocco","afmar"
,,,,,,,,,,,,,,,,,,,,,,,,,"Mozambique","afmoz"
,,,,,,,,,,,,,,,,,,-2.180262184,,-2.103131391,-1.991746234,,,,"Namibia","afnam"
,0.9141991279,0.8307919723,0.8551241002,0.8653050456999999,0.8930563803,0.9419261954000001,1.062210388,1.031063471,1.048067265,0.9756671055,0.9387923319,1.04088398,1.048362528,1.195466479,1.201142034,1.1676985979999999,1.175674232,1.189574658,1.1711139959999999,1.188601027,1.026126787,0.9933022154000001,1.075804296,,"Netherlands","eunld"
,1.053956285,1.065703481,1.049773239,1.1090462779999999,1.0937270609999998,1.15046847,1.0876367470000001,1.165443779,1.170356048,1.126104733,1.1083506920000001,1.175589194,1.1373113320000001,1.184178593,1.160677585,1.174412679,1.137037825,1.142703457,1.182274686,1.1057396879999999,1.01240573,0.9406917333,0.7269818963,,"New Zealand","ocnzl"
,,,,,,,,,,,,,,,,,,,,,,,,,"Nicaragua","nanic"
,,,,,,,,,,,,,,,,,,,,,,,,,"Niger","afner"
,,,,,,,,,,-0.050892635750000005,-0.2442165757,-0.32880952399999996,-0.47597244270000005,-1.630273216,-1.096283266,-1.048501465,-0.6496050748,-0.4047251562,-0.7934634522,-0.7564501745000001,-1.1065480570000001,-1.620948696,-1.9378652809999999,,"Nigeria","afnga"
,,,,,,-2.679301207,-1.6722406330000001,-1.392092736,-1.10819535,-0.7963376876,-0.6032433615,-0.9006067858,-0.8751995431999999,-1.283213372,-1.3852727530000002,-1.032699503,-0.8275861926000001,-0.5219621555,-0.44542850990000005,-0.33259536370000004,-0.9801968447,-1.300047314,,,"North Korea","asprk"
,,0.09820825517000001,-0.1263556252,-0.42589896509999997,-0.23825118539999998,-0.4912065364,-0.3054447592,-0.3104022861,-0.4709571929,-0.5650234733,-0.6482241722,-0.3693021869,-0.5536863191,,,,,-1.285537299,-1.263741022,-1.06439229,-0.9160242929000001,-0.9951034541,-1.356233969,,"North Macedonia","eumkd"
,1.060454707,1.016546252,1.0692565490000001,1.067276475,1.156715969,1.170179072,1.099845255,1.03789612,1.028345608,1.165404272,1.112958771,1.151490565,1.244817803,1.10702719,1.138115532,1.1841471159999999,1.206961578,1.266616472,1.330965513,1.233251268,1.325943611,1.353590765,1.325496926,,"Norway","eunor"
,,,,,,,-2.154169639,-1.9507876880000001,-1.8894941630000002,,,,-2.9107529260000002,-3.0076531139999996,-2.553088401,-0.6109493997,-0.472168931,-0.5624571279,-0.6875626198999999,-1.168280749,-1.40225852,-1.09516868,-1.3843573180000002,,"Oman","asomn"
,,,,,,-2.0374507680000002,-1.955557512,-1.526295371,-1.859702305,-1.644989194,-1.635057011,-1.06214547,-0.618141221,-0.6776629543000001,-0.6083589325,-0.9749646887000001,-1.312608714,-0.8537758159000001,-1.042585026,-1.063581402,-0.9946958387999999,-1.000128226,-1.205877476,,"Pakistan","aspak"
,,,,,,,,-1.89536954,-1.823006285,-1.531699564,,,,-1.200018491,-1.457262611,-1.634679089,-1.7111284009999999,-1.399526777,-0.107907504,0.5068398397999999,0.4477925343,0.407165779,0.09209455442,,"Panama","napan"
,,,,,,,,,,,,,,,,,,,,,,,,,"Papua New Guinea","ocpng"
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraguay","sapry"
,,,,,,,-0.7012114206000001,-0.7142671590999999,-1.025743424,-0.9976387572,-1.180808767,-0.41452131649999996,-0.31882254179999997,-0.3068546908,-0.3619806993,-0.5363790634000001,-0.3276255709,-0.1573778145,0.02908565481,0.23338941370000002,0.4835286281,0.4155807602,0.1848776508,,"Peru","saper"
,-0.5563351449,-0.4211881782,-0.5370661336,-0.6978089987999999,-0.3138535999,-0.7982277963,-0.402353705,0.1143332368,0.2525525119,0.22355990809999998,0.1302241552,0.05521116635,0.04640950944,-0.1654586803,-0.1812817576,-0.2031295483,-0.29150546239999997,-0.04636537027,0.057255851120000006,-0.01231347431,0.19463781309999997,-0.09101860954,-0.3649308961,,"Philippines","asphl"
,0.3770372075,0.5072280457,0.6699218607,0.71269368,0.7212603979000001,0.7918757542,0.8682663541,0.7450543887000001,0.7308921342,0.7316670769,0.7036206989,0.7453691772,0.8072275466,0.8372150598999999,0.8090280767,0.8540735418000001,0.8836639239,0.8908605356,1.0260416159999999,0.9939821658,1.024097221,1.084239342,1.003260767,,"Poland","eupol"
,0.08049302818,0.1435752697,-0.0644877754,-0.06913689141,0.08328756908,0.12120538380000001,0.3366705397,0.5819219314,0.6042362519,0.6143299484,0.6012533904999999,0.7086134286,0.7204336087000001,0.703545121,0.7002376873999999,0.6725931184999999,0.6720397678,0.7257072974,0.9097129582,0.8506496819,0.8453036948,0.8899932655,0.8015267456999999,,"Portugal","euprt"
,,,,,,,,-2.179982872,-1.822497003,-1.666725934,-1.9801280730000002,-1.955704834,-1.833077052,-0.9797078274,-0.3576273865,-0.2472254941,-0.3278774002,-0.5279974815,-0.8514976598,-0.8557688442,-0.9710593285,-0.882522461,-1.009614021,,"Qatar","asqat"
,,,,,,,,,,,,,,,,,,,,,,,,,"Republic of the Congo","afcog"
,0.02683605614,0.24930095019999998,0.2529545351,0.08564679122999999,0.1092943934,-0.1132709386,0.016689610190000002,0.2546205504,0.31154168120000003,0.36885516240000005,0.3268669728,0.4810383041,0.4135792625,0.40056282229999995,0.2753664696,0.2574253104,0.3710404599,0.45189398630000005,0.4696541253,0.5855702354,0.6055056604,0.5168790308,0.49041584200000005,,"Romania","eurou"
,0.8802732301999999,0.8952782229,0.91898368,0.9394119123000001,0.9373059887999999,0.9544884915999999,1.035571222,0.9292250868999999,0.9683000722,1.009286003,1.035881975,1.14254809,1.032129528,1.114224953,0.9873751137000001,1.0950453740000001,1.202296216,1.197614765,1.187723214,1.129703417,1.088842032,1.180461406,1.075717702,,"Russia","eurus"
,,,,,,,,,,,,,,,,,,,,,,,,,"Rwanda","afrwa"
