iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
AE;AIDL;0;2021;18;9;0;-0.24370855951668438;1.9913694765047831;0.031179785416366068;-0.22563488138223928;0.8831613781051916;0.0
AE;AMPL;0;2021;18;8;0;-0.24370855951668438;2.549127062903919;0.02114944581820135;-0.22563488138223928;1.2047331223381526;0.0
AE;ANTLR;0;2021;18;15;0;-0.24370855951668438;2.3870518140185153;0.03143210613134407;-0.22563488138223928;1.2571216661923317;0.0
AE;ASP.NET;0;2021;18;36;0;-0.24370855951668438;0.20660698911718642;0.18734900592229448;-0.22563488138223928;0.18366615148378954;0.0
AE;ActionScript;0;2021;18;8;0;-0.24370855951668438;2.153874727238256;0.023529570018308757;-0.22563488138223928;1.04139023814636;0.0
AE;Ada;0;2021;18;10;0;-0.24370855951668438;2.3873986864306698;0.02319822271796246;-0.22563488138223928;1.181655559202464;0.0
AE;Apex;0;2021;18;4;0;-0.24370855951668438;2.3282349925162107;0.0209768568388599;-0.22563488138223928;0.7592959876861065;0.0
AE;AppleScript;0;2021;18;11;0;-0.24370855951668438;2.5160478845608063;0.022327636928213084;-0.22563488138223928;1.3347913789914372;0.0
AE;Assembly;0;2021;18;34;0;-0.24370855951668438;1.826162507620485;0.07446335302835033;-0.22563488138223928;0.8856376334711046;0.0
AE;Astro;0;2021;18;1;0;-0.24370855951668438;2.6261734920869437;0.01803251197585952;-0.22563488138223928;0.38109216946868874;0.0
AE;AutoHotkey;0;2021;18;9;0;-0.24370855951668438;2.538398169777589;0.020467181662460567;-0.22563488138223928;1.2167125448982865;0.0
AE;Awk;0;2021;18;27;0;-0.24370855951668438;2.165437714506972;0.05440349590185859;-0.22563488138223928;1.0602941389378782;0.0
AE;Batchfile;915;2021;18;40;0;-0.24370855951668438;1.4563788963291178;0.09690330759972804;-0.22563488138223928;0.7001294427938068;0.8997606102083255
AE;Blade;210;2021;18;60;0;-0.24370855951668438;-0.5972789637023345;0.3592246858250907;-0.22563488138223928;-0.07542388567952782;0.6497955124056524
AE;Brainfuck;0;2021;18;5;0;-0.24370855951668438;1.9257434322643556;0.02451800629101776;-0.22563488138223928;0.6725001623682648;0.0
AE;C;1476;2021;18;42;0;-0.24370855951668438;1.440044799895103;0.10219935245891495;-0.22563488138223928;0.676291640978262;0.8511073864367081
AE;C#;1320;2021;18;65;0;-0.24370855951668438;0.10584364889627934;0.23700024882759668;-0.22563488138223928;0.12440542832750348;0.951906860112393
AE;C++;1622;2021;18;38;0;-0.24370855951668438;1.3300985956572544;0.09998851893514901;-0.22563488138223928;0.6105587479145815;0.8606024366591172
AE;CMake;508;2021;18;35;0;-0.24370855951668438;1.8756578713120131;0.07417599806406103;-0.22563488138223928;0.8899899860723156;0.7559730743952423
AE;CSS;9994;2021;18;114;1;-0.24370855951668438;-1.2224641640654432;0.6195764592361881;-0.22563488138223928;-0.0;1.1951058311647331
AE;Clojure;0;2021;18;18;0;-0.24370855951668438;2.231431833397055;0.03869007344551782;-0.22563488138223928;1.1715688607695132;0.0
AE;CoffeeScript;0;2021;18;16;0;-0.24370855951668438;1.2075498544593977;0.05407661448337018;-0.22563488138223928;0.8281923173384059;0.0
AE;Common Lisp;0;2021;18;12;0;-0.24370855951668438;2.506376938202132;0.025539272231619264;-0.22563488138223928;1.3077725045597983;0.0
AE;Cuda;0;2021;18;16;0;-0.24370855951668438;2.2428756585902923;0.03728886188835089;-0.22563488138223928;1.093314498642975;0.0
AE;Cython;0;2021;18;19;0;-0.24370855951668438;2.2561280185948736;0.041917738960434436;-0.22563488138223928;1.1782517843588354;0.0
AE;D;0;2021;18;9;0;-0.24370855951668438;2.5353704481758763;0.021128811194733272;-0.22563488138223928;1.2637011861398086;0.0
AE;DIGITAL Command Language;0;2021;18;12;0;-0.24370855951668438;2.49103809310287;0.023344151520873803;-0.22563488138223928;1.3415223627497137;0.0
AE;DTrace;0;2021;18;9;0;-0.24370855951668438;2.5366462423881693;0.020191175786454126;-0.22563488138223928;1.2683367167504223;0.0
AE;Dart;615;2021;18;39;1;-0.24370855951668438;-0.8710859834471993;0.5022856618806979;-0.22563488138223928;-0.0;1.774325797463586
AE;Dockerfile;2383;2021;18;46;1;-0.24370855951668438;1.1046500499579934;0.12233625669027948;-0.22563488138223928;0.0;1.1228301450735665
AE;EJS;174;2021;18;22;0;-0.24370855951668438;0.34420540203211925;0.15014357090261565;-0.22563488138223928;0.22527008158958034;0.644743252666016
AE;Elixir;0;2021;18;14;0;-0.24370855951668438;2.1863699745814364;0.029494886097646552;-0.22563488138223928;1.1901149180548403;0.0
AE;Elm;0;2021;18;7;0;-0.24370855951668438;2.4197766115191106;0.021259293225272542;-0.22563488138223928;1.121100138693675;0.0
AE;Emacs Lisp;0;2021;18;24;0;-0.24370855951668438;2.2104907911248;0.04882386314237431;-0.22563488138223928;1.0809720916543484;0.0
AE;Erlang;0;2021;18;14;0;-0.24370855951668438;2.398466329974723;0.029268557694043955;-0.22563488138223928;1.3015147590650207;0.0
AE;F#;0;2021;18;13;0;-0.24370855951668438;2.373216756623553;0.028334489098518902;-0.22563488138223928;1.237060003244943;0.0
AE;Forth;0;2021;18;11;0;-0.24370855951668438;2.2364100043919946;0.028883357294360985;-0.22563488138223928;1.173506597705545;0.0
AE;Fortran;0;2021;18;17;0;-0.24370855951668438;2.32351157558046;0.03545155976436902;-0.22563488138223928;1.1426207024374788;0.0
AE;FreeMarker;0;2021;18;12;0;-0.24370855951668438;2.222189007993497;0.02972356996511482;-0.22563488138223928;0.997095297116764;0.0
AE;G-code;0;2021;18;7;0;-0.24370855951668438;2.5609088539750773;0.021209451878040818;-0.22563488138223928;1.1085179641519953;0.0
AE;GAP;0;2021;18;15;0;-0.24370855951668438;2.3508263511776173;0.028855056694054006;-0.22563488138223928;1.273585040547568;0.0
