iso2_code;language;exit01;consider00;pci;ubiquity;rca01;density
AR;Processing;0;1;2.4533682166998236;20.0;1.0;0.2694254510897749
AR;Prolog;0;1;2.6465780153602583;20.0;1.0;0.2610996974085178
AR;Pug;0;1;1.3257681306809193;41.0;1.0;0.4174211780979195
AR;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.5271337170522732
AR;Sass;0;1;1.7682888930890548;35.0;1.0;0.368812452598579
AR;ShaderLab;0;1;1.442966450727443;41.0;1.0;0.4057703799037437
AR;Shell;1;0;-0.9410493095376736;115.0;0.0;0.5190323129528607
AR;Smalltalk;0;1;2.184249923947141;31.0;1.0;0.3335432409742044
AR;Solidity;0;1;2.2643193050766905;25.0;1.0;0.2948551521392106
AR;Starlark;1;0;1.2708183052241644;37.0;0.0;0.412160144797389
AR;TSQL;0;1;-0.1446213140601409;84.0;1.0;0.5155210383649123
AR;Twig;1;0;1.6564652442060968;22.0;0.0;0.318059371862559
AR;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.5150757901489919
AR;Visual Basic .NET;0;1;2.4174175487571565;19.0;1.0;0.2547361003814586
AR;Yacc;1;0;2.0789420867424653;32.0;0.0;0.3390977791044143
AT;ANTLR;0;1;2.6532129918936445;18.0;1.0;0.4169150471996683
AT;Assembly;0;1;1.6140402136707923;42.0;1.0;0.6609919421685366
AT;Awk;0;1;2.2969540673791213;29.0;1.0;0.5887927971476834
AT;Batchfile;0;1;0.7607178814684841;58.0;1.0;0.6935725325511441
AT;C;0;1;0.8431704579094816;57.0;1.0;0.6856558335539737
AT;C#;0;1;-0.1043281087103906;86.0;1.0;0.7313024375071518
AT;C++;0;1;0.6067486439390477;64.0;1.0;0.69437559547004
AT;CMake;0;1;1.615373748737018;41.0;1.0;0.6572976029021701
AT;Clojure;0;1;2.53733788222658;27.0;1.0;0.517967728607564
AT;Dockerfile;0;1;0.1974236737775398;73.0;1.0;0.7094127582803443
AT;Emacs Lisp;0;1;2.284861684414576;29.0;1.0;0.5879197708154538
AT;GLSL;0;1;1.862587317764688;36.0;1.0;0.6398456572585474
AT;Gherkin;0;1;1.884085487951083;34.0;1.0;0.6273939663476952
AT;Go;0;1;1.0106528223522817;48.0;1.0;0.6655942927546485
AT;Groovy;0;1;1.9476213896937435;34.0;1.0;0.6254997243294551
AT;HCL;0;1;2.075469430889188;29.0;1.0;0.5961169725481783
AT;HLSL;0;1;1.411478442422064;44.0;1.0;0.6615880529550897
AT;Handlebars;0;1;1.0993431411644778;50.0;1.0;0.67541391418963
AT;Haskell;0;1;2.1075737141102437;32.0;1.0;0.588606864375023
AT;Java;0;1;-0.7652183747771489;102.0;1.0;0.762534838379552
AT;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.7499176913713372
AT;Kotlin;0;1;-0.161119360854662;76.0;1.0;0.7270569057064995
AT;Less;0;1;0.0287144858230048;58.0;1.0;0.7313606512853799
AT;Lex;0;1;2.1086389957590543;32.0;1.0;0.5949965218753216
AT;Lua;0;1;1.784842630294794;36.0;1.0;0.6418159185207108
AT;M4;0;1;2.1789177990423836;31.0;1.0;0.6100465270302584
AT;MATLAB;0;1;1.607304664210452;38.0;1.0;0.6543154157275908
AT;Makefile;0;1;1.099888758800505;46.0;1.0;0.6725328049553874
AT;NSIS;0;1;2.8340100256997274;20.0;1.0;0.4369471179168622
AT;Objective-C;0;1;0.2858814656882291;82.0;1.0;0.7072788370939194
AT;Objective-C++;0;1;2.2966159739590664;30.0;1.0;0.5838838558009454
AT;PHP;0;1;-0.8800035812127267;107.0;1.0;0.7547373835855457
AT;PLpgSQL;0;1;1.7579118225328378;39.0;1.0;0.641301258244418
AT;Perl;0;1;1.64924002475752;38.0;1.0;0.6510735194312184
AT;PowerShell;0;1;0.759189602096217;58.0;1.0;0.6890323420368147
AT;Pug;0;1;1.3257681306809193;41.0;1.0;0.6426238345197646
AT;Python;0;1;-0.5731609756980096;95.0;1.0;0.7266618203698891
AT;QMake;0;1;1.939245321600863;31.0;1.0;0.5890728408316325
AT;R;0;1;0.9837305570009688;40.0;1.0;0.666384226270545
AT;Raku;0;1;2.765356814824582;23.0;1.0;0.4610755815641272
AT;Roff;0;1;1.8720201810720312;35.0;1.0;0.6362754227614179
AT;Ruby;0;1;-0.5770155083209011;105.0;1.0;0.7373759970880147
AT;Rust;0;1;1.7718722989843865;34.0;1.0;0.6350628059713832
AT;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.7418036151422773
AT;Sass;0;1;1.7682888930890548;35.0;1.0;0.5789618873594955
AT;Scala;0;1;2.149544529046932;32.0;1.0;0.6058847281424202
AT;ShaderLab;0;1;1.442966450727443;41.0;1.0;0.6440383584495428
AT;Shell;0;1;-0.9410493095376736;115.0;1.0;0.7496400232721772
AT;Smalltalk;0;1;2.184249923947141;31.0;1.0;0.56868043291541
AT;Smarty;0;1;1.6867077877377117;41.0;1.0;0.6542812989260127
AT;Starlark;0;1;1.2708183052241644;37.0;1.0;0.6476623469838575
AT;Swift;0;1;0.0438564094566854;69.0;1.0;0.699718968506877
AT;TSQL;0;1;-0.1446213140601409;84.0;1.0;0.7339764171667503
AT;Tcl;0;1;2.3428831978834004;30.0;1.0;0.5730775338032033
AT;TeX;0;1;1.3871652188469246;40.0;1.0;0.6531103767097395
AT;Twig;0;1;1.6564652442060968;22.0;1.0;0.517409827034435
AT;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.7379903455943189
AT;Vim Script;0;1;1.900649886448476;33.0;1.0;0.6313140199641819
AT;XSLT;0;1;1.6824452631964322;40.0;1.0;0.6526051324258215
AT;Yacc;0;1;2.0789420867424653;32.0;1.0;0.6127224142740514
AT;sed;0;1;2.6844992911837227;23.0;1.0;0.4867169492774476
AU;ANTLR;0;1;2.6532129918936445;18.0;1.0;0.8089747540404054
AU;ASP.NET;0;1;0.6999645931255207;45.0;1.0;0.8507323210197806
AU;AppleScript;0;1;3.2285914766550508;11.0;1.0;0.7196206233692347
AU;Assembly;0;1;1.6140402136707923;42.0;1.0;0.8723980737745667
AU;AutoHotkey;0;1;3.2331170355394137;11.0;1.0;0.7311336120775911
AU;Awk;0;1;2.2969540673791213;29.0;1.0;0.8677461188562862
AU;Batchfile;0;1;0.7607178814684841;58.0;1.0;0.8579886943940708
AU;C;0;1;0.8431704579094816;57.0;1.0;0.857438199676513
AU;C#;0;1;-0.1043281087103906;86.0;1.0;0.8478247996339424
AU;C++;0;1;0.6067486439390477;64.0;1.0;0.8537960703176557
AU;CMake;0;1;1.615373748737018;41.0;1.0;0.8745754180691829
AU;CSS;0;1;-1.1235791698152833;137.0;1.0;0.842120936696374
AU;Clojure;0;1;2.53733788222658;27.0;1.0;0.8382496833457902
AU;CoffeeScript;0;1;1.173522671727503;40.0;1.0;0.853987958623497
AU;Common Lisp;0;1;2.93270503247345;17.0;1.0;0.7913148400328947
AU;Cuda;0;1;2.742918570023478;21.0;1.0;0.8235288844903766
AU;DIGITAL Command Language;0;1;2.9776521408283556;15.0;1.0;0.7679377847403526
AU;Dockerfile;0;1;0.1974236737775398;73.0;1.0;0.8540087015358582
AU;Elixir;0;1;2.697399134333642;20.0;1.0;0.8077998982300438
AU;Emacs Lisp;0;1;2.284861684414576;29.0;1.0;0.8676541561321767
AU;Erlang;0;1;2.9261274822052856;17.0;1.0;0.7703152289886678
AU;F#;0;1;2.9798950501522863;14.0;1.0;0.7553736096255164
AU;Fortran;0;1;2.575123543477829;23.0;1.0;0.83622432621262
AU;FreeMarker;0;1;2.6096665413170133;18.0;1.0;0.8106358140080111
AU;G-code;0;1;3.3275619517722306;8.0;1.0;0.7077093213590167
AU;GAP;0;1;3.0242909451172597;15.0;1.0;0.7753788474733512
AU;GDB;0;1;2.8372748269469548;20.0;1.0;0.8176886987042458
AU;GLSL;0;1;1.862587317764688;36.0;1.0;0.8770004902841678
AU;Gherkin;0;1;1.884085487951083;34.0;1.0;0.872534228033021
AU;Gnuplot;0;1;3.101021239015724;14.0;1.0;0.784256053402423
AU;Go;0;1;1.0106528223522817;48.0;1.0;0.8630891667322871
AU;Groovy;0;1;1.9476213896937435;34.0;1.0;0.8697606304328054
AU;HCL;0;1;2.075469430889188;29.0;1.0;0.8704610219660514
AU;HLSL;0;1;1.411478442422064;44.0;1.0;0.867454003187604
AU;HTML;0;1;-1.2905081989991216;145.0;1.0;0.8427066995294645
AU;Handlebars;0;1;1.0993431411644778;50.0;1.0;0.8599668792136579
AU;Haskell;0;1;2.1075737141102437;32.0;1.0;0.8603189993691627
AU;Inno Setup;0;1;3.1166840094427037;13.0;1.0;0.7689202109383848
AU;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.8407969891654661
AU;Julia;0;1;2.718931209114361;18.0;1.0;0.8084578299390976
AU;Jupyter Notebook;0;1;0.4303108890840478;48.0;1.0;0.8328589208850191
AU;Lex;0;1;2.1086389957590543;32.0;1.0;0.8593398640959244
AU;Lua;0;1;1.784842630294794;36.0;1.0;0.875195591986284
AU;M;0;1;2.8386404669981036;17.0;1.0;0.7836013356322444
AU;M4;0;1;2.1789177990423836;31.0;1.0;0.8722922709837295
AU;MATLAB;0;1;1.607304664210452;38.0;1.0;0.8684068458497185
AU;Makefile;0;1;1.099888758800505;46.0;1.0;0.8746451201478598
AU;Mako;0;1;2.2649599519686237;26.0;1.0;0.82381598581533
AU;Mathematica;0;1;2.9532361998983783;16.0;1.0;0.7986354867845655
AU;Meson;0;1;2.991561278181072;16.0;1.0;0.7991207500103379
AU;NASL;0;1;3.0749879684708037;16.0;1.0;0.7798858902039119
AU;NSIS;0;1;2.8340100256997274;20.0;1.0;0.8210879415181523
AU;Nix;0;1;2.9275407675385243;16.0;1.0;0.8077602752705124
AU;Objective-C;0;1;0.2858814656882291;82.0;1.0;0.8355761676372306
AU;Objective-C++;0;1;2.2966159739590664;30.0;1.0;0.8646665728153635
AU;PLSQL;0;1;2.0434060146484754;36.0;1.0;0.8563998051726118
AU;PLpgSQL;0;1;1.7579118225328378;39.0;1.0;0.8716417014918426
AU;Pascal;0;1;2.301497990872448;30.0;1.0;0.8434857004264511
AU;Perl;0;1;1.64924002475752;38.0;1.0;0.8751874057124236
AU;PostScript;0;1;3.0749879684708037;16.0;1.0;0.7798858902039119
AU;PowerShell;0;1;0.759189602096217;58.0;1.0;0.8518220092966338
AU;Prolog;0;1;2.6465780153602583;20.0;1.0;0.806259421164979
AU;Pug;0;1;1.3257681306809193;41.0;1.0;0.8559451957321346
AU;Python;0;1;-0.5731609756980096;95.0;1.0;0.8504821520011301
AU;QMake;0;1;1.939245321600863;31.0;1.0;0.8603636574102209
AU;R;0;1;0.9837305570009688;40.0;1.0;0.8707875043536504
AU;Raku;0;1;2.765356814824582;23.0;1.0;0.8202925835995656
AU;Roff;0;1;1.8720201810720312;35.0;1.0;0.8746634273676993
AU;Ruby;0;1;-0.5770155083209011;105.0;1.0;0.8372682536770351
AU;Rust;0;1;1.7718722989843865;34.0;1.0;0.8767381411371733
AU;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.8395672948456869
AU;SWIG;0;1;3.0749879684708037;16.0;1.0;0.7798858902039119
AU;Sass;0;1;1.7682888930890548;35.0;1.0;0.8500630699084322
AU;Scala;0;1;2.149544529046932;32.0;1.0;0.8651974740022103
AU;Scheme;0;1;2.878091963613647;17.0;1.0;0.802807865721034
AU;ShaderLab;0;1;1.442966450727443;41.0;1.0;0.864708200211177
AU;Shell;0;1;-0.9410493095376736;115.0;1.0;0.8533394219168378
AU;Smalltalk;0;1;2.184249923947141;31.0;1.0;0.8544062870775624
AU;Smarty;0;1;1.6867077877377117;41.0;1.0;0.8727211588143224
AU;Solidity;0;1;2.2643193050766905;25.0;1.0;0.8146021971717039
AU;Starlark;0;1;1.2708183052241644;37.0;1.0;0.8581349381905015
AU;Stylus;0;1;2.383145221461129;21.0;1.0;0.8102464332903128
AU;Svelte;0;1;2.8839911518968795;18.0;1.0;0.7877857346341347
AU;TSQL;0;1;-0.1446213140601409;84.0;1.0;0.8351126761973597
AU;Tcl;0;1;2.3428831978834004;30.0;1.0;0.8557044661212445
AU;TeX;0;1;1.3871652188469246;40.0;1.0;0.8740807627572718
AU;Twig;0;1;1.6564652442060968;22.0;1.0;0.8622694726033473
AU;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.8430247273841547
AU;VBScript;0;1;3.006422372986435;17.0;1.0;0.7572567833712022
AU;Vim Script;0;1;1.900649886448476;33.0;1.0;0.8788248107556919
AU;Vim Snippet;0;1;3.0300002859155377;16.0;1.0;0.7727460494856943
AU;Visual Basic .NET;0;1;2.4174175487571565;19.0;1.0;0.77507298020172
AU;XSLT;0;1;1.6824452631964322;40.0;1.0;0.8725967596301321
AU;Yacc;0;1;2.0789420867424653;32.0;1.0;0.8697007131162413
AU;sed;0;1;2.6844992911837227;23.0;1.0;0.8318751605036429
AZ;C#;0;1;-0.1043281087103906;86.0;1.0;0.2098241360024577
AZ;CSS;0;1;-1.1235791698152833;137.0;1.0;0.2974156784038068
AZ;HTML;0;1;-1.2905081989991216;145.0;1.0;0.3000224064530584
AZ;Java;0;1;-0.7652183747771489;102.0;1.0;0.2822075796472829
AZ;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.2915794497252855
AZ;PHP;0;1;-0.8800035812127267;107.0;1.0;0.2854918883320845
AZ;Python;1;0;-0.5731609756980096;95.0;0.0;0.2350290041589526
AZ;Ruby;1;0;-0.5770155083209011;105.0;0.0;0.2616985847593478
AZ;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.26210071123627
AZ;Shell;1;0;-0.9410493095376736;115.0;0.0;0.2745980161475897
AZ;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.2398454321844756
BA;C#;0;1;-0.1043281087103906;86.0;1.0;0.2314233080624936
BA;C++;0;1;0.6067486439390477;64.0;1.0;0.1606107278371505
BA;CSS;0;1;-1.1235791698152833;137.0;1.0;0.3133835038946294
BA;Dockerfile;0;1;0.1974236737775398;73.0;1.0;0.1918891876116037
BA;HTML;0;1;-1.2905081989991216;145.0;1.0;0.3159309881245798
BA;Java;0;1;-0.7652183747771489;102.0;1.0;0.3018069769580614
BA;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.3069084879074277
BA;PHP;0;1;-0.8800035812127267;107.0;1.0;0.3059531744623226
BA;Ruby;0;1;-0.5770155083209011;105.0;1.0;0.2774710463260351
BA;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.280103813093075
BA;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.2589372190826845
BA;Vue;0;1;-0.3946880570499113;65.0;1.0;0.2294316696021403
BD;ASP.NET;0;1;0.6999645931255207;45.0;1.0;0.2870940442103696
BD;Blade;0;1;-0.4652508894488165;60.0;1.0;0.4411517554783752
BD;C++;0;1;0.6067486439390477;64.0;1.0;0.2790801437679144
BD;CSS;0;1;-1.1235791698152833;137.0;1.0;0.4222345959729129
BD;CoffeeScript;0;1;1.173522671727503;40.0;1.0;0.2370497645093051
BD;Dart;0;1;-0.2731426361832896;46.0;1.0;0.4119114978834595
BD;HTML;0;1;-1.2905081989991216;145.0;1.0;0.4243782209276271
BD;Hack;0;1;-0.3569854687960176;62.0;1.0;0.4179336657793738
BD;Java;1;0;-0.7652183747771489;102.0;0.0;0.4234149828953991
BD;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.4142117551824231
BD;Kotlin;0;1;-0.161119360854662;76.0;1.0;0.3987108852274742
BD;Less;0;1;0.0287144858230048;58.0;1.0;0.3826327969520487
BD;Objective-C;0;1;0.2858814656882291;82.0;1.0;0.3460517659040011
BD;PHP;0;1;-0.8800035812127267;107.0;1.0;0.4293756523999189
BD;PowerShell;1;0;0.759189602096217;58.0;0.0;0.2769883566954138
BD;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.3955297544200071
BD;Swift;0;1;0.0438564094566854;69.0;1.0;0.3684464135922104
BD;Vue;0;1;-0.3946880570499113;65.0;1.0;0.416998222294423
BE;Assembly;0;1;1.6140402136707923;42.0;1.0;0.6744342830932364
BE;Awk;0;1;2.2969540673791213;29.0;1.0;0.6106905509118012
BE;Batchfile;0;1;0.7607178814684841;58.0;1.0;0.7019534109744141
BE;Blade;0;1;-0.4652508894488165;60.0;1.0;0.7562200189830803
BE;C;0;1;0.8431704579094816;57.0;1.0;0.6967680863754708
BE;C#;0;1;-0.1043281087103906;86.0;1.0;0.7393957375822375
BE;C++;0;1;0.6067486439390477;64.0;1.0;0.7053366126539586
BE;CMake;0;1;1.615373748737018;41.0;1.0;0.6699052633501028
BE;CSS;0;1;-1.1235791698152833;137.0;1.0;0.762956506093986
BE;Dockerfile;0;1;0.1974236737775398;73.0;1.0;0.7152816815353605
BE;Elixir;0;1;2.697399134333642;20.0;1.0;0.4497650278413501
BE;Emacs Lisp;0;1;2.284861684414576;29.0;1.0;0.6092588193424332
BE;Fortran;0;1;2.575123543477829;23.0;1.0;0.5224609906228546
BE;GLSL;0;1;1.862587317764688;36.0;1.0;0.6584028084474062
BE;Gherkin;0;1;1.884085487951083;34.0;1.0;0.6489149088991701
BE;Groovy;0;1;1.9476213896937435;34.0;1.0;0.6418381680469303
BE;HCL;0;1;2.075469430889188;29.0;1.0;0.6211638805080233
BE;HLSL;0;1;1.411478442422064;44.0;1.0;0.6791154807172417
BE;HTML;0;1;-1.2905081989991216;145.0;1.0;0.763835984763612
BE;Hack;0;1;-0.3569854687960176;62.0;1.0;0.738006881355523
BE;Handlebars;0;1;1.0993431411644778;50.0;1.0;0.6927012746190611
BE;Haskell;0;1;2.1075737141102437;32.0;1.0;0.6158784780229936
BE;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.7556113341247044
BE;Julia;0;1;2.718931209114361;18.0;1.0;0.4447383933001594
BE;Less;0;1;0.0287144858230048;58.0;1.0;0.7455678960067111
BE;Lex;0;1;2.1086389957590543;32.0;1.0;0.61783112125454
BE;Lua;0;1;1.784842630294794;36.0;1.0;0.6566972708427191
BE;M4;0;1;2.1789177990423836;31.0;1.0;0.6296661781621646
BE;MATLAB;0;1;1.607304664210452;38.0;1.0;0.6675355995764386
BE;Makefile;0;1;1.099888758800505;46.0;1.0;0.6829828618485514
BE;NSIS;0;1;2.8340100256997274;20.0;1.0;0.471918463557146
BE;Nix;0;1;2.9275407675385243;16.0;1.0;0.4299739483941737
BE;Objective-C++;0;1;2.2966159739590664;30.0;1.0;0.6065695363637484
BE;PHP;0;1;-0.8800035812127267;107.0;1.0;0.7640131666312536
BE;PLSQL;0;1;2.0434060146484754;36.0;1.0;0.6235347653666281
BE;PLpgSQL;0;1;1.7579118225328378;39.0;1.0;0.6582134683136831
BE;Pascal;0;1;2.301497990872448;30.0;1.0;0.5741936190360446
BE;Perl;0;1;1.64924002475752;38.0;1.0;0.6645747512679303
BE;PowerShell;0;1;0.759189602096217;58.0;1.0;0.6985813109760504
BE;Pug;0;1;1.3257681306809193;41.0;1.0;0.6634537553799535
BE;Python;0;1;-0.5731609756980096;95.0;1.0;0.7296153763383875
BE;QMake;0;1;1.939245321600863;31.0;1.0;0.6147509559429134
BE;R;0;1;0.9837305570009688;40.0;1.0;0.68304013874835
BE;Roff;0;1;1.8720201810720312;35.0;1.0;0.6531218851231083
BE;Ruby;0;1;-0.5770155083209011;105.0;1.0;0.7418824146784968
BE;Rust;0;1;1.7718722989843865;34.0;1.0;0.6513137731618299
BE;SCSS;0;1;-0.5056458545683647;112.0;1.0;0.7486402361005577
BE;Sass;0;1;1.7682888930890548;35.0;1.0;0.6068149253230413
BE;Scala;0;1;2.149544529046932;32.0;1.0;0.6254421326236632
BE;ShaderLab;0;1;1.442966450727443;41.0;1.0;0.6633411166674288
BE;Shell;0;1;-0.9410493095376736;115.0;1.0;0.7548249932044102
BE;Smalltalk;0;1;2.184249923947141;31.0;1.0;0.5956511211426339
BE;Smarty;0;1;1.6867077877377117;41.0;1.0;0.6691976080129793
BE;TSQL;0;1;-0.1446213140601409;84.0;1.0;0.7411045946274484
BE;Tcl;0;1;2.3428831978834004;30.0;1.0;0.5975013253115922
BE;TeX;0;1;1.3871652188469246;40.0;1.0;0.6716336706439671
BE;Twig;0;1;1.6564652442060968;22.0;1.0;0.5559380170063764
BE;TypeScript;0;1;-0.3351298897756309;97.0;1.0;0.7455265772646642
BE;Vim Script;0;1;1.900649886448476;33.0;1.0;0.6509282870583596
BE;Vue;0;1;-0.3946880570499113;65.0;1.0;0.7182728560404243
BE;XSLT;0;1;1.6824452631964322;40.0;1.0;0.6666532763488594
BE;Yacc;0;1;2.0789420867424653;32.0;1.0;0.6333825396210019
BE;sed;0;1;2.6844992911837227;23.0;1.0;0.518921585503131
BF;HTML;0;1;-1.2905081989991216;145.0;1.0;0.0324893569347972
BG;ASP.NET;0;1;0.6999645931255207;45.0;1.0;0.3869502001827372
BG;Batchfile;0;1;0.7607178814684841;58.0;1.0;0.4154622987848821
BG;C;0;1;0.8431704579094816;57.0;1.0;0.4031248332031923
BG;C#;0;1;-0.1043281087103906;86.0;1.0;0.4885204737810522
BG;C++;0;1;0.6067486439390477;64.0;1.0;0.4223357235859017
BG;CMake;0;1;1.615373748737018;41.0;1.0;0.3331970111267724
BG;CSS;0;1;-1.1235791698152833;137.0;1.0;0.5459290187891441
BG;Dockerfile;0;1;0.1974236737775398;73.0;1.0;0.4479222047246668
BG;Go;0;1;1.0106528223522817;48.0;1.0;0.3755403873142323
BG;HTML;0;1;-1.2905081989991216;145.0;1.0;0.5476137127492718
BG;Hack;1;0;-0.3569854687960176;62.0;0.0;0.5124181710948245
BG;Handlebars;0;1;1.0993431411644778;50.0;1.0;0.3692064393760399
BG;Java;0;1;-0.7652183747771489;102.0;1.0;0.5489298126157044
BG;JavaScript;0;1;-1.0676450719083308;137.0;1.0;0.5372820331590504
BG;Less;0;1;0.0287144858230048;58.0;1.0;0.4822212908834719
BG;Lua;0;1;1.784842630294794;36.0;1.0;0.3027230756238088
BG;Makefile;0;1;1.099888758800505;46.0;1.0;0.3638331836177171
BG;Objective-C;1;0;0.2858814656882291;82.0;0.0;0.4608550512207948
BG;PHP;0;1;-0.8800035812127267;107.0;1.0;0.5495788879863579
BG;Perl;0;1;1.64924002475752;38.0;1.0;0.3225270027705767
BG;PowerShell;0;1;0.759189602096217;58.0;1.0;0.4144812548989427
BG;Roff;0;1;1.8720201810720312;35.0;1.0;0.2986958530415518
BG;Ruby;0;1;-0.5770155083209011;105.0;1.0;0.5148090394247595
