iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
EE;Vim Snippet;0;2020;18;13;0;0.04005011120752553;2.435199660077249;0.03785161399131689;-0.13472119358799697;1.3182481499716383;0.0
EE;Visual Basic .NET;0;2020;18;15;0;0.04005011120752553;1.6926988725621432;0.046853548473466795;-0.13472119358799697;1.058426131595422;0.0
EE;Vue;1038;2020;18;46;1;0.04005011120752553;-0.5469372831921343;0.3740322949767551;-0.13472119358799697;-0.0;1.6094181657333138
EE;XS;0;2020;18;11;0;0.04005011120752553;2.1927468470730154;0.0348470263728295;-0.13472119358799697;1.199083620081685;0.0
EE;XSLT;101;2020;18;26;0;0.04005011120752553;2.0641757089289996;0.08597714033336033;-0.13472119358799697;0.9820567514648838;0.6108248570750284
EE;Yacc;0;2020;18;23;0;0.04005011120752553;2.230411561402333;0.07298298262292353;-0.13472119358799697;1.0831891962685647;0.0
EE;sed;0;2020;18;19;0;0.04005011120752553;2.4076737426398296;0.053491702221282376;-0.13472119358799697;1.288358983360578;0.0
EG;AMPL;0;2020;25;6;0;0.05660136517066476;2.6951854873046157;0.04386832938910162;0.4504814440759075;1.1897719257147836;0.0
EG;ANTLR;0;2020;25;14;0;0.05660136517066476;2.3000474735912224;0.06776190646669267;0.4504814440759075;1.2662318276517601;0.0
EG;ASP.NET;223;2020;25;34;1;0.05660136517066476;0.0765010568110383;0.34959362074560657;0.4504814440759075;0.0;1.4760932537687816
EG;ActionScript;0;2020;25;8;0;0.05660136517066476;2.3013065111720272;0.05468509055155237;0.4504814440759075;1.1865991618103846;0.0
EG;Ada;0;2020;25;8;0;0.05660136517066476;2.5288117352547634;0.05168583144592151;0.4504814440759075;1.2294864666235021;0.0
EG;Apex;0;2020;25;3;0;0.05660136517066476;2.479990379154063;0.04606719334763433;0.4504814440759075;0.6378257524359993;0.0
EG;AppleScript;0;2020;25;10;0;0.05660136517066476;2.5897511326083835;0.049142211422699304;0.4504814440759075;1.3737113578243347;0.0
EG;Assembly;1038;2020;25;30;0;0.05660136517066476;2.066539101553333;0.09795439306819409;0.4504814440759075;1.0256269617275384;0.9392776033342441
EG;AutoHotkey;0;2020;25;8;0;0.05660136517066476;2.615435817542729;0.04649062476445379;0.4504814440759075;1.2084256779471068;0.0
EG;Awk;0;2020;25;26;0;0.05660136517066476;2.1704820860382394;0.08592211225360272;0.4504814440759075;1.1051505460715076;0.0
EG;Batchfile;1965;2020;25;40;0;0.05660136517066476;1.4842174949125826;0.14309069724196527;0.4504814440759075;0.7792181068736957;0.6250902318027923
EG;Blade;1538;2020;25;50;1;0.05660136517066476;-0.538773794230683;0.5349967239962341;0.4504814440759075;0.0;4.717035532750949
EG;Brainfuck;0;2020;25;5;0;0.05660136517066476;2.084427287707125;0.05900875398632937;0.4504814440759075;0.7845474540719468;0.0
EG;C;5183;2020;25;37;1;0.05660136517066476;1.4766062934859767;0.15404870216475408;0.4504814440759075;0.0;1.0049789588807096
EG;C#;4794;2020;25;65;1;0.05660136517066476;0.06114557649758345;0.35608592891001134;0.4504814440759075;0.0;1.1480437149553966
EG;C++;6414;2020;25;36;1;0.05660136517066476;1.3266554000086934;0.16089544654825408;0.4504814440759075;0.0;1.0843720839670623
EG;CMake;1135;2020;25;35;0;0.05660136517066476;1.783558329010349;0.12117321370387035;0.4504814440759075;0.8795369486811581;0.6044809333865436
EG;CSS;28158;2020;25;109;1;0.05660136517066476;-1.154937011225031;0.7025400919124013;0.4504814440759075;-0.0;1.1271356055582848
EG;Clojure;0;2020;25;16;0;0.05660136517066476;2.318094508669456;0.06582099379422061;0.4504814440759075;1.2333966513310333;0.0
EG;CoffeeScript;240;2020;25;16;0;0.05660136517066476;0.5969245402652471;0.1337147134304487;0.4504814440759075;0.6175418413813489;0.5373773394349283
EG;Common Lisp;0;2020;25;14;0;0.05660136517066476;2.515459933295283;0.056707622565537776;0.4504814440759075;1.3790758678525707;0.0
EG;Cuda;0;2020;25;16;0;0.05660136517066476;2.22809296901916;0.07481326389576295;0.4504814440759075;1.0948991504744197;0.0
EG;D;0;2020;25;10;0;0.05660136517066476;2.362333263170189;0.057298585678097064;0.4504814440759075;1.3115472064381173;0.0
EG;DIGITAL Command Language;0;2020;25;12;0;0.05660136517066476;2.5591830713517916;0.05466539922876072;0.4504814440759075;1.419143753095723;0.0
EG;DTrace;0;2020;25;8;0;0.05660136517066476;2.6528126654442232;0.047658594716668605;0.4504814440759075;1.345136526884128;0.0
EG;Dart;3502;2020;25;36;1;0.05660136517066476;-0.5474467326846587;0.5464970044105194;0.4504814440759075;0.0;4.237161622663728
EG;Dockerfile;3262;2020;25;44;0;0.05660136517066476;1.1026950730202971;0.16070904247417542;0.4504814440759075;0.6385951270895328;0.5756015693821807
EG;Elixir;0;2020;25;17;0;0.05660136517066476;2.1837861851506646;0.07010645204547877;0.4504814440759075;1.237549005714388;0.0
EG;Elm;0;2020;25;9;0;0.05660136517066476;2.5601258348423293;0.049590337835842505;0.4504814440759075;1.2790860261339496;0.0
EG;Emacs Lisp;0;2020;25;22;0;0.05660136517066476;2.2054027916145063;0.07563425915491992;0.4504814440759075;1.0885683480618946;0.0
EG;Erlang;0;2020;25;11;0;0.05660136517066476;2.540252090086441;0.05471558015702352;0.4504814440759075;1.3554379385662836;0.0
EG;F#;0;2020;25;13;0;0.05660136517066476;2.480927113859438;0.056593399017833376;0.4504814440759075;1.3301253789794034;0.0
EG;Forth;0;2020;25;10;0;0.05660136517066476;2.3346155965819837;0.0595155743139525;0.4504814440759075;1.2359569742722325;0.0
EG;Fortran;0;2020;25;16;0;0.05660136517066476;2.3152034186665342;0.06396463890827876;0.4504814440759075;1.1961896189120802;0.0
EG;FreeMarker;0;2020;25;9;0;0.05660136517066476;2.16319137013643;0.06831446050167769;0.4504814440759075;0.7968239612291154;0.0
EG;G-code;0;2020;25;6;0;0.05660136517066476;2.686179903009207;0.04334750818852805;0.4504814440759075;1.149178510661141;0.0
EG;GAP;0;2020;25;12;0;0.05660136517066476;2.53068783660107;0.05840289421812975;0.4504814440759075;1.3332956991746936;0.0
EG;GDB;0;2020;25;17;0;0.05660136517066476;2.4739181592239885;0.06386772660222179;0.4504814440759075;1.3603381100611087;0.0
EG;GDScript;0;2020;25;8;0;0.05660136517066476;2.3737365208768058;0.05591816541074842;0.4504814440759075;1.1817801027918868;0.0
EG;GLSL;0;2020;25;28;0;0.05660136517066476;2.1292986880188804;0.08842560720978357;0.4504814440759075;1.0556519164124452;0.0
EG;Gherkin;0;2020;25;25;0;0.05660136517066476;1.7611886464690083;0.10176884906060953;0.4504814440759075;0.9156141258127125;0.0
EG;Gnuplot;0;2020;25;11;0;0.05660136517066476;2.572994445526241;0.052679166945864796;0.4504814440759075;1.3294631810492337;0.0
EG;Go;886;2020;25;25;0;0.05660136517066476;1.4299660850672142;0.11245420606448334;0.4504814440759075;0.8069639617281485;0.43764953212368696
EG;Groovy;0;2020;25;29;0;0.05660136517066476;1.987541526130555;0.1008945183310801;0.4504814440759075;0.9973372327421793;0.0
EG;HCL;0;2020;25;23;0;0.05660136517066476;2.064719883007742;0.08446725658217365;0.4504814440759075;1.0425809105508284;0.0
EG;HLSL;109;2020;25;30;0;0.05660136517066476;1.6267079923577963;0.12120377725765831;0.4504814440759075;0.8256494915586412;0.22044335971872445
EG;HTML;38363;2020;25;117;1;0.05660136517066476;-1.2402779294182364;0.691072575465639;0.4504814440759075;0.0;1.1698289707292948
EG;Hack;1632;2020;25;51;1;0.05660136517066476;-0.4356702638549228;0.4984865323176508;0.4504814440759075;0.0;1.4634443513821023
EG;Handlebars;134;2020;25;21;0;0.05660136517066476;0.537780340829634;0.18669698049049374;0.4504814440759075;0.43686987066456473;0.575012793627524
EG;Haskell;0;2020;25;24;0;0.05660136517066476;2.1776623998923545;0.07881374111362979;0.4504814440759075;1.1201695553698197;0.0
EG;Inno Setup;0;2020;25;10;0;0.05660136517066476;2.5865686149877987;0.051184983617156905;0.4504814440759075;1.317541810564937;0.0
EG;Java;12257;2020;25;65;1;0.05660136517066476;-0.46559942529785925;0.48990294285166536;0.4504814440759075;0.0;1.1596172841282368
EG;JavaScript;28403;2020;25;113;1;0.05660136517066476;-1.0341206738421929;0.6516633363122432;0.4504814440759075;0.0;1.0731479205821783
EG;Julia;0;2020;25;11;0;0.05660136517066476;2.5473303417409436;0.05316181105865548;0.4504814440759075;1.3373181453729177;0.0
EG;Jupyter Notebook;4237;2020;25;25;1;0.05660136517066476;0.425297039908318;0.2403094964126381;0.4504814440759075;0.0;1.04603973579839
EG;Kotlin;4670;2020;25;54;1;0.05660136517066476;-0.27994520527943134;0.4937955207601189;0.4504814440759075;0.0;2.6684606773218507
EG;LLVM;0;2020;25;7;0;0.05660136517066476;2.6720887628820544;0.04452875196230284;0.4504814440759075;1.2655230726111915;0.0
EG;Less;803;2020;25;40;1;0.05660136517066476;-0.24287148686209753;0.4494274735433888;0.4504814440759075;0.0;1.4638138711001083
EG;Lex;0;2020;25;24;0;0.05660136517066476;2.073644273327208;0.08977758980624588;0.4504814440759075;1.0534599987440147;0.0
EG;Liquid;0;2020;25;4;0;0.05660136517066476;2.734477545169193;0.04174905401838688;0.4504814440759075;0.9376531498620861;0.0
EG;Logos;0;2020;25;8;0;0.05660136517066476;2.6528126654442232;0.047658594716668605;0.4504814440759075;1.345136526884128;0.0
EG;Lua;103;2020;25;28;0;0.05660136517066476;1.9531378021551125;0.09329113673635434;0.4504814440759075;1.0067817038001672;0.13781930046997803
EG;M;0;2020;25;12;0;0.05660136517066476;2.5319208000201767;0.05718093583669199;0.4504814440759075;1.343810515500433;0.0
EG;M4;0;2020;25;31;0;0.05660136517066476;2.108389246818522;0.09715030742174481;0.4504814440759075;1.0358359813243678;0.0
EG;MATLAB;660;2020;25;24;0;0.05660136517066476;1.8710070255227056;0.09583382370579308;0.4504814440759075;0.9217390575895656;0.9828924951086297
EG;Makefile;3532;2020;25;38;0;0.05660136517066476;1.529530485302053;0.1307441304342478;0.4504814440759075;0.7914662156290302;0.6774983148107213
EG;Mako;342;2020;25;16;1;0.05660136517066476;1.7512876958550663;0.08889059506356274;0.4504814440759075;0.0;2.2140830142248307
EG;Mathematica;0;2020;25;11;0;0.05660136517066476;2.580923691479525;0.05142220794489316;0.4504814440759075;1.3251419239371827;0.0
