iso2_code;language;entry01;pci;rca01;rel_density
AE;Processing;0.0;2.0711452353690887;0.0;0.0
AE;Prolog;0.0;2.154792279517171;0.0;0.0
AE;Pug;0.0;1.18087075746059;0.0;0.0
AE;Puppet;0.0;2.2589108562801306;0.0;0.0
AE;PureBasic;0.0;2.175948119553508;0.0;0.0
AE;Python;0.0;-0.8613183350508249;1.0;1.0
AE;QML;0.0;2.33240343708441;0.0;0.0
AE;QMake;0.0;1.7198329595953108;0.0;0.0
AE;R;0.0;0.8586200662941417;0.0;0.0
AE;Raku;0.0;2.0982785998836704;0.0;0.0
AE;Rebol;0.0;1.6869812121562828;0.0;0.0
AE;RobotFramework;0.0;2.0925837578134927;0.0;0.0
AE;Roff;1.0;0.9740881277358909;0.0;0.0
AE;Ruby;0.0;-0.6706511757220596;1.0;1.0
AE;Rust;0.0;1.453454433861244;1.0;0.0
AE;SCSS;0.0;-0.7550422627551823;1.0;1.0
AE;SQLPL;0.0;2.1210661507970907;0.0;0.0
AE;SWIG;0.0;2.360815507604015;0.0;0.0
AE;Sass;0.0;1.6413663976731954;0.0;0.0
AE;Scala;0.0;1.6704492509949602;0.0;0.0
AE;Scheme;0.0;2.2536189304291585;0.0;0.0
AE;Scilab;0.0;2.4645101684835837;0.0;0.0
AE;ShaderLab;0.0;1.3074975973110825;0.0;0.0
AE;Shell;0.0;-0.9119492140998422;1.0;1.0
AE;SmPL;0.0;2.2995004664472503;0.0;0.0
AE;Smalltalk;0.0;1.9247191830384016;0.0;0.0
AE;Smarty;0.0;1.1741970094406113;0.0;0.0
AE;Solidity;0.0;1.5995702340648859;1.0;0.0
AE;SourcePawn;0.0;2.4518064389661225;0.0;0.0
AE;Standard ML;0.0;2.431241365862354;0.0;0.0
AE;Starlark;0.0;1.2076299961645265;0.0;0.0
AE;Stata;0.0;2.517850763913259;0.0;0.0
AE;Stylus;0.0;2.0589599625406736;0.0;0.0
AE;Svelte;0.0;2.054093578051518;0.0;0.0
AE;Swift;0.0;-0.09070616929529951;1.0;1.0
AE;SystemVerilog;0.0;2.5256855165033154;0.0;0.0
AE;TSQL;0.0;0.025667827870941077;0.0;1.0
AE;Tcl;0.0;1.9506981510729953;0.0;0.0
AE;TeX;0.0;1.027895616056298;0.0;0.0
AE;Thrift;0.0;2.4938399011543457;0.0;0.0
AE;Twig;0.0;1.5583006804345139;0.0;0.0
AE;TypeScript;0.0;-0.6534015958275029;1.0;1.0
AE;UnrealScript;0.0;2.3742352374430107;0.0;0.0
AE;VBA;0.0;2.3203987207889143;0.0;0.0
AE;VBScript;0.0;2.3808592736250973;0.0;0.0
AE;VHDL;0.0;2.166576204721759;0.0;0.0
AE;Verilog;0.0;2.109558097795729;0.0;0.0
AE;Vim Script;0.0;1.1148660647336743;0.0;0.0
AE;Vim Snippet;0.0;2.35698453601563;0.0;0.0
AE;Visual Basic .NET;0.0;2.2143363485281458;0.0;0.0
AE;Vue;0.0;-0.3128860268693328;1.0;1.0
AE;XS;0.0;2.312839416796343;0.0;0.0
AE;XSLT;0.0;1.4420570351955446;0.0;0.25
AE;Yacc;0.0;1.6949938726957146;0.0;0.0
AE;sed;0.0;2.0754552269989515;0.0;0.0
AF;AIDL;0.0;2.3825990878202337;0.0;0.0
