iso2_code;language;exit01;consider00;pci;ubiquity;rca01;density
CA;CMake;1;0;1.802764150627622;35.0;0.0;0.8123418334961219
CA;Clojure;0;1;2.275876532939631;20.0;1.0;0.8292016592730175
CA;CoffeeScript;0;1;0.6610298139241809;19.0;1.0;0.776391023463957
CA;Common Lisp;0;1;2.420562223771302;15.0;1.0;0.8401689779466535
CA;D;0;1;2.3967942539492677;12.0;1.0;0.8325669489016803
CA;DIGITAL Command Language;0;1;2.39867568964418;14.0;1.0;0.8384379289463137
CA;DTrace;0;1;2.5690280082183268;9.0;1.0;0.8308941326061471
CA;Dockerfile;0;1;0.9560592557597312;45.0;1.0;0.7910192959953788
CA;Elixir;0;1;2.1668589415075346;19.0;1.0;0.8307459331277476
CA;Emacs Lisp;0;1;2.1604705838838676;22.0;1.0;0.8366951657519178
CA;Erlang;0;1;2.279425334414259;15.0;1.0;0.8369193223587594
CA;F#;0;1;2.371033399129258;14.0;1.0;0.8449622789402552
CA;Forth;0;1;2.3144070692225926;13.0;1.0;0.8293616744445225
CA;Fortran;0;1;2.3616685362206193;16.0;1.0;0.8566201137507067
CA;G-code;0;1;2.628738504891218;8.0;1.0;0.863083043307205
CA;GAP;0;1;2.544699559515083;13.0;1.0;0.8416311250694009
CA;GDB;0;1;2.435503368519559;18.0;1.0;0.8341642674480485
CA;GDScript;0;1;2.355702883327979;9.0;1.0;0.8445199359477379
CA;GLSL;0;1;1.9639052813494415;29.0;1.0;0.8284383140459994
CA;Groovy;0;1;2.0436612163259795;28.0;1.0;0.8100131833887684
CA;HCL;0;1;2.0771461379908005;23.0;1.0;0.8242305737918505
CA;HLSL;0;1;1.4017091273836253;36.0;1.0;0.7887893933118119
CA;Haml;0;1;2.633570563262238;7.0;1.0;0.8512846713066455
CA;Handlebars;0;1;0.5818876464806688;36.0;1.0;0.6976916659144954
CA;Haskell;0;1;1.9623878374578083;27.0;1.0;0.8137292939122514
CA;Inno Setup;0;1;2.571860598801348;12.0;1.0;0.8578981583167673
CA;Julia;0;1;2.226256665007464;17.0;1.0;0.8364585042873028
CA;Jupyter Notebook;0;1;0.5041818405099832;24.0;1.0;0.7607819488384392
CA;LLVM;0;1;2.460393321403422;8.0;1.0;0.8480911523298988
CA;Lua;0;1;1.9072598826057532;29.0;1.0;0.8243146590281958
