iso2_code;language;entry01;consider00;pci;ubiquity;rca01;density
AU;Makefile;1;0;1.4782959164605505;20.0;1.0;0.4555516938241291
AU;Objective-C;0;1;-0.3457943986402767;21.0;0.0;0.1427879381575043
AU;PHP;0;1;-0.5141433734695996;78.0;0.0;0.1820250284414107
AU;PLSQL;0;1;1.5893298927427566;15.0;0.0;0.3924878964275789
AU;PLpgSQL;1;0;1.5465048483642962;17.0;1.0;0.3929429538259855
AU;Pug;0;1;0.5527214494140448;21.0;0.0;0.3136145742675414
AU;Python;0;1;-0.8392963797830137;17.0;0.0;0.1351138816115631
AU;QMake;0;1;1.4795768215855654;20.0;0.0;0.4113694987395422
AU;Ruby;1;0;-0.8788442416310434;29.0;1.0;0.1211824986558367
AU;SCSS;0;1;-0.6799695219172239;58.0;0.0;0.1109531231823242
AU;Sass;0;1;0.8662317735484005;18.0;0.0;0.3792891932172443
AU;Scala;0;1;1.7859981228299235;16.0;0.0;0.4425319963613648
AU;Smarty;0;1;1.6783422913808692;17.0;0.0;0.4149864534467459
AU;Starlark;0;1;0.3299369775713514;11.0;0.0;0.2193736036120198
AU;Stylus;0;1;1.3216299048326217;8.0;0.0;0.2747857304784867
AU;Swift;0;1;-0.2815696792495937;31.0;0.0;0.159378901788616
AU;Tcl;0;1;1.757409327898825;16.0;0.0;0.3933937638618183
AU;Twig;0;1;1.2964849489112504;19.0;0.0;0.4534923834787999
AU;TypeScript;0;1;-0.2120817021376991;50.0;0.0;0.1795327301400643
AU;Vue;0;1;-0.2361018710647685;40.0;0.0;0.1606724692783633
AU;Yacc;0;1;1.7978460836499597;15.0;0.0;0.3737922098276505
AZ;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0162398579490271
AZ;Java;0;1;-0.528168899975628;33.0;0.0;0.1700476354273639
AZ;Jupyter Notebook;0;1;0.670361088203384;9.0;0.0;0.0120260270410333
AZ;Python;0;1;-0.8392963797830137;17.0;0.0;0.1214323264289417
AZ;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.2018176045207955
AZ;Shell;0;1;-0.9880276079204786;32.0;0.0;0.1460206286966257
AZ;TypeScript;0;1;-0.2120817021376991;50.0;0.0;0.2066801582699723
BA;C;0;1;1.2784496689926468;15.0;0.0;0.0187208767055959
BA;C++;0;1;1.0005765426174964;18.0;0.0;0.0327422645999071
BA;Dockerfile;0;1;1.0107673823842602;19.0;0.0;0.0254150214632994
BA;Makefile;0;1;1.4782959164605505;20.0;0.0;0.0129351139979162
BA;Python;0;1;-0.8392963797830137;17.0;0.0;0.1608859928718539
BA;Ruby;0;1;-0.8788442416310434;29.0;0.0;0.2986897917994831
