iso2_code;language;num_pushers;period;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;year;avg_eci_similar_spec
AE;Fortran;0;1;18;16;0;-0.2944604936855799;2.3616685362206193;0.0368758157889689;-0.3303956205373188;1.213969136674778;0.0;2020;-0.3441664340938162
AE;FreeMarker;0;1;18;12;0;-0.2944604936855799;1.985206029330524;0.0424036525290026;-0.3303956205373188;0.7471107012099153;0.0;2020;-0.3441664340938162
AE;G-code;0;1;18;8;0;-0.2944604936855799;2.628738504891218;0.0225094857441355;-0.3303956205373188;1.1974551615734936;0.0;2020;-0.3441664340938162
AE;GAP;0;1;18;13;0;-0.2944604936855799;2.544699559515083;0.0264765276604184;-0.3303956205373188;1.358121649578352;0.0;2020;-0.3441664340938162
AE;GDB;0;1;18;18;0;-0.2944604936855799;2.435503368519559;0.0373037178865473;-0.3303956205373188;1.3413012732648903;0.0;2020;-0.3441664340938162
AE;GDScript;0;1;18;9;0;-0.2944604936855799;2.355702883327979;0.0255566753106243;-0.3303956205373188;1.133814958478699;0.0;2020;-0.3441664340938162
AE;GLSL;0;1;18;29;0;-0.2944604936855799;1.9639052813494415;0.0645643832933131;-0.3303956205373188;1.054726354972917;0.0;2020;-0.3441664340938162
AE;Game Maker Language;0;1;18;1;0;-0.2944604936855799;2.725492675262892;0.0159945252533867;-0.3303956205373188;0.608918771222929;0.0;2020;-0.3441664340938162
AE;Gherkin;0;1;18;27;0;-0.2944604936855799;1.6722234608574271;0.0732099479836181;-0.3303956205373188;0.8765364216197089;0.0;2020;-0.3441664340938162
AE;Gnuplot;0;1;18;12;0;-0.2944604936855799;2.5649702091532554;0.0256550925174855;-0.3303956205373188;1.2925177914990411;0.0;2020;-0.3441664340938162
AE;Go;125;1;18;26;0;-0.2944604936855799;1.2800234940898836;0.0895231244195603;-0.3303956205373188;0.7488962990148492;0.8871929549260771;2020;-0.3441664340938162
AE;Groovy;0;1;18;28;0;-0.2944604936855799;2.0436612163259795;0.0634165763197665;-0.3303956205373188;1.0964233249476794;0.0;2020;-0.3441664340938162
AE;HCL;0;1;18;23;0;-0.2944604936855799;2.0771461379908005;0.0557461280695236;-0.3303956205373188;1.1024475510718723;0.0;2020;-0.3441664340938162
AE;HLSL;0;1;18;36;0;-0.2944604936855799;1.4017091273836253;0.1047176349663111;-0.3303956205373188;0.7277446207051206;0.0;2020;-0.3441664340938162
AE;HTML;2945;1;18;116;1;-0.2944604936855799;-1.301666052482916;0.5695522388059701;-0.3303956205373188;-0.0;1.2956864521121516;2020;-0.3441664340938162
AE;Hack;0;1;18;53;0;-0.2944604936855799;-0.4422427712823875;0.3242042472353298;-0.3303956205373188;-0.0390117210165068;0.0;2020;-0.3441664340938162
AE;Haml;0;1;18;7;0;-0.2944604936855799;2.633570563262238;0.0215207286096426;-0.3303956205373188;1.1140385839207705;0.0;2020;-0.3441664340938162
AE;Handlebars;0;1;18;36;0;-0.2944604936855799;0.5818876464806688;0.1750311741411621;-0.3303956205373188;0.308704367571241;0.0;2020;-0.3441664340938162
AE;Haskell;0;1;18;27;0;-0.2944604936855799;1.9623878374578083;0.0672361024961128;-0.3303956205373188;1.0364133381073704;0.0;2020;-0.3441664340938162
AE;HyPhy;0;1;18;1;0;-0.2944604936855799;1.666640186810929;0.0224037439501346;-0.3303956205373188;0.4955095836317205;0.0;2020;-0.3441664340938162
AE;IDL;0;1;18;3;0;-0.2944604936855799;2.743968765060497;0.0181454386969989;-0.3303956205373188;0.7420034588410989;0.0;2020;-0.3441664340938162
AE;Inno Setup;0;1;18;12;0;-0.2944604936855799;2.571860598801348;0.0256994435271973;-0.3303956205373188;1.3539402047400204;0.0;2020;-0.3441664340938162
AE;Java;719;1;18;71;0;-0.2944604936855799;-0.6507630317877583;0.3836608461961913;-0.3303956205373188;-0.0263903412577884;0.9805711239066988;2020;-0.3441664340938162
AE;JavaScript;2216;1;18;113;1;-0.2944604936855799;-1.0672091966498596;0.5372959996306641;-0.3303956205373188;-0.0;1.2080676157055297;2020;-0.3441664340938162
AE;Julia;0;1;18;17;0;-0.2944604936855799;2.226256665007464;0.0383627457095197;-0.3303956205373188;1.27661955503723;0.0;2020;-0.3441664340938162
AE;Jupyter Notebook;440;1;18;24;1;-0.2944604936855799;0.5041818405099832;0.1618387500037215;-0.3303956205373188;0.0;1.5657287200261905;2020;-0.3441664340938162
AE;Kotlin;177;1;18;56;1;-0.2944604936855799;-0.3724228316395753;0.3653205926882272;-0.3303956205373188;-0.0;1.4452469918927136;2020;-0.3441664340938162
AE;LLVM;0;1;18;8;0;-0.2944604936855799;2.460393321403422;0.0255383585029698;-0.3303956205373188;1.1111153049059024;0.0;2020;-0.3441664340938162
AE;LOLCODE;0;1;18;3;0;-0.2944604936855799;1.0891105250858746;0.0576449904758412;-0.3303956205373188;0.2852516011039271;0.0;2020;-0.3441664340938162
AE;Less;125;1;18;44;1;-0.2944604936855799;-0.3227488476815796;0.3159188795771082;-0.3303956205373188;-0.0;1.60427045992365;2020;-0.3441664340938162
AE;Lex;0;1;18;26;0;-0.2944604936855799;2.0170739750769013;0.059473252557238;-0.3303956205373188;1.036265954708575;0.0;2020;-0.3441664340938162
AE;Lua;0;1;18;29;0;-0.2944604936855799;1.9072598826057532;0.0708265648865069;-0.3303956205373188;1.0342927097165395;0.0;2020;-0.3441664340938162
AE;M;0;1;18;14;0;-0.2944604936855799;2.326649194097691;0.0322580238395472;-0.3303956205373188;1.3285064551383283;0.0;2020;-0.3441664340938162
AE;M4;0;1;18;30;0;-0.2944604936855799;2.1327493259295696;0.0637472389654332;-0.3303956205373188;1.1203537697898174;0.0;2020;-0.3441664340938162
AE;MATLAB;0;1;18;25;0;-0.2944604936855799;1.8530413457853512;0.0682484627679431;-0.3303956205373188;0.9723530741302192;0.0;2020;-0.3441664340938162
AE;Makefile;259;1;18;38;0;-0.2944604936855799;1.551307474226617;0.0990728744524964;-0.3303956205373188;0.843411266125389;0.7164442560019514;2020;-0.3441664340938162
AE;Mako;0;1;18;21;0;-0.2944604936855799;1.8277957896641703;0.0547676482864064;-0.3303956205373188;1.124915812706967;0.0;2020;-0.3441664340938162
AE;Mathematica;0;1;18;13;0;-0.2944604936855799;2.528754797897797;0.0283737805798288;-0.3303956205373188;1.3303603363281822;0.0;2020;-0.3441664340938162
AE;Meson;0;1;18;15;0;-0.2944604936855799;2.452402359792819;0.0322051121883715;-0.3303956205373188;1.3490309227551105;0.0;2020;-0.3441664340938162
AE;NASL;0;1;18;15;0;-0.2944604936855799;2.535195375999348;0.0290591647748527;-0.3303956205373188;1.4237299151797558;0.0;2020;-0.3441664340938162
AE;NCL;0;1;18;1;0;-0.2944604936855799;2.725492675262892;0.0159945252533867;-0.3303956205373188;0.608918771222929;0.0;2020;-0.3441664340938162
AE;NSIS;0;1;18;18;0;-0.2944604936855799;2.4458931066709466;0.0356352884269812;-0.3303956205373188;1.3467113350487698;0.0;2020;-0.3441664340938162
AE;Nemerle;0;1;18;1;0;-0.2944604936855799;1.666640186810929;0.0224037439501346;-0.3303956205373188;0.4955095836317205;0.0;2020;-0.3441664340938162
AE;Nix;0;1;18;14;0;-0.2944604936855799;2.495984673930068;0.0306915153290134;-0.3303956205373188;1.3122945839319828;0.0;2020;-0.3441664340938162
AE;OCaml;0;1;18;12;0;-0.2944604936855799;2.3968985681821264;0.029241062294461;-0.3303956205373188;1.3115278686096343;0.0;2020;-0.3441664340938162
AE;Objective-C;228;1;18;45;1;-0.2944604936855799;0.1124218654706702;0.253527194732789;-0.3303956205373188;0.0;1.1332723176624782;2020;-0.3441664340938162
AE;Objective-C++;0;1;18;26;0;-0.2944604936855799;2.2410450572770495;0.0550763812671344;-0.3303956205373188;1.193036280700407;0.0;2020;-0.3441664340938162
AE;OpenSCAD;0;1;18;9;0;-0.2944604936855799;2.6054261978162443;0.0236152054715634;-0.3303956205373188;1.2322540659589205;0.0;2020;-0.3441664340938162
AE;PHP;398;1;18;95;1;-0.2944604936855799;-0.7076885850632202;0.4227454577314875;-0.3303956205373188;-0.0;1.0909064594699307;2020;-0.3441664340938162
AE;PLSQL;0;1;18;25;0;-0.2944604936855799;1.9797117888224216;0.0589126133437156;-0.3303956205373188;1.088056470002017;0.0;2020;-0.3441664340938162
AE;PLpgSQL;0;1;18;32;0;-0.2944604936855799;1.887381337592136;0.0758441834183586;-0.3303956205373188;1.004768196475854;0.0;2020;-0.3441664340938162
AE;Pascal;0;1;18;21;0;-0.2944604936855799;2.1532211624772746;0.0472545240881904;-0.3303956205373188;1.1924076933962595;0.0;2020;-0.3441664340938162
AE;Pawn;0;1;18;11;0;-0.2944604936855799;2.5521711346166023;0.0254129502436912;-0.3303956205373188;1.2863419365473248;0.0;2020;-0.3441664340938162
AE;Perl;0;1;18;30;0;-0.2944604936855799;1.8776731320574271;0.0705194710448686;-0.3303956205373188;0.9983828790309448;0.0;2020;-0.3441664340938162
AE;PostScript;0;1;18;15;0;-0.2944604936855799;2.535195375999348;0.0290591647748527;-0.3303956205373188;1.4237299151797558;0.0;2020;-0.3441664340938162
AE;PowerShell;142;1;18;37;1;-0.2944604936855799;0.9807277362742748;0.1421296557101155;-0.3303956205373188;0.0;1.3743145845651228;2020;-0.3441664340938162
AE;Processing;0;1;18;17;0;-0.2944604936855799;1.959372777563714;0.0422584351461392;-0.3303956205373188;1.1499768687568936;0.0;2020;-0.3441664340938162
AE;Prolog;0;1;18;18;0;-0.2944604936855799;2.138726344171145;0.0407852353910585;-0.3303956205373188;1.2580008872440045;0.0;2020;-0.3441664340938162
AE;Pug;0;1;18;30;0;-0.2944604936855799;0.7514203585698376;0.1508392541476624;-0.3303956205373188;0.3350229754248858;0.0;2020;-0.3441664340938162
AE;Puppet;0;1;18;8;0;-0.2944604936855799;2.3284369906092772;0.0255056704165335;-0.3303956205373188;1.0995073219711824;0.0;2020;-0.3441664340938162
AE;PureBasic;0;1;18;12;0;-0.2944604936855799;2.206239704054485;0.0316727126567626;-0.3303956205373188;1.200664530443464;0.0;2020;-0.3441664340938162
AE;Python;1201;1;18;55;1;-0.2944604936855799;-0.0611221261375305;0.2284661927637877;-0.3303956205373188;0.0;1.1264837444801297;2020;-0.3441664340938162
AE;QML;0;1;18;13;0;-0.2944604936855799;2.2893939451440644;0.0314144569363368;-0.3303956205373188;1.1487040356763425;0.0;2020;-0.3441664340938162
AE;QMake;0;1;18;23;0;-0.2944604936855799;1.6760892951882356;0.0641581388730115;-0.3303956205373188;0.807975142238326;0.0;2020;-0.3441664340938162
AE;R;0;1;18;31;0;-0.2944604936855799;1.112133702992122;0.1060914110471837;-0.3303956205373188;0.7114596828943055;0.0;2020;-0.3441664340938162
AE;Racket;0;1;18;7;0;-0.2944604936855799;2.1941564489972065;0.0289735463857384;-0.3303956205373188;1.0124992244468638;0.0;2020;-0.3441664340938162
AE;Raku;0;1;18;20;0;-0.2944604936855799;2.411866432451315;0.0384686797599227;-0.3303956205373188;1.3391249808178198;0.0;2020;-0.3441664340938162
AE;Rebol;0;1;18;17;0;-0.2944604936855799;1.3960271315265889;0.0563062619108804;-0.3303956205373188;0.9669618809715876;0.0;2020;-0.3441664340938162
AE;Roff;0;1;18;29;0;-0.2944604936855799;2.0574269918365893;0.0667342893570346;-0.3303956205373188;1.07162546273342;0.0;2020;-0.3441664340938162
AE;Ruby;622;1;18;56;1;-0.2944604936855799;-0.8068791632433246;0.3713242055051711;-0.3303956205373188;0.0;1.5093121798317544;2020;-0.3441664340938162
AE;Rust;0;1;18;25;0;-0.2944604936855799;2.0653136539712804;0.0618692215488097;-0.3303956205373188;1.0609038346530748;0.0;2020;-0.3441664340938162
AE;SCSS;440;1;18;90;1;-0.2944604936855799;-0.6453042817682486;0.4149829452075825;-0.3303956205373188;-0.0;1.1733811615186576;2020;-0.3441664340938162
AE;SQLPL;0;1;18;22;0;-0.2944604936855799;1.9397829241252509;0.0492606306767646;-0.3303956205373188;1.1473003897079617;0.0;2020;-0.3441664340938162
AE;SWIG;0;1;18;12;0;-0.2944604936855799;2.557640787287122;0.0259881710535776;-0.3303956205373188;1.334987161185078;0.0;2020;-0.3441664340938162
AE;Sass;0;1;18;30;0;-0.2944604936855799;1.316775834063194;0.0887386410144254;-0.3303956205373188;0.768299906365437;0.0;2020;-0.3441664340938162
AE;Scala;0;1;18;29;0;-0.2944604936855799;2.0225455601224236;0.066213149107581;-0.3303956205373188;1.0266981161104838;0.0;2020;-0.3441664340938162
AE;Scheme;0;1;18;15;0;-0.2944604936855799;2.377538820927493;0.0330068749817136;-0.3303956205373188;1.3287107311565962;0.0;2020;-0.3441664340938162
AE;ShaderLab;0;1;18;33;0;-0.2944604936855799;1.3220172511797768;0.1018131587791446;-0.3303956205373188;0.7169680871986542;0.0;2020;-0.3441664340938162
AE;Shell;1075;1;18;76;1;-0.2944604936855799;-0.2362835280042434;0.2509650577396484;-0.3303956205373188;0.0;1.1483919701951892;2020;-0.3441664340938162
AE;SmPL;0;1;18;13;0;-0.2944604936855799;2.2209324639005663;0.035029005798732;-0.3303956205373188;1.1447628964104983;0.0;2020;-0.3441664340938162
AE;Smalltalk;0;1;18;26;0;-0.2944604936855799;2.0143853326850647;0.0593377538531826;-0.3303956205373188;1.1168248983935067;0.0;2020;-0.3441664340938162
AE;Smarty;0;1;18;30;0;-0.2944604936855799;1.933559611183388;0.0719401603844123;-0.3303956205373188;1.0125894768577706;0.0;2020;-0.3441664340938162
AE;Solidity;0;1;18;21;0;-0.2944604936855799;1.6125766148838336;0.063416141495859;-0.3303956205373188;0.8814265936412657;0.0;2020;-0.3441664340938162
AE;SourcePawn;0;1;18;7;0;-0.2944604936855799;2.620561316865154;0.0209974019532792;-0.3303956205373188;1.09575896592233;0.0;2020;-0.3441664340938162
AE;Standard ML;0;1;18;9;0;-0.2944604936855799;2.2109410096303597;0.0351625572279623;-0.3303956205373188;0.8110407377178146;0.0;2020;-0.3441664340938162
AE;Starlark;0;1;18;19;0;-0.2944604936855799;0.5666508347852562;0.1427744794712548;-0.3303956205373188;0.3463697398802414;0.0;2020;-0.3441664340938162
AE;Stylus;0;1;18;12;0;-0.2944604936855799;1.6768457348682602;0.0520035456694655;-0.3303956205373188;0.6042919372065725;0.0;2020;-0.3441664340938162
AE;Svelte;0;1;18;17;0;-0.2944604936855799;2.248974685129331;0.0386238074041761;-0.3303956205373188;1.291967511181386;0.0;2020;-0.3441664340938162
AE;Swift;201;1;18;48;1;-0.2944604936855799;-0.3891974708374764;0.3478126794664132;-0.3303956205373188;0.0;1.880371320558789;2020;-0.3441664340938162
AE;TSQL;143;1;18;61;0;-0.2944604936855799;-0.3714486086470449;0.3237399735950791;-0.3303956205373188;-0.0262054453320311;0.9978551280629068;2020;-0.3441664340938162
AE;Tcl;0;1;18;26;0;-0.2944604936855799;2.174695797488847;0.0579041933577717;-0.3303956205373188;1.1412364773121777;0.0;2020;-0.3441664340938162
AE;TeX;0;1;18;28;0;-0.2944604936855799;1.6312304894969374;0.076662502387434;-0.3303956205373188;0.9102080711725802;0.0;2020;-0.3441664340938162
AE;Thrift;0;1;18;7;0;-0.2944604936855799;2.5672805183398557;0.0234912073595603;-0.3303956205373188;1.016647878236554;0.0;2020;-0.3441664340938162
AE;Twig;0;1;18;21;0;-0.2944604936855799;1.5970923839089244;0.0542206440352561;-0.3303956205373188;0.9118185775993276;0.0;2020;-0.3441664340938162
AE;TypeScript;401;1;18;75;1;-0.2944604936855799;-0.1330371242451686;0.3018849049382931;-0.3303956205373188;0.0;1.1550854798089103;2020;-0.3441664340938162
AE;VBScript;0;1;18;15;0;-0.2944604936855799;2.391287528059463;0.0310646665414506;-0.3303956205373188;1.3818566275021598;0.0;2020;-0.3441664340938162
AE;VHDL;0;1;18;12;0;-0.2944604936855799;2.1279930246775316;0.0344980632396249;-0.3303956205373188;1.1185658699764998;0.0;2020;-0.3441664340938162
AE;Verilog;0;1;18;15;0;-0.2944604936855799;2.094039934442898;0.0425820659397097;-0.3303956205373188;1.122338066783199;0.0;2020;-0.3441664340938162
AE;Vim Script;0;1;18;27;0;-0.2944604936855799;1.9663895014720945;0.0648296149497561;-0.3303956205373188;1.0283645430055437;0.0;2020;-0.3441664340938162
AE;Vim Snippet;0;1;18;14;0;-0.2944604936855799;2.448654399495916;0.0293777305860974;-0.3303956205373188;1.337198296586727;0.0;2020;-0.3441664340938162
AE;Visual Basic .NET;0;1;18;16;0;-0.2944604936855799;1.7511325394248385;0.0440127981801654;-0.3303956205373188;1.1054038709145355;0.0;2020;-0.3441664340938162
AE;Vue;125;1;18;48;0;-0.2944604936855799;-0.5836902257250292;0.3472178907651108;-0.3303956205373188;-0.0618964765098977;0.7361681476047865;2020;-0.3441664340938162
AE;XS;0;1;18;13;0;-0.2944604936855799;2.2729794020868357;0.032091553948429;-0.3303956205373188;1.2182827830633685;0.0;2020;-0.3441664340938162
AE;XSLT;0;1;18;31;0;-0.2944604936855799;1.7267384888454036;0.0763036446589253;-0.3303956205373188;0.9266541318766104;0.0;2020;-0.3441664340938162
AE;Yacc;0;1;18;27;0;-0.2944604936855799;1.990594563386276;0.0645265633117078;-0.3303956205373188;1.0266898252707253;0.0;2020;-0.3441664340938162
AE;sed;0;1;18;22;0;-0.2944604936855799;2.363490792628528;0.0435968502849524;-0.3303956205373188;1.3017682980752665;0.0;2020;-0.3441664340938162
AF;ANTLR;0;1;3;17;0;-1.1905424786000038;2.3351594763290353;0.000615239531888;-0.8478267326189983;1.238015618452841;0.0;2020;-1.1905424786000038
AF;ASP.NET;0;1;3;38;0;-1.1905424786000038;0.2839207989057119;0.0275445499283956;-0.8478267326189983;-0.0783373988122829;0.0;2020;-1.1905424786000038
AF;Ada;0;1;3;9;0;-1.1905424786000038;2.2899653514445513;0.0018945496023142;-0.8478267326189983;0.9369395966053528;0.0;2020;-1.1905424786000038
AF;Apex;0;1;3;7;0;-1.1905424786000038;2.001467387058699;0.0025492308941613;-0.8478267326189983;0.8710759599081244;0.0;2020;-1.1905424786000038
AF;AppleScript;0;1;3;9;0;-1.1905424786000038;2.5933044279988047;0.0;-0.8478267326189983;1.1999190390784389;0.0;2020;-1.1905424786000038
AF;Assembly;0;1;3;32;0;-1.1905424786000038;1.9556408637492584;0.0026729579029538;-0.8478267326189983;0.8942538044425146;0.0;2020;-1.1905424786000038
AF;AutoHotkey;0;1;3;10;0;-1.1905424786000038;2.5988168285225486;0.0;-0.8478267326189983;1.2453477143604832;0.0;2020;-1.1905424786000038
AF;Awk;0;1;3;27;0;-1.1905424786000038;2.168861430987413;0.0015022025883736;-0.8478267326189983;1.034758086478522;0.0;2020;-1.1905424786000038
AF;Batchfile;0;1;3;36;0;-1.1905424786000038;1.7471843555744355;0.0043282916208715;-0.8478267326189983;0.7601117612430546;0.0;2020;-1.1905424786000038
AF;Blade;0;1;3;54;0;-1.1905424786000038;-0.4606071616066987;0.0560402093368515;-0.8478267326189983;-0.4246288465197387;0.0;2020;-1.1905424786000038
AF;Brainfuck;0;1;3;7;0;-1.1905424786000038;1.9797136505626385;0.0032379571371127;-0.8478267326189983;0.8521226006515452;0.0;2020;-1.1905424786000038
AF;Brightscript;0;1;3;1;0;-1.1905424786000038;1.666640186810929;0.0039320993708587;-0.8478267326189983;0.4897614049400484;0.0;2020;-1.1905424786000038
AF;C;0;1;3;37;0;-1.1905424786000038;1.5037980944476748;0.0063531953319195;-0.8478267326189983;0.6521951655251556;0.0;2020;-1.1905424786000038
AF;C#;0;1;3;68;0;-1.1905424786000038;0.0188258694979645;0.0443874308639401;-0.8478267326189983;-0.1466473629586224;0.0;2020;-1.1905424786000038
AF;C++;0;1;3;36;0;-1.1905424786000038;1.178963277107531;0.0096668833664919;-0.8478267326189983;0.548944054605814;0.0;2020;-1.1905424786000038
AF;CMake;0;1;3;35;0;-1.1905424786000038;1.802764150627622;0.0037544716400556;-0.8478267326189983;0.8030636501913495;0.0;2020;-1.1905424786000038
AF;CSS;106;1;3;108;1;-1.1905424786000038;-1.2027521866672362;0.1872119402851371;-0.8478267326189983;-0.0;2.7310353922786272;2020;-1.1905424786000038
AF;Clojure;0;1;3;20;0;-1.1905424786000038;2.275876532939631;0.0009521227452645;-0.8478267326189983;1.111633319063917;0.0;2020;-1.1905424786000038
AF;CoffeeScript;0;1;3;19;0;-1.1905424786000038;0.6610298139241809;0.0110259122527188;-0.8478267326189983;0.2912658583157703;0.0;2020;-1.1905424786000038
AF;Common Lisp;0;1;3;15;0;-1.1905424786000038;2.420562223771302;0.0009068073084481;-0.8478267326189983;1.3487124806096302;0.0;2020;-1.1905424786000038
AF;Crystal;0;1;3;9;0;-1.1905424786000038;2.1372038305604333;0.0019773341824592;-0.8478267326189983;1.0691467041562766;0.0;2020;-1.1905424786000038
AF;Cuda;0;1;3;16;0;-1.1905424786000038;2.262993630427635;0.0012330726768368;-0.8478267326189983;1.0630183442121386;0.0;2020;-1.1905424786000038
AF;D;0;1;3;12;0;-1.1905424786000038;2.3967942539492677;0.0010273171039607;-0.8478267326189983;1.2691892663784208;0.0;2020;-1.1905424786000038
AF;DIGITAL Command Language;0;1;3;14;0;-1.1905424786000038;2.39867568964418;0.0007935157448012;-0.8478267326189983;1.292162425523956;0.0;2020;-1.1905424786000038
AF;DTrace;0;1;3;9;0;-1.1905424786000038;2.5690280082183268;0.0003941515122262;-0.8478267326189983;1.1647861577069925;0.0;2020;-1.1905424786000038
AF;Dart;0;1;3;37;0;-1.1905424786000038;-0.6261940594326862;0.0516625223451473;-0.8478267326189983;-0.3804055609615998;0.0;2020;-1.1905424786000038
AF;Dockerfile;0;1;3;45;0;-1.1905424786000038;0.9560592557597312;0.0117115368263913;-0.8478267326189983;0.4525658645220166;0.0;2020;-1.1905424786000038
AF;Elixir;0;1;3;19;0;-1.1905424786000038;2.1668589415075346;0.0018232786445813;-0.8478267326189983;1.2118809607108785;0.0;2020;-1.1905424786000038
AF;Emacs Lisp;0;1;3;22;0;-1.1905424786000038;2.1604705838838676;0.0009805678688855;-0.8478267326189983;1.0129649031905448;0.0;2020;-1.1905424786000038
AF;Erlang;0;1;3;15;0;-1.1905424786000038;2.279425334414259;0.0014342075618359;-0.8478267326189983;1.2740036433614692;0.0;2020;-1.1905424786000038
