iso2_code;language;num_pushers;period;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
LY;MATLAB;0;1;3;25;0;-1.1754096146871869;1.8559178394731168;0.0017958755413677407;-0.7262931033830828;0.8206275842619264;0.0
LY;Makefile;0;1;3;39;0;-1.1754096146871869;1.5834986395889006;0.005322923566715595;-0.7262931033830828;0.6351696183087738;0.0
LY;Mako;0;1;3;19;0;-1.1754096146871869;1.446458610024901;0.0030291468750121026;-0.7262931033830828;0.8751231402119384;0.0
LY;Mathematica;0;1;3;11;0;-1.1754096146871869;2.5063432538729487;0.0;-0.7262931033830828;1.2218853390908677;0.0
LY;Meson;0;1;3;14;0;-1.1754096146871869;2.4846647918104923;0.0;-0.7262931033830828;1.2513594342627476;0.0
LY;Mustache;0;1;3;25;0;-1.1754096146871869;2.0461741451331616;0.0015595128346435488;-0.7262931033830828;0.9278363345468428;0.0
LY;NASL;0;1;3;14;0;-1.1754096146871869;2.4793272023911515;0.00012579819892325622;-0.7262931033830828;1.3121015099510518;0.0
LY;NSIS;0;1;3;18;0;-1.1754096146871869;2.4430005417396354;0.0;-0.7262931033830828;1.2640666512721837;0.0
LY;Nim;0;1;3;6;0;-1.1754096146871869;2.1203343678592415;0.0013288362761248364;-0.7262931033830828;0.8768548175633998;0.0
LY;Nix;0;1;3;17;0;-1.1754096146871869;2.374165438622495;0.0001377465533066191;-0.7262931033830828;1.11397506025199;0.0
LY;Nunjucks;0;1;3;10;0;-1.1754096146871869;2.327867909641276;0.00046536412875902364;-0.7262931033830828;1.1273211418754012;0.0
LY;OCaml;0;1;3;10;0;-1.1754096146871869;2.4715382454683827;0.0004304788660605222;-0.7262931033830828;1.2535917183486325;0.0
LY;Objective-C;0;1;3;46;0;-1.1754096146871869;-0.12118100788074036;0.03342662284740219;-0.7262931033830828;-0.2503831891595077;0.0
LY;Objective-C++;0;1;3;25;0;-1.1754096146871869;2.164512377073529;0.0008957628998724976;-0.7262931033830828;1.048854998392256;0.0
LY;OpenEdge ABL;0;1;3;6;0;-1.1754096146871869;2.491272614725072;0.0005802565712932813;-0.7262931033830828;1.0318530106792332;0.0
LY;OpenSCAD;0;1;3;7;0;-1.1754096146871869;2.5772370917659284;0.0;-0.7262931033830828;1.0893365717961165;0.0
LY;PHP;0;1;3;97;0;-1.1754096146871869;-0.7130581167150217;0.10776082199904352;-0.7262931033830828;-0.4252324810886778;0.0
LY;PLSQL;0;1;3;18;0;-1.1754096146871869;2.172316605785553;0.0010541886082118114;-0.7262931033830828;1.1498643197990557;0.0
LY;PLpgSQL;0;1;3;28;0;-1.1754096146871869;2.0841674928508978;0.0017785650557998064;-0.7262931033830828;0.9499512113416052;0.0
LY;POV-Ray SDL;0;1;3;5;0;-1.1754096146871869;2.6611112924136378;0.0;-0.7262931033830828;0.9775189849792544;0.0
LY;Pascal;0;1;3;19;0;-1.1754096146871869;2.175104488673493;0.0009566683234222355;-0.7262931033830828;1.0737743835300626;0.0
LY;Pawn;0;1;3;11;0;-1.1754096146871869;2.5436333735931758;0.0;-0.7262931033830828;1.3162962865419228;0.0
LY;Perl;0;1;3;29;0;-1.1754096146871869;2.0311896384559676;0.0016940071449602226;-0.7262931033830828;0.9006459379307729;0.0
LY;PostScript;0;1;3;11;0;-1.1754096146871869;2.5723216682711887;0.0;-0.7262931033830828;1.3417702283568589;0.0
LY;PowerShell;0;1;3;34;0;-1.1754096146871869;1.164759552252281;0.007808642436548241;-0.7262931033830828;0.476844430136429;0.0
LY;Processing;0;1;3;14;0;-1.1754096146871869;2.087294043609872;0.0013007520197168584;-0.7262931033830828;1.1136459341597353;0.0
LY;Prolog;0;1;3;17;0;-1.1754096146871869;2.287641902908383;0.0009096185718751974;-0.7262931033830828;1.190661492928846;0.0
LY;Pug;0;1;3;27;0;-1.1754096146871869;0.6522318478058452;0.0127460728736952;-0.7262931033830828;0.19595664017677938;0.0
LY;Puppet;0;1;3;6;0;-1.1754096146871869;2.171797275176464;0.0006227936890437148;-0.7262931033830828;0.9248368867811907;0.0
LY;PureBasic;0;1;3;12;0;-1.1754096146871869;1.949979747557411;0.0018129284073479654;-0.7262931033830828;1.0016386704513633;0.0
LY;Python;0;1;3;54;0;-1.1754096146871869;0.1363314420870251;0.02743184979970704;-0.7262931033830828;0.1458294383945899;0.0
LY;QML;0;1;3;12;0;-1.1754096146871869;2.250034431709362;0.0007252597457134651;-0.7262931033830828;1.1715552748921432;0.0
LY;QMake;0;1;3;22;0;-1.1754096146871869;1.973781967724206;0.0016795914203923405;-0.7262931033830828;0.874487367715179;0.0
LY;R;0;1;3;23;0;-1.1754096146871869;1.7766913381020464;0.0021150174236343067;-0.7262931033830828;0.7803956429737283;0.0
LY;Raku;0;1;3;18;0;-1.1754096146871869;2.436369070502254;0.0001220772851113005;-0.7262931033830828;1.267780291722331;0.0
LY;Rebol;0;1;3;14;0;-1.1754096146871869;1.1311745004032392;0.0037890480532247446;-0.7262931033830828;0.7897492720749196;0.0
LY;RobotFramework;0;1;3;7;0;-1.1754096146871869;1.6909501528330682;0.00276965129051986;-0.7262931033830828;0.6377996967139266;0.0
LY;Roff;0;1;3;31;0;-1.1754096146871869;2.0836874965079293;0.001515938146458714;-0.7262931033830828;0.8997242939108815;0.0
LY;Ruby;0;1;3;44;0;-1.1754096146871869;-0.5314756702149153;0.03941167940305992;-0.7262931033830828;-0.18537937961793063;0.0
LY;Rust;0;1;3;24;0;-1.1754096146871869;2.2186114515487625;0.0008189872434966972;-0.7262931033830828;1.0136292789049621;0.0
LY;SCSS;0;1;3;96;0;-1.1754096146871869;-0.6678932864874003;0.10597625797899449;-0.7262931033830828;-0.42676667574752664;0.0
LY;SQLPL;0;1;3;13;0;-1.1754096146871869;2.3247518021307707;0.00042041734999359695;-0.7262931033830828;1.1952466770668855;0.0
LY;SWIG;0;1;3;13;0;-1.1754096146871869;2.5317095092037696;0.0;-0.7262931033830828;1.325135719768426;0.0
LY;Sass;0;1;3;23;0;-1.1754096146871869;1.628693523048407;0.0035499158381845025;-0.7262931033830828;0.7578561937407841;0.0
LY;Scala;0;1;3;28;0;-1.1754096146871869;2.121715154928413;0.001370527104194684;-0.7262931033830828;0.9407600689829971;0.0
LY;Scheme;0;1;3;15;0;-1.1754096146871869;2.439861014429669;0.00026091293913217694;-0.7262931033830828;1.2580627611555935;0.0
LY;Scilab;0;1;3;9;0;-1.1754096146871869;2.4954028812605675;0.0004419149950919349;-0.7262931033830828;1.2638254869406804;0.0
LY;ShaderLab;0;1;3;30;0;-1.1754096146871869;1.4921215937922294;0.005592179439448883;-0.7262931033830828;0.5993169910547876;0.0
LY;Shell;0;1;3;87;0;-1.1754096146871869;-0.1879113331490984;0.052856305635904106;-0.7262931033830828;0.0007905693333255917;0.0
LY;SmPL;0;1;3;13;0;-1.1754096146871869;2.2313656142520846;0.0010301675206555497;-0.7262931033830828;1.1278950536014447;0.0
LY;Smalltalk;0;1;3;21;0;-1.1754096146871869;2.0691111409745773;0.001217601200244448;-0.7262931033830828;1.0432497312478786;0.0
LY;Smarty;0;1;3;27;0;-1.1754096146871869;2.1071504574072;0.0016666024988968276;-0.7262931033830828;0.9469557782519212;0.0
LY;Solidity;0;1;3;24;0;-1.1754096146871869;1.0639740202511812;0.006688388105624328;-0.7262931033830828;0.4787422360540551;0.0
LY;SourcePawn;0;1;3;8;0;-1.1754096146871869;2.5795170308418838;0.0;-0.7262931033830828;1.2120507077699467;0.0
LY;Standard ML;0;1;3;10;0;-1.1754096146871869;2.417400120031066;0.00015060111537828293;-0.7262931033830828;1.168593713235941;0.0
LY;Starlark;0;1;3;19;0;-1.1754096146871869;0.711259233895177;0.010695667749634334;-0.7262931033830828;0.1798320640647647;0.0
LY;Stata;0;1;3;6;0;-1.1754096146871869;2.3044074727215644;0.0006149764204587158;-0.7262931033830828;0.9489936330480762;0.0
LY;Stylus;0;1;3;8;0;-1.1754096146871869;1.6141644795992551;0.0022837272970652324;-0.7262931033830828;0.43874343160997914;0.0
LY;Svelte;0;1;3;18;0;-1.1754096146871869;2.118116949898174;0.001232817082346379;-0.7262931033830828;1.0902554357127767;0.0
LY;Swift;0;1;3;47;0;-1.1754096146871869;-0.5406199683576715;0.05266097433308241;-0.7262931033830828;-0.46387941197004534;0.0
LY;SystemVerilog;0;1;3;7;0;-1.1754096146871869;2.599802164220415;0.0;-0.7262931033830828;1.1304166839080758;0.0
LY;TSQL;0;1;3;41;0;-1.1754096146871869;0.0590910475450887;0.030618895534603105;-0.7262931033830828;-0.12175062855581387;0.0
LY;Tcl;0;1;3;23;0;-1.1754096146871869;2.2499327587203237;0.0005309133515181101;-0.7262931033830828;1.049528805057177;0.0
LY;TeX;0;1;3;26;0;-1.1754096146871869;1.9167178235943527;0.0016611898299541254;-0.7262931033830828;0.8454282333726264;0.0
LY;Thrift;0;1;3;5;0;-1.1754096146871869;2.605218994346096;0.0;-0.7262931033830828;0.8861627801365477;0.0
LY;Twig;0;1;3;19;0;-1.1754096146871869;1.4076038185774429;0.003770377499025204;-0.7262931033830828;0.6968911990281775;0.0
LY;TypeScript;0;1;3;77;0;-1.1754096146871869;-0.13588730026915347;0.056553455356373496;-0.7262931033830828;-0.2394534934392421;0.0
LY;UnrealScript;0;1;3;8;0;-1.1754096146871869;2.181623755457966;0.0011273349877407204;-0.7262931033830828;0.9830168330763097;0.0
LY;VBA;0;1;3;12;0;-1.1754096146871869;2.34598737834802;0.0004227517986249702;-0.7262931033830828;1.2171221269669654;0.0
LY;VBScript;0;1;3;14;0;-1.1754096146871869;2.450314574578011;0.0003821279890692309;-0.7262931033830828;1.3163468781173777;0.0
LY;VHDL;0;1;3;10;0;-1.1754096146871869;2.321942450011163;0.000484575951725852;-0.7262931033830828;1.07588179367432;0.0
LY;Verilog;0;1;3;11;0;-1.1754096146871869;2.315797841797346;0.0006321131234562937;-0.7262931033830828;1.0830502622369667;0.0
LY;Vim Script;0;1;3;27;0;-1.1754096146871869;2.093133788461143;0.0014009097440212121;-0.7262931033830828;0.9302636449254502;0.0
LY;Vim Snippet;0;1;3;13;0;-1.1754096146871869;2.43315360166284;0.00026559638885454123;-0.7262931033830828;1.2633155293785507;0.0
LY;Visual Basic .NET;0;1;3;14;0;-1.1754096146871869;1.728613757192946;0.0023038659491305446;-0.7262931033830828;1.0105283525937572;0.0
LY;Vue;0;1;3;49;0;-1.1754096146871869;-0.44188233198423804;0.04494151040710807;-0.7262931033830828;-0.35505439204270856;0.0
LY;XS;0;1;3;12;0;-1.1754096146871869;2.180170501997213;0.0012091182312024618;-0.7262931033830828;1.122779997448705;0.0
LY;XSLT;0;1;3;28;0;-1.1754096146871869;2.0553182902796423;0.0017079768076786223;-0.7262931033830828;0.8942269413641367;0.0
