iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca
AE;AIDL;0;2022;22;13;0;-0.13775757932807223;1.8897067402158412;0.051885246242153814;0.06940653117080671;0.9313004844787773;0.0
AE;AMPL;0;2022;22;10;0;-0.13775757932807223;2.528297700065685;0.029676964121225516;0.06940653117080671;1.1517499243907778;0.0
AE;ANTLR;0;2022;22;18;0;-0.13775757932807223;2.4101391949861006;0.04396842704249379;0.06940653117080671;1.2293817637339297;0.0
AE;ASP.NET;0;2022;22;32;0;-0.13775757932807223;0.3781100140823452;0.17656385327855614;0.06940653117080671;0.29924042539132856;0.0
AE;ActionScript;0;2022;22;9;0;-0.13775757932807223;2.0996502029047557;0.0379698356213327;0.06940653117080671;0.8726944937636392;0.0
AE;Ada;0;2022;22;10;0;-0.13775757932807223;2.3890734760909385;0.03131177990129133;0.06940653117080671;1.0549360298852526;0.0
AE;Apex;0;2022;22;7;0;-0.13775757932807223;2.0958409302794685;0.03182311333959855;0.06940653117080671;0.8526170565122647;0.0
AE;AppleScript;0;2022;22;10;0;-0.13775757932807223;2.5430233726774767;0.029470545139749088;0.06940653117080671;1.1675513357452256;0.0
AE;Assembly;119;2022;22;37;0;-0.13775757932807223;1.5607019897588832;0.11219151257412621;0.06940653117080671;0.7478396810381468;0.23605105604677606
AE;Astro;0;2022;22;14;0;-0.13775757932807223;1.9807146039035057;0.04231852374074241;0.06940653117080671;1.0956069735001361;0.0
AE;AutoHotkey;0;2022;22;11;0;-0.13775757932807223;2.512039410221591;0.030398387533097405;0.06940653117080671;1.1554811571106742;0.0
AE;Awk;0;2022;22;27;0;-0.13775757932807223;2.2585163303158957;0.06394277696178212;0.06940653117080671;1.0943126784837784;0.0
AE;Batchfile;1157;2022;22;38;0;-0.13775757932807223;1.8012106457272374;0.10108943743004012;0.06940653117080671;0.8371861743648049;0.911264942184658
AE;Blade;567;2022;22;65;1;-0.13775757932807223;-0.6107587260451598;0.4397216969624113;0.06940653117080671;0.0;1.27903741916539
AE;Brainfuck;0;2022;22;9;0;-0.13775757932807223;0.4244122743095503;0.12871408444443266;0.06940653117080671;0.20111244836700645;0.0
AE;C;2243;2022;22;56;0;-0.13775757932807223;0.5813947343137323;0.19213575333908683;0.06940653117080671;0.41733231574119584;0.8707550090174592
AE;C#;1772;2022;22;64;0;-0.13775757932807223;0.09544135567342375;0.26384879412283274;0.06940653117080671;0.18056728403314712;0.9428605848237319
AE;C++;2190;2022;22;42;0;-0.13775757932807223;0.8828831229161147;0.1621227271310052;0.06940653117080671;0.47261290042025705;0.8107286569519924
AE;CMake;1009;2022;22;46;0;-0.13775757932807223;1.1423453311691327;0.14896469536393192;0.06940653117080671;0.5975351469366098;0.884078522058518
