iso2_code;language;num_pushers;year;diversity;ubiquity;mcp;eci;pci;density;coi;cog;rca;window
MK;Astro;0;2020;9;1;0;-0.5827871249873906;2.694587105842851;0.0;-0.711660223393101;0.39572614987409815;0.0;2020-2021
MK;AutoHotkey;0;2020;9;8;0;-0.5827871249873906;2.5882350504823837;0.00500840587769839;-0.711660223393101;1.1395109855341743;0.0;2020-2021
MK;Awk;0;2020;9;27;0;-0.5827871249873906;2.18898987752526;0.016873935747810324;-0.711660223393101;1.0465544255999786;0.0;2020-2021
MK;Batchfile;0;2020;9;39;0;-0.5827871249873906;1.6007589075317845;0.03793136630769743;-0.711660223393101;0.7164253767241381;0.0;2020-2021
MK;Blade;0;2020;9;58;0;-0.5827871249873906;-0.6077119535994201;0.2038761699566238;-0.711660223393101;-0.2831690854720643;0.0;2020-2021
MK;Brainfuck;0;2020;9;5;0;-0.5827871249873906;2.005528213077721;0.004948281742721509;-0.711660223393101;0.6903238428134852;0.0;2020-2021
MK;C;0;2020;9;39;0;-0.5827871249873906;1.4739620059261027;0.04262400186761037;-0.711660223393101;0.6327208425220348;0.0;2020-2021
MK;C#;2876;2020;9;66;1;-0.5827871249873906;0.10982385150293389;0.17470658612050644;-0.711660223393101;0.0;3.175464474410163;2020-2021
MK;C++;205;2020;9;38;0;-0.5827871249873906;1.3684738745037248;0.04736695552082627;-0.711660223393101;0.5958525308906553;0.16323660099490603;2020-2021
MK;CMake;0;2020;9;35;0;-0.5827871249873906;1.9031449526783237;0.028103707814516654;-0.711660223393101;0.8609219886224638;0.0;2020-2021
MK;CSS;9075;2020;9;115;1;-0.5827871249873906;-1.2035254179948276;0.4445674181999604;-0.711660223393101;-0.0;1.6678952945278431;2020-2021
MK;Clojure;0;2020;9;16;0;-0.5827871249873906;2.294863185892244;0.009047275957452888;-0.711660223393101;1.17287384110619;0.0;2020-2021
MK;CoffeeScript;0;2020;9;14;0;-0.5827871249873906;0.8137784712454769;0.023041273749842772;-0.711660223393101;0.587230857098788;0.0;2020-2021
MK;Common Lisp;0;2020;9;12;0;-0.5827871249873906;2.5541374257688942;0.005299402103208303;-0.711660223393101;1.3381320009262447;0.0;2020-2021
MK;Cuda;0;2020;9;15;0;-0.5827871249873906;2.2368718481638608;0.00810275086494485;-0.711660223393101;1.041167311587277;0.0;2020-2021
MK;Cython;0;2020;9;19;0;-0.5827871249873906;2.2800203625929596;0.009600419376894691;-0.711660223393101;1.1619500419195157;0.0;2020-2021
MK;D;0;2020;9;9;0;-0.5827871249873906;2.4897401951472973;0.005015195265625239;-0.711660223393101;1.268125592423311;0.0;2020-2021
MK;DIGITAL Command Language;0;2020;9;12;0;-0.5827871249873906;2.5333021098232527;0.005445965773009061;-0.711660223393101;1.3712005844375668;0.0;2020-2021
MK;DTrace;0;2020;9;9;0;-0.5827871249873906;2.5776961722107044;0.003642920210306582;-0.711660223393101;1.2967386305670168;0.0;2020-2021
MK;Dart;0;2020;9;40;0;-0.5827871249873906;-0.7989232528352608;0.19287993647971;-0.711660223393101;-0.40637369948734436;0.0;2020-2021
MK;Dockerfile;1078;2020;9;44;0;-0.5827871249873906;1.1994836281723307;0.05061846488644979;-0.711660223393101;0.5756791297362711;0.8222997514949469;2020-2021
