iso2_code;language;entry01;pci;rca01;rel_density
AE;AIDL;0.0;2.3825990878202337;0.0;0.27702702702702703
AE;AMPL;0.0;2.510719836761445;0.0;0.27702702702702703
AE;ANTLR;0.0;2.260210808289466;0.0;0.27702702702702703
AE;ASP.NET;0.0;0.5949700772473899;0.0;0.27702702702702703
AE;ActionScript;0.0;2.43041300402198;0.0;0.27702702702702703
AE;Ada;0.0;2.462004416490161;0.0;0.27702702702702703
AE;Apex;0.0;2.3668996258749995;0.0;0.27702702702702703
AE;AppleScript;0.0;2.4459773835906184;0.0;0.27702702702702703
AE;Assembly;0.0;0.8114094485040036;0.0;0.2702702702702703
AE;AutoHotkey;0.0;2.412335337210158;0.0;0.27702702702702703
AE;Awk;0.0;1.829502087879976;0.0;0.27702702702702703
AE;Batchfile;0.0;0.1202580354329672;1.0;0.2702702702702703
AE;Bicep;0.0;2.283891817077272;0.0;0.27702702702702703
AE;Blade;0.0;-0.2733042237724876;1.0;0.2702702702702703
AE;Brainfuck;0.0;2.3942252297645745;0.0;0.27702702702702703
AE;C;0.0;-0.1402820555091851;1.0;0.2702702702702703
AE;C#;0.0;-0.3738813551234932;1.0;0.2702702702702703
AE;C++;0.0;-0.1808229345345527;1.0;0.2702702702702703
AE;CMake;0.0;0.628977077476892;1.0;0.2702702702702703
AE;CSS;0.0;-0.9855023930710388;1.0;0.2702702702702703
AE;Clojure;0.0;2.125177311891313;0.0;0.27702702702702703
AE;CoffeeScript;0.0;1.5427707432289517;0.0;0.27702702702702703
AE;Common Lisp;0.0;2.312654114537506;0.0;0.27702702702702703
AE;Cuda;0.0;2.0608362966623788;0.0;0.27702702702702703
AE;Cython;0.0;1.984356246063732;0.0;0.27702702702702703
AE;D;0.0;2.409291128830972;0.0;0.27702702702702703
AE;DIGITAL Command Language;0.0;2.429714439484502;0.0;0.27702702702702703
AE;DTrace;0.0;2.4938399011543466;0.0;0.27702702702702703
AE;Dart;0.0;0.0518161896352185;1.0;0.2702702702702703
AE;Dockerfile;0.0;-0.4164351429785101;1.0;0.2702702702702703
AE;EJS;0.0;0.5681510231290137;1.0;0.27702702702702703
AE;Elixir;0.0;2.245167666670844;0.0;0.27702702702702703
AE;Elm;0.0;2.4924301440976646;0.0;0.27702702702702703
AE;Emacs Lisp;0.0;1.807829661647001;0.0;0.27702702702702703
AE;Erlang;0.0;2.3772950861161326;0.0;0.27702702702702703
AE;F#;0.0;2.275230201480879;0.0;0.27702702702702703
AE;Forth;0.0;2.37492880820918;0.0;0.27702702702702703
AE;Fortran;0.0;1.949064847318799;0.0;0.27702702702702703
AE;FreeMarker;0.0;2.2498451982794943;0.0;0.27702702702702703
AE;G-code;0.0;2.489423619522696;0.0;0.27702702702702703
AE;GAP;0.0;2.3439266969567294;0.0;0.27702702702702703
AE;GDB;0.0;2.175570211805429;0.0;0.27702702702702703
AE;GDScript;0.0;2.279027832162136;0.0;0.27702702702702703
AE;GLSL;0.0;1.5479753820416875;0.0;0.27702702702702703
AE;Gherkin;0.0;1.5402192979902014;0.0;0.27702702702702703
AE;Gnuplot;0.0;2.392974568789802;0.0;0.27702702702702703
AE;Go;0.0;0.36001215140476;1.0;0.2702702702702703
AE;Groovy;0.0;1.6666723946500053;0.0;0.27702702702702703
AE;HCL;0.0;1.6063979371623518;0.0;0.2702702702702703
AE;HLSL;0.0;1.297097223010075;0.0;0.2702702702702703
AE;HTML;0.0;-1.016249261579583;1.0;0.2702702702702703
AE;Hack;0.0;-0.0618291699177607;1.0;0.2702702702702703
AE;Handlebars;0.0;0.9801771260069538;0.0;0.2702702702702703
AE;Haskell;0.0;1.8765372301022127;0.0;0.27702702702702703
AE;Inno Setup;0.0;2.371964715487492;0.0;0.27702702702702703
AE;Java;0.0;-0.7562471697930261;1.0;0.2702702702702703
AE;JavaScript;0.0;-0.982895896096222;1.0;0.2702702702702703
AE;Jinja;0.0;1.735420527212339;0.0;0.27702702702702703
AE;Julia;0.0;2.2362282021153;0.0;0.27702702702702703
AE;Jupyter Notebook;0.0;-0.006608280990369;1.0;0.2702702702702703
AE;Kotlin;0.0;-0.2309673621448754;1.0;0.2702702702702703
AE;LLVM;0.0;2.4938399011543457;0.0;0.27702702702702703
AE;Less;0.0;0.2197925690915525;1.0;0.2702702702702703
AE;Lex;0.0;1.827724320733927;0.0;0.27702702702702703
AE;Liquid;0.0;2.44558404892385;0.0;0.27702702702702703
AE;Logos;0.0;2.5256855165033154;0.0;0.27702702702702703
AE;Lua;0.0;1.039788507056618;0.0;0.2702702702702703
AE;M;0.0;2.3574609781838114;0.0;0.27702702702702703
AE;M4;0.0;1.679022613504914;0.0;0.27702702702702703
AE;MATLAB;0.0;1.3281424385929317;0.0;0.27702702702702703
AE;Makefile;0.0;-0.0203291728418806;1.0;0.2702702702702703
AE;Mako;0.0;1.658281944326386;0.0;0.27702702702702703
AE;Mathematica;0.0;2.221178190028788;0.0;0.27702702702702703
AE;Meson;0.0;2.292434130651344;0.0;0.27702702702702703
AE;Mustache;0.0;1.632580675054072;0.0;0.27702702702702703
AE;NASL;0.0;2.260184706496336;0.0;0.27702702702702703
AE;NSIS;0.0;2.17672734046535;0.0;0.27702702702702703
AE;Nim;0.0;2.405183131512501;0.0;0.27702702702702703
AE;Nix;0.0;2.0565173408881976;0.0;0.2702702702702703
AE;Nunjucks;0.0;2.373515364711112;0.0;0.27702702702702703
AE;OCaml;0.0;2.3725426413987845;0.0;0.27702702702702703
AE;Objective-C;0.0;-0.1918367667548281;1.0;0.2702702702702703
