iso2_code;AIDL;AMPL;ANTLR;ASP.NET;ActionScript;Ada;Apex;AppleScript;Assembly;Astro;AutoHotkey;Awk;Batchfile;Blade;Brainfuck;C;C#;C++;CMake;CSS;Clojure;CoffeeScript;Common Lisp;Cuda;Cython;D;DIGITAL Command Language;DTrace;Dart;Dockerfile;EJS;Elixir;Elm;Emacs Lisp;Erlang;F#;Forth;Fortran;FreeMarker;G-code;GAP;GDB;GDScript;GLSL;Gherkin;Gnuplot;Go;Groovy;HCL;HLSL;HTML;Hack;Haml;Handlebars;Haskell;Inno Setup;Java;JavaScript;Jinja;Julia;Jupyter Notebook;Kotlin;LLVM;Less;Lex;Liquid;Logos;Lua;M;M4;MATLAB;Makefile;Mako;Mathematica;Meson;Mustache;NASL;NSIS;Nim;Nix;Nunjucks;OCaml;Objective-C;Objective-C++;OpenEdge ABL;OpenSCAD;PHP;PLSQL;PLpgSQL;Pascal;Pawn;Perl;PostScript;PowerShell;Processing;Prolog;Pug;Puppet;PureBasic;Python;QML;QMake;R;Raku;Rebol;RobotFramework;Roff;Ruby;Rust;SCSS;SQLPL;SWIG;Sass;Scala;Scheme;Scilab;ShaderLab;Shell;SmPL;Smalltalk;Smarty;Solidity;SourcePawn;Standard ML;Starlark;Stata;Stylus;Svelte;Swift;SystemVerilog;TSQL;Tcl;TeX;Thrift;Twig;TypeScript;UnrealScript;VBA;VBScript;VHDL;Verilog;Vim Script;Vim Snippet;Visual Basic .NET;Vue;XS;XSLT;Yacc;sed
BY;;;;0.17975703701328505;;;;;-0.26567560628099135;;;;-0.05468353986328733;-0.502865643900289;;-0.2828582212281232;0.7068356618158994;;-0.1520957012492813;0.20212834606947896;;;;;;;;;-0.5771381189619327;-0.08342418320090231;-0.5255063234142859;;;;;;;;;;;;;-0.08526809420132317;0.44307059735799514;;-0.3835517518845925;0.25429182949783075;-0.5032921529159848;0.2672163814947805;0.18721418204954746;-0.5419890642688163;;-0.2056078086357325;;;0.43003304494430084;0.2120314962478857;;;-1.2149594009496036;0.31317263040791204;;0.22633729552411064;;;;-0.454422427878574;;;;-0.4175011549939136;;;;-1.2206685491559948;;;;;;;-0.13597756324001983;-0.5354587475870977;;;-0.15735841065375766;;;;;-0.6977798684392801;;-0.1459858975598533;;;0.31719378088350875;;;-0.366417452930887;;0.27096020022294637;;;;;-0.5505091404976888;-0.20468752562700612;-0.9552156412770909;0.3465427500157682;;;1.0437229259716596;-0.7649089959548355;;;0.3588133548706351;-0.2575833955960481;;;-0.34599321979169745;;;;;;;;0.2803971405100664;;0.5395219927597029;;;;0.4870995226137372;0.32092640371956377;;;;;;-0.7003294401178645;;;-0.4291865382628326;;-0.2633727107983603;;
BZ;;;;;;;;;;;;;;;;;;;;1.447542349634709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3189541351926672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CA;-0.16304268331381108;0.6194123427557697;0.13028036256131809;0.05389541863994818;-0.7752294609891681;;;0.6114848712980876;0.1686784437775486;;0.7499873509519334;0.11985519332223224;0.07890405494740341;-1.0110888925135872;;0.05557552442909831;0.06403363902307548;0.04121662724251046;0.08253359380480449;-0.04166475425707788;0.11944963969230993;0.1378461004822931;0.3509060825877365;-0.0806753123297915;0.1904221380414375;0.48355476905739603;0.3321343647431205;0.48129393715760865;-0.6668097454257181;0.060924974016535904;0.3114294751869985;0.4700385418321591;0.11178366417165846;0.29386597339373777;0.3487250713075555;0.35793830017274225;0.08402682494594978;0.07400371972046894;-0.05370559557007057;0.7062284429506226;0.36329892662147845;0.28995253419478967;0.8038750254724147;0.46719491346797526;;0.1545461812544387;;0.23662424577642646;0.2707711342205494;0.5172397950592528;-0.07737191557045207;-0.5714281774632617;0.12675478949658495;0.293511201725799;0.31522942720438274;0.49490561756814694;-0.1935962417998962;-0.03320099209274633;0.2035638638366541;0.4506140313420374;0.046413210374982236;-0.5537317022616864;0.3495695109316413;-0.399698986929394;-0.09535140574825218;1.038871675850919;0.29026694777470574;0.21697694150018898;0.21849093606571854;0.15364953480445875;0.21907477629209934;0.15599488981633564;0.46929818182515404;0.61450576211725;0.43212658650018654;0.12128707079078062;0.3878304904877013;0.34429678502810884;-0.26211368857164896;0.5192167941825383;0.3257902559085791;0.10511647753783378;-0.18195864758678595;0.3297174241778713;;0.8552226393286192;-0.38307230419196797;0.1258160647492504;0.18008319493053537;0.1461652485295235;0.7098807659437038;0.1185248065901905;0.5563317745588593;0.1813459504757544;0.9180048883471095;0.2936015226620173;0.1580960405725297;;;0.07635448516449306;0.2993802727480852;;0.37404295738333204;0.11382919364261;0.47736243511111975;;0.11750982984867413;0.06671963293690615;0.24456839634981675;;;0.11436147509595401;-0.05874333900993831;-0.12139626477727977;0.5244716279532197;-0.35608368443277094;0.5412960153916093;0.018616005444806637;-0.10476192462851133;0.2498097635324452;0.09996507586978214;0.2657621326300183;0.44218137584010425;0.4076470615254796;-0.05061982120690069;0.575011159512506;-0.10035322230663264;0.4168636891359188;-0.22783766931332192;0.8577613327554573;-0.05494637923628684;0.2267228345676722;0.3147280268885124;;-0.39830616151879455;;;0.25429603817746466;0.4561807122393603;0.6011866122723863;0.3753495875877406;0.28413264060036003;0.3746053030082212;0.28787264204445756;-0.4792596124381026;;0.08662171676922044;0.045985436897202955;0.3019913172893458
CD;;;;;;;;;;;;;;;;;;;;0.7573658462992947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7019817932394679;;;;;;;0.6309177011893427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.3422465410695035;;;;;;;;;;;;;;;;;;;;;;;0.3781601086740938;;;;;;;;0.6427462342320539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CH;;;;-0.7105620832910132;;;;;0.37771991095190266;;;0.5875200945110487;0.2767010950559526;-0.8215240164371724;;0.2538332018866417;-0.2011799166208732;0.21705193535449124;0.6159085663028347;-0.3638696761834575;0.4836469622060287;0.23312668668860248;0.7773423043716713;1.1241758531752675;0.48641632957119874;;;;-0.7775499278066581;0.3396514219078204;-0.7341305370071173;-0.7773100212372519;;0.7064916732314871;-0.28499867665419537;;;1.0928925108713012;-1.057954228753704;;;0.7228257563435074;;0.41665949532653646;0.18120489321784736;1.3158344831916495;0.12955293944300095;0.5792712773183318;0.16434429030571235;-0.29294197818577633;-0.3353645135600152;-0.4333139120386519;;-0.10999423842487224;0.766672722687132;;-0.3391487620462353;-0.32180278092401376;0.6759344958694992;0.7859697357239908;0.22206083205747867;-0.4490033290952302;;-0.21561005264105465;0.3886115639329738;;;0.37601563444973923;0.8250112185756027;0.6772478752732319;0.7493632729678558;0.4637597598621724;0.6181652399930411;;1.0280741731661356;0.5355643701556339;1.08058879263896;0.8331522514696651;;1.124980867602923;;;-0.11079540903095245;0.44637010499726437;;;-0.10280441768963043;0.7415876918033103;0.5450336983750693;0.805318783709462;-0.22342672846247563;0.6797274049877495;1.0805790272237676;0.26773806741153144;;;-0.37209623307574385;;;0.14595776365237273;-0.25502462297141154;0.6273839288118108;0.8650260779577726;0.5772747104464263;0.5360795056209472;;0.5113441788638835;-0.03070998413340182;0.5429931761761195;-0.1239059098559764;;1.0940982026130799;0.22594782128807084;0.7849127988779458;0.8756854497517043;;-0.35008192898945484;0.2103065340421705;;0.506445808852501;0.5943937164806309;0.2746291921413084;;;0.14399223012746207;;;0.7929930897420236;-0.4590211806258813;;0.07920839409121118;0.9711161022642106;0.9813977805677823;;0.5419592570660489;-0.0508510564719529;;;;1.5032278657255473;-0.7361771977885075;0.4615889453226802;;;-0.22864857749545936;;0.6867409598610776;0.3593842650433093;0.8598536224629039
CI;;;;;;;;;;;;;;2.017095151125349;;;;;;0.5348599314720591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5301929877377592;;;;;;-1.378948123607774;0.3678319745644805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.4996382559382573;;;;;;;;;;;;;-0.19628414320862456;;;;;;;;0.12680345272453555;;0.6087832402099886;;;;;;;;0.41340733702417;;;;;;;;;;;;;;;;;;-0.30780946180185365;;;;;;;;;;;;;
CL;;;;0.2743375850466743;;;;;-0.8429149073342996;;;;-0.3801019975361242;0.7811258852535117;;-0.5003903179371397;-0.30441272053096563;-0.6081812847731248;-0.9299357712504476;0.2665797438450976;;1.1293222582765867;;;;;;;-0.35459403448279125;-0.16513283732810755;-0.3501824960433662;;;;;;;;;;;;;;;;-0.4633405601232312;;;-1.2426437900611818;0.24837626692374146;0.2916760097376262;;;;;-0.15789905351001843;0.25525624930591284;;;0.08973063787348771;-0.3313041968066069;;0.11953813219197193;;;;-0.6825262613665963;;;-1.5485213380554945;-0.38726846497261214;;;;;;;;;;;-0.4199629155546064;;;;0.26619771775113216;;;;;-1.4376734184116924;;-0.33425559941817057;;;-0.5671779862420555;;;0.042003166719300815;;;0.3622983863965732;;;;-0.7341522121408507;0.044062323512010865;;0.39389252537914143;;;;;;;-1.2522500611016107;-0.05688951392750891;;;-0.8904354441568565;;;;-0.7485638553043998;;;;-0.47653178387582934;;;;0.1058967302179922;;;0.23222941292536758;;;;;;;;;0.3007156665253187;;;;
CM;;;;;;;;;;;;;;1.7833808674254392;;-0.877514333724138;-1.4188702641107367;;;0.2893423187580792;;;;;;;;;1.406535814083626;-0.6615355386243005;;;;;;;;;;;;;;;;;;;;;0.2937861463462297;;;;;;0.21374083584727838;0.23212207326276607;;;-1.5242630899813772;0.7512830164531671;;;;;;;;;;;;;;;;;;;;;0.7946947317741226;;;;1.050274564230482;;;;;;;;;;;;;-0.32428249551714305;;;;;;;;0.22504484592881377;;0.495031144258152;;;;;;;;0.16751503528128234;;;;;;;;;;;0.3504918683659468;;;;;;;0.38463675603259867;;;;;;;;;0.6734635638827969;;;;
CN;1.4470677225699429;-0.20782424073971356;0.7969964861195733;-0.32702494850942093;0.8642401457848333;1.1643533792245375;;0.35149414701901266;0.4081992665388712;;;0.42297369412844465;0.31697598660877574;-1.2914585129724843;1.0889992060167462;0.2614543228950291;-0.6113522677677597;0.22095081572022074;0.39395040565033757;-0.2463799334342704;0.16694505488770492;-0.16425551272632508;-0.2477674071797466;0.7740539633225971;0.37427613738371784;-0.20448573774313528;0.7442639144307841;0.6278863948949537;-0.5825375062885519;-0.08680735392369247;0.2340163485350111;-1.0658777337889465;;;;-0.30400315643964304;0.08631897727606641;-0.21828221127038744;1.6730642586785573;-1.2973407588715162;0.9221971370022557;0.46182870723312697;;-0.04532419930164133;-0.977882573689483;-0.1668745663452873;0.5852922461403361;0.26944118727607813;-1.3758982488338165;-0.7310492156484036;-0.05801601482452616;-1.2553709807691753;;-0.6272468499580145;-0.9435764887790288;;0.4153105272996715;-0.046676129997717655;-0.5288964512396668;-0.5347509621130562;-0.8380330383779147;-0.20026748886926202;0.5590017237347394;0.961304327213401;0.8056906119856205;;0.9331260456506175;0.3121567996374917;0.25532211527846277;0.3603413540303458;0.16760714781523264;0.067869287029875;-0.27822535670448556;-0.2678528636569577;-0.06698468453780361;0.05836221325569334;0.23689039131132558;0.397890594813479;-0.49808506250679935;-0.9870103114310216;-0.3197621147699405;-0.5207761506536838;-0.03168803646101011;0.2852178018934587;0.48732935300432745;;-0.6429948256076887;0.15489826836999562;0.673632716556053;-0.06175557253670757;0.4625173831076224;0.1922730651029877;0.3650772457548739;-0.3141292681629255;-0.7231456006631551;-0.6066927098131302;-0.17773922294646974;;0.4770714537171316;-0.06880968000063711;0.3890458164358829;0.7012427061856847;-0.785442203723502;0.3606715753346751;;0.3812310809309828;0.2402920715194301;;-0.18924891689829415;-0.30166329068318143;0.7783475982985064;0.6481262887002293;-0.692139273488973;0.40038782103358667;-0.30355113680763757;0.7151877998970105;-0.6907385333709993;0.04574928322395014;0.8317653867700925;-0.19901085915187636;0.4054843000023244;-0.39073568939608017;0.5961472636470263;;-0.25358374286002633;0.3824785522444576;1.5939343666291697;-0.8484142092062068;-0.5393280363811072;0.695916308870578;0.07117472736238183;0.379636319978994;-0.24378205298110664;1.5047317613630795;-1.7673336800477173;-0.2691604484524021;0.9942768938084704;0.25819424854188283;0.4027625066884099;-0.11041455986850249;0.6913362594669196;-0.1254121044803478;0.6029129722590887;;1.177987281052307;0.9263831803615888;0.18779197954543514;0.5790565305548955;0.2738068421842395
CO;;;;0.4317163879725918;;;;;-0.7699316642420398;;;;-0.8139607414408268;0.8688628106421037;;-0.7382491054098925;0.046560378834563015;-0.8051760523457129;-1.336655454012767;0.3156252309188115;;0.19784884141444467;;;;;;;0.2537680491861405;-0.36108738795124107;-0.19216203115733013;;;;;;;;;;;;;-0.8146016547446647;0.7230344778156905;;-0.7846848960365117;;-0.7606397904781083;-0.09808276379903659;0.29400376721555427;0.6285998224874799;;;;;0.3016386609756075;0.252920774520144;;;-0.15559765911562345;0.12627675767779703;;0.09378307660320426;;;;-1.2992332655659986;;;-0.39788792368323367;-0.9811936453263504;;;;;;;;;;;-0.19289191894243574;-1.8783391568128844;;;0.3365423933525032;;-0.7957204892972332;;;-1.4761615328623219;;-0.6361182045437103;;;0.24363692512846236;;0.9068995136268708;-0.2612772766241868;;-1.055757414874795;-0.310298162949551;;;;-1.1699666059043603;-0.36778322409033914;-1.5310904032307264;0.205344677988382;;;0.34473653157664647;-2.1414802299919056;;;;-0.2643453816426637;;;-0.7547161110094428;-1.0018623123648382;;;-0.33323051167952356;;0.2636736848011969;;-0.05581776235096562;;0.13022370586546503;;-0.4424820619926621;;-0.1280677217556618;0.3773768048855232;;;;;;-0.7590562033322523;;;0.23529599799488354;;-1.0240572235308816;;
CR;;;;1.9250777596014534;;;;;-1.0300488841471032;;;;-0.27019079200536555;0.12934826392066265;;-0.09153453068575004;0.7925345205534728;-0.04803285639884501;;0.2558557402963959;;;;;;;;;;-0.07141802735100716;;;;;;;;;;;;;;;;;-1.0748943359633416;;;;0.1923637640113505;0.21487939679814674;;;;;0.2775847163286253;0.24275924454217693;;;-0.365015643449245;-0.39046231824004607;;-0.1287474359148438;;;;;;;;-0.15849766966638482;1.1036666529694126;;;;;;;;;;-1.8453440837426676;;;;0.1455921377831577;;;;;;;0.11058993382523148;;;;;;-0.09750188435301518;;;-0.3985180793927631;;;;;-0.21524481844899693;;0.3289726355588695;;;;;;;;-0.08613737017249369;;;;;;;;;;;-1.5018023829682006;;1.8951631774729387;;;;;0.35153081753874044;;;;;;;;;-0.4953258980894366;;;;
CU;;;;;;;;;;;;;;;;;0.503054833887102;;;0.3827445266143472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.33776314265958424;;;;;;-0.37637357980498454;0.445565395945568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.7127183045309476;;;;;;;;;;;;;0.42720683889864036;;;;;;;;;;0.5898137012474561;;;;;;;;0.40788000739605723;;;;;;;;;;;;;;;;;;0.8133087919155694;;;;;;;;;;;;;
CV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.9396416952197948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CY;;;;;;;;;;;;;;;;0.36683181923429714;0.6194593055000721;0.30235799772792404;;0.16059814016596252;;;;;;;;;;0.5040555857077603;;;;;;;;;;;;;;;;;;;;;0.15775057971548054;;;;;;;0.23529447572086942;;;;;;;;;;;;;;0.5573297393116482;;;;;;;;;;;;;;;0.5239178320239994;;;;;;;;;;;;;0.2841563065596737;;;;;;;;-0.2917258372951401;;0.2890528971195613;;;;;;;;0.46289533018261025;;;;;;;;;;;;;;;;;;0.30430735290491356;;;;;;;;;;;;;
CZ;;;;-0.3548258876297224;;;;;0.33302449364496084;;;0.9035504333040001;0.39584890001621637;-0.8377819684048863;;0.3035690202723992;0.2508734909815381;0.20328316620630701;0.4458636572095069;-0.2574798141883557;;;;;;;;;-0.7332067055213777;0.29977785740820306;-0.42614114213575105;;;0.5480865863278874;;;;;1.0511297796325112;;;0.7718832982315591;;0.5399357468149961;0.24211660536450758;;0.08232219501537127;0.9655321750136701;0.2241118714709916;-0.5468630600899425;-0.25808770691373284;-0.2787319577847045;;;0.7206292367198722;;-0.2615207186729973;-0.20349118076914366;0.7583659062883653;;-0.7534256779424287;-0.09769464385499309;;;0.7672874556955102;;;0.5379385705724128;;0.9248397057896773;-0.09319307866977539;0.5283307804083962;0.7778551271773637;;1.3221641007558298;0.545180636770895;-0.4563059795177678;-0.5043306344528938;;0.7742406371884024;0.17781549847453293;;;0.49117712623604187;;1.951880502710237;0.18851135201678357;-0.6158011698982229;0.5984554771106194;0.8511261381694311;;0.6782774750780112;;0.3250671874590062;;;-0.11896859934599725;;;;;0.8410030869225522;-0.15938585253574525;0.8859452464204084;;;0.6946200489566479;-0.04795679379339137;0.3604823927550551;-0.07816103268407713;;-0.3881602985756127;0.6201931979128176;0.2976449645823209;;;-0.6273650307283797;0.17799356781395112;;0.8568830589487904;0.5074666658624506;-1.204723786219337;;;-0.08744234112836648;;;-0.5776003998594109;-0.2955352169666567;;0.3709920782879746;0.8282435717144329;0.4052023431418803;;0.7913971060979005;0.12697162872795623;;;;1.217756478233447;;0.42049427430527164;;;-0.3701507484595934;;0.8159904845428012;0.6989777963551769;0.8798658232094205
DE;0.40978570297263406;1.090340012850787;0.7284345737350283;-0.8011412442911204;0.9417625583433038;0.5969023704152551;;0.8629352723718964;0.3518666407825315;;0.7492452618482054;0.6678353954927884;0.3273911308343765;-1.0534721933497202;0.5237653312385233;0.2634448397685252;-0.17024490570057227;0.2478043633645205;0.5959888528325369;-0.4032705943540371;0.5111202609056015;;0.9120321369279963;0.45828548568900335;0.4353142033908492;1.2267126294474189;0.7466276730572801;0.8522542622024228;-0.45873360407918023;0.3370436713033362;-0.4923876993667224;0.5631433257399326;1.1386583594120698;0.6446722369460591;0.9106190322401301;0.5965298017186449;0.5913476535681166;0.4577182684472655;0.5661614326159925;1.4943737979741731;0.7864709250097013;0.72806573598198;0.7941277964220415;0.5151196458459479;0.23830149521247437;1.0844440697136573;0.23771528266984504;0.5977898278683892;0.24240839427744604;;-0.375555148828444;-0.6570517856533735;0.6636461310668285;-0.044178343625436045;0.6164098188855096;1.059368510294271;-0.23062301318951364;-0.3195929808061662;0.572812004144665;0.8359934052648996;-0.13322299439739538;-0.12423280082199935;0.7697497925769623;-0.32781981147784567;0.5689817298529694;0.5680446303294914;1.1112877182444572;0.565661265418936;0.6236468328237281;0.7166995276560826;0.2645750104935754;0.4368066546262742;0.2454100624660584;0.5500877017222705;1.234256284398514;0.5272755366871702;0.9771923054440652;0.9649766808279031;1.1844148489984463;0.9520909573627029;0.5012149703670667;0.6045660181059007;-0.019247039710503996;0.46331310348038884;0.9406476952065674;1.515017893117303;-0.12982310124589952;0.3069954003224878;0.3698960231203411;0.6111601128120515;0.8811089872349788;0.6296385522647988;0.8633655934145175;0.15867672941910196;0.5197245860144941;0.8185069206640189;-0.24568151640625602;1.223139117380009;0.23583973490108953;0.06797766673584417;1.0508288023119192;0.7847818455716161;0.3928392712478374;0.7491611833167089;0.908919467752297;0.8267593919559297;0.5219304889171891;-0.040861047454729155;0.6464802533568054;-0.18876396524113115;1.3150295901103994;0.8315262260254951;0.2836864094296419;0.4680399214849929;0.899179538719245;0.8967004844509078;-0.1084787916924744;0.19621126953763604;0.8115924480146216;0.4841257043099274;0.5385823229260882;-0.2368735799203034;0.8513079031634473;0.7476451938415031;-0.22289939800594277;0.6000394076455233;-0.07861548598575965;0.665775806889554;-0.2674795251009801;0.6407895187869532;-0.23108775234644896;0.5792821112621089;0.685891405233989;0.2504369251241836;0.6479623812784812;0.024015952720385383;0.8191975154035505;0.6490589886084458;0.5255559120266603;1.0322230453910417;0.3178416957221869;0.5018737942457977;0.8526751254407788;0.4602658980454031;-0.23625825581590387;0.7108809718766071;0.7069676885185256;0.4941533417597515;0.7532997845587193
DK;;;;0.6911069829590574;;;;;;;;0.14852975304155722;0.2646758033228613;-0.5821501617223165;;0.11236677512202861;0.8251150811752049;0.035084119763024016;0.2863404122807766;-0.09707066520023942;;;;;;;;;-0.48917693999911493;0.2103166779789541;-0.3070943403979792;;;0.6623885867799421;;1.4637038733045502;;0.24176441548116515;;;;;;0.3940391821805983;;;;;;0.6375313662928639;-0.12428968804061442;-0.40025336248432003;;-0.3161508593353463;0.8438488067622291;;-0.05739215139696564;-0.10152444109752479;;;0.0669438613842993;-0.3151001571538277;;-0.5258130617974223;;;;0.4334793968963847;;;0.6282308521266635;0.2559298524817106;;0.5923614892793673;;;;;;0.48533470775528054;;;-0.14946645947727294;0.19447866799403965;;;-0.2154632741435958;;0.1917915854739927;-0.7636725879072617;;0.2868648426569043;;0.5683760880056038;1.9438811603972261;;-1.4807123072349289;;;0.05136311755302721;;;0.7497185835399462;;;;0.14850245432119652;-0.17016151616404487;0.511569859799982;-0.11215294349980405;;;;0.3069074511079845;;;0.7023945678466361;0.07372885424990698;;0.693766402796793;0.08008361873205481;;;;-0.5547259445134587;;;-0.2697302198451476;-0.31989978691959703;;0.7947915026122306;0.6442005808709859;0.692265619316266;;;0.06740370931375662;;;;;;0.39702252566240087;;;-0.271033947375626;;0.40300707785932827;-0.0986040890927802;
DO;;;;1.8880418734824358;;;;;;;;;-1.761066625735552;;;-0.8209826731261018;1.456463851980335;-0.8289027276937866;;0.39253119272934284;;;;;;;;;0.1426935102316448;-0.26332737870994416;;;;;;;;;;;;;;;;;;;;;0.34063770644273644;-0.762831333336722;;;;;-0.2851193574882633;0.3674991305852509;;;;0.21824261181618623;;;;;;;;;;-2.2505498364416394;;;;;;;;;;;0.36135258488632327;;;;0.23873132959206422;;;;;;;;;;;;;-0.4641011498770038;;;;;;;;-0.07485055085728165;;0.2572592878518472;;;;;;;;-0.13932597338555788;;;;;;;;;;;0.413792359311129;;0.5482130311004315;;;;;0.6005312921360957;;;;;;;;;0.2815450104789932;;;;
DZ;;;;;;;;;;;;;0.24861515189253622;1.19893906766335;;-0.1080070903723582;-0.8133504766019262;-0.319274909510249;;0.24114314175019164;;;;;;;;;1.2770742934240131;-0.485826417235491;;;;;;;;;;;;;;;;;;;;;0.275955358984516;;;;;;;0.1362803065647785;;;;0.7605736535312593;;;;;;;;;;-0.5301808182158705;;;;;;;;;;;0.6292245350931481;;;;0.5475912010919216;;;;;;;;;;;;;;;;;;;;;0.3332383940051845;;0.09586710366631086;;;;;;;;0.1730677432257326;;;;;;;;;;;0.7208003589340117;;;;;;;-0.06615786658223695;;;;;;;;;0.334988989658577;;;;
EC;;;;0.23915898257765628;;;;;;;;;-0.27071244634245595;1.2631724460284464;;-0.5745998773932385;0.1676048171532285;-0.36646808868377045;;0.2513015905953798;;;;;;;;;0.746684665264231;-0.5747207309750101;-0.7476680510781134;;;;;;;;;;;;;;;;;;;;0.20976165462146343;0.822836463694378;;-0.6311049802577039;;;0.46258041266432504;0.20906587964095744;;;-0.30119941501198577;0.35988766609184736;;0.42081729021486874;;;;;;;;-0.7633373421824546;;;;;;;;;;;0.23326053125473273;;;;0.6514654998793996;;;;;;;-0.4617943627176137;;;;;;-0.16698823661249076;;;-0.2170320481278725;;;;;-0.20882876410563095;;0.32251477372712034;;;;;;;;-0.1524781856287543;;;;;;;;;;;0.34704284751705056;;;;-1.4065499567692352;;;0.520722083906086;;;;;;;;;;;;;
EE;;;;;;;;;;;;;0.09669845353203134;;;-0.06768444574379212;0.45545095939189634;-0.1312781196216556;0.11895130591620677;0.10695473060493366;;;;;;;;;;0.38126948768610375;;;;;;;;;;;;;;;;;0.2685568272231622;;;;0.11734308427257963;0.12154669640462724;;;;;0.2319269223092692;0.18672441459010522;;;-0.4808840015667383;;;-1.05985347146469;;;;;;;;0.10928786685109818;;;;;;;;;;;;;;;0.3454847820786025;;;;;-1.090576270804552;;-0.5540068695941032;;;;;;0.032860457238011356;;;-1.071188394458339;;;;;-0.09521712115679196;;0.11346658451905227;;;;;;;;0.19869768553124997;;;;;;;;;;;-0.18491175809177873;;;;;;;0.3224445246984264;;;;;;;;;0.5958798339506812;;;;
EG;;;;0.7761590938084607;;;;;0.10915423735375845;;;;-0.4897247656051386;1.2969451425240437;;0.12001892164079515;0.05865877850652548;0.05596642560379259;-0.3501905907484394;0.10107508194312671;;-0.3954671763096885;;;;;;;1.5796255867426219;-0.5329175730967167;0.13792231399998015;;;;;;;;;;;;;;-1.7717634918954277;;-0.9003817525747227;;;-0.46232499565645613;0.1253585358432501;0.24797841245842314;;0.0818033512906738;;;;0.015068507003173087;;;0.21825920753138672;1.045333213094382;;0.29012155751679086;;;;-0.33864303391630773;;;0.20719220663448315;-0.3750105259058745;-0.4325189046567841;;;;;;;;;;0.9186882836839946;;;;0.34169576718202604;;;;;-0.8430340176288849;;-0.3391135977232063;;;0.1431400651497925;;;-0.2006213502072634;;-0.46639605106078913;-2.586140563551719;;;;-0.7959882344782088;;;0.10219783146577767;;;-1.3659655472535561;;;;-0.6899191453669661;-0.18657047213816402;;;-0.26748607117417184;;;;;;;;1.2167988681125776;;-0.19818449012565575;;-0.7397634586521254;;;-0.04072128558692318;;;;;-0.33456457974839743;;;;0.2159110377166359;;;;
ES;;;0.10516970767537642;-0.10938879504628796;;0.5643572745749329;;;-0.07724216386773093;;;;;0.07620029063620301;;0.0138560521599074;-0.08538719739615712;-0.06370584794724309;0.06433393868923322;-0.06522522170699739;;0.08904778202083356;-0.17432177502553603;0.07648180563231795;;-0.9944725927132068;0.499988373410556;;-0.48518827698335654;0.13913456493809664;-0.2845103651574769;0.39248153785737183;;-0.07550715092494632;-0.17344710574806751;;;0.20106340570674547;0.0828278728382665;;0.3939760360283009;;0.179078015910181;0.2805050189330791;0.43702397513603997;0.7411232661220094;-0.21689471749932995;0.17003049783395577;0.09840571402789274;0.5517044362921719;-0.06597422002639407;0.09876997862367264;;0.07546117093258364;0.13891769517166194;-0.31930382440726446;0.16199713473649296;-0.06439603069818568;0.2527261169487554;-0.08282357057637785;-0.08297638409789773;-0.10743769822250444;;-0.13296082009960283;0.08629699386626073;;;-0.05651775098513152;-0.9533741960295864;0.070939182109518;0.1362772304468617;0.1537661935970915;0.4722145706230546;0.6211873264385477;0.5011890307787701;0.36741622377201455;0.1035964523661924;0.6660382187333946;;;0.19412281592185202;;-0.1310752452193269;0.1624859232410769;;;0.1782118777172371;0.5413921116425464;0.15001034641130503;0.24244477593361322;;0.13428192678745826;-0.3357317582342693;-0.15996427368684052;0.5642757015577284;0.19249660620497083;;;-0.1500717952283244;-0.06658714566941883;-0.2258384317292765;;0.2939861500648572;0.3890251776294676;;;0.07910494217766056;-0.11449027637090631;-0.1871674699070236;0.09472151778275299;;0.5573167875084983;0.4150081178624659;0.2162169932476509;0.07256225056804809;;0.5700255116613835;0.07161433155385456;;0.19737052144122044;0.19820806510021408;0.28114925985132555;-0.9782025453516628;;-0.35092985842474783;;-0.27600750385338396;0.345780206272333;-0.2809158331377124;;-0.19218536196488578;0.19829297606930882;0.17703002662325737;;0.7824152220406093;0.12605445575845;;0.8774768305242041;0.25351990276874137;0.8753921696933754;0.11753736607691759;0.08213892028844726;-0.3766164244044927;0.16820440085608146;-0.13710720902513213;;0.33343152851321417;;0.12668117471689277
