iso2_code;language;entry01;consider00;pci;rca01;rel_density
CL;Batchfile;1;0;1.6004806766069892;0.0;0.0
CL;C;0;1;1.4730524150422355;0.0;0.0
CL;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
CL;C++;0;1;1.3675251369112322;0.0;0.0
CL;CMake;0;1;1.9028597668539395;0.0;0.0
CL;Dart;0;1;-0.7976656432256355;0.0;0.0
CL;Dockerfile;0;1;1.1991486271179024;0.0;0.0
CL;EJS;0;1;0.31669110409502776;0.0;0.0
CL;GLSL;0;1;2.1554527348539922;0.0;0.0
CL;Go;0;1;1.4738099718038895;0.0;0.0
CL;HCL;0;1;2.1137366512604454;0.0;0.0
CL;HLSL;0;1;1.63564413921696;0.0;0.0
CL;Java;0;1;-0.38912306692908444;0.0;0.0
CL;Kotlin;0;1;-0.42841136847310457;0.0;0.5
CL;Less;0;1;-0.2804520567789595;0.0;0.5
CL;Lua;0;1;1.955032927393994;0.0;0.0
CL;MATLAB;0;1;1.8559178394731168;0.0;0.0
CL;Makefile;0;1;1.5834986395889006;0.0;0.0
CL;Nix;0;1;2.374165438622495;0.0;0.0
CL;Objective-C;0;1;-0.12118100788074036;0.0;0.0
CL;Objective-C++;0;1;2.164512377073529;0.0;0.0
CL;PLpgSQL;0;1;2.0841674928508978;0.0;0.0
CL;Perl;0;1;2.0311896384559676;0.0;0.0
CL;PowerShell;1;0;1.164759552252281;0.0;0.0
CL;Roff;0;1;2.0836874965079293;0.0;0.0
CL;Ruby;0;1;-0.5314756702149153;0.0;0.0
CL;Rust;0;1;2.2186114515487625;0.0;0.0
CL;ShaderLab;1;0;1.4921215937922294;0.0;0.0
CL;Shell;0;1;-0.1879113331490984;0.0;1.0
CL;Smarty;0;1;2.1071504574072;0.0;0.0
CL;Swift;0;1;-0.5406199683576715;0.0;0.0
CL;TeX;1;0;1.9167178235943527;0.0;0.16666666666666666
CL;Vim Script;0;1;2.093133788461143;0.0;0.0
CM;Batchfile;0;1;1.6004806766069892;0.0;0.3333333333333333
CM;C#;0;1;0.10924910230999905;0.0;0.6666666666666666
CM;C++;0;1;1.3675251369112322;0.0;0.5
CM;CMake;1;0;1.9028597668539395;0.0;0.1111111111111111
CM;Dockerfile;0;1;1.1991486271179024;0.0;0.0
CM;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
CM;Makefile;0;1;1.5834986395889006;0.0;0.2
CM;Python;0;1;0.1363314420870251;0.0;1.0
CM;Ruby;1;0;-0.5314756702149153;0.0;1.0
CN;ASP.NET;0;1;0.07721316315731944;0.0;1.0
CN;AutoHotkey;1;0;2.586413841656679;0.0;0.0
CN;Blade;0;1;-0.607868339976934;0.0;0.25
CN;C#;0;1;0.10924910230999905;0.0;0.3333333333333333
CN;CSS;0;1;-1.2036787142617495;0.0;0.0
CN;CoffeeScript;0;1;0.8129349221987213;0.0;0.0
CN;Common Lisp;0;1;2.551649668496865;0.0;0.6666666666666666
CN;D;1;0;2.4896532819665125;0.0;0.3333333333333333
CN;Dart;0;1;-0.7976656432256355;0.0;0.5
CN;Dockerfile;1;0;1.1991486271179024;0.0;0.5
CN;Elixir;0;1;2.1800308072295977;0.0;0.0
CN;F#;0;1;2.4352681235763884;0.0;1.0
CN;Fortran;0;1;2.414375048304809;0.0;0.0
CN;Gherkin;0;1;1.7095135076278267;0.0;0.5
CN;HCL;0;1;2.1137366512604454;0.0;1.0
CN;HLSL;0;1;1.63564413921696;0.0;0.5
CN;HTML;0;1;-1.232076495332091;0.0;0.0
CN;Hack;0;1;-0.43790827196804394;0.0;0.5
CN;Handlebars;0;1;0.6221021671307078;0.0;0.0
CN;Haskell;0;1;2.1809856862932695;0.0;0.3333333333333333
CN;JavaScript;0;1;-1.0904736344677202;0.0;0.0
CN;Jinja;0;1;2.196084533029547;0.0;0.5714285714285714
CN;Julia;0;1;2.44556255753298;0.0;0.3333333333333333
CN;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
CN;Kotlin;0;1;-0.42841136847310457;0.0;0.0
CN;Mako;0;1;1.446458610024901;0.0;1.0
CN;Mathematica;0;1;2.5063432538729487;0.0;1.0
CN;Nim;0;1;2.1203343678592415;0.0;0.5
CN;Nix;0;1;2.374165438622495;0.0;1.0
CN;Nunjucks;0;1;2.327867909641276;0.0;1.0
CN;OCaml;0;1;2.4715382454683827;0.0;0.6666666666666666
CN;Objective-C;0;1;-0.12118100788074036;0.0;0.0
CN;Objective-C++;0;1;2.164512377073529;0.0;0.5
CN;PHP;0;1;-0.7130581167150217;0.0;0.0
CN;PowerShell;0;1;1.164759552252281;0.0;1.0
CN;Prolog;0;1;2.287641902908383;0.0;0.5
CN;Pug;1;0;0.6522318478058452;0.0;0.3333333333333333
CN;PureBasic;0;1;1.949979747557411;0.0;1.0
CN;R;0;1;1.7766913381020464;0.0;0.0
CN;Ruby;0;1;-0.5314756702149153;0.0;0.0
CN;Rust;1;0;2.2186114515487625;0.0;0.6
CN;SCSS;0;1;-0.6678932864874003;0.0;0.0
CN;Sass;0;1;1.628693523048407;0.0;1.0
CN;Scheme;0;1;2.439861014429669;0.0;0.2
CN;ShaderLab;0;1;1.4921215937922294;0.0;0.0
CN;Shell;1;0;-0.1879113331490984;0.0;0.5
CN;Smalltalk;1;0;2.0691111409745773;0.0;1.0
CN;Solidity;0;1;1.0639740202511812;0.0;0.0
CN;Standard ML;0;1;2.417400120031066;0.0;1.0
CN;Starlark;1;0;0.711259233895177;0.0;0.0
CN;Svelte;0;1;2.118116949898174;0.0;1.0
CN;Swift;0;1;-0.5406199683576715;0.0;0.0
CN;TeX;0;1;1.9167178235943527;0.0;0.5
CN;TypeScript;0;1;-0.13588730026915347;0.0;0.0
CN;Vim Script;0;1;2.093133788461143;0.0;0.8333333333333334
CO;Assembly;0;1;1.9304043185725768;0.0;0.0
CO;Batchfile;0;1;1.6004806766069892;0.0;0.0
CO;C;0;1;1.4730524150422355;0.0;0.0
CO;C#;1;0;0.10924910230999905;0.0;0.6666666666666666
CO;C++;0;1;1.3675251369112322;0.0;0.0
CO;CMake;0;1;1.9028597668539395;0.0;0.0
CO;Cython;0;1;2.279639442811098;0.0;0.0
CO;Dockerfile;0;1;1.1991486271179024;0.0;0.0
CO;Fortran;1;0;2.414375048304809;0.0;0.0
CO;GLSL;0;1;2.1554527348539922;0.0;0.0
CO;Go;0;1;1.4738099718038895;0.0;0.0
CO;HCL;0;1;2.1137366512604454;0.0;0.0
CO;HLSL;1;0;1.63564413921696;0.0;0.0
CO;Handlebars;0;1;0.6221021671307078;0.0;1.0
CO;Jupyter Notebook;1;0;0.8471960848148664;0.0;0.0
CO;Less;0;1;-0.2804520567789595;0.0;1.0
CO;Lua;0;1;1.955032927393994;0.0;0.0
CO;MATLAB;0;1;1.8559178394731168;0.0;0.0
CO;Makefile;0;1;1.5834986395889006;0.0;0.0
CO;Mathematica;1;0;2.5063432538729487;0.0;0.0
CO;Mustache;0;1;2.0461741451331616;0.0;0.0
CO;Nix;0;1;2.374165438622495;0.0;0.0
CO;Objective-C;0;1;-0.12118100788074036;0.0;0.0
CO;Objective-C++;0;1;2.164512377073529;0.0;0.0
CO;PLpgSQL;0;1;2.0841674928508978;0.0;0.0
CO;Perl;0;1;2.0311896384559676;0.0;0.0
CO;PowerShell;0;1;1.164759552252281;0.0;0.0
CO;Python;0;1;0.1363314420870251;0.0;0.0
CO;R;0;1;1.7766913381020464;0.0;0.0
CO;Roff;0;1;2.0836874965079293;0.0;0.0
CO;Ruby;0;1;-0.5314756702149153;0.0;0.0
CO;Rust;0;1;2.2186114515487625;0.0;0.0
CO;Scala;0;1;2.121715154928413;0.0;0.0
CO;ShaderLab;1;0;1.4921215937922294;0.0;0.5
CO;Shell;0;1;-0.1879113331490984;0.0;0.5
CO;Smarty;0;1;2.1071504574072;0.0;0.07142857142857142
CO;Solidity;0;1;1.0639740202511812;0.0;0.5
CO;Starlark;0;1;0.711259233895177;0.0;0.0
CO;Svelte;0;1;2.118116949898174;0.0;0.0
CO;Swift;0;1;-0.5406199683576715;0.0;0.5
CO;TeX;0;1;1.9167178235943527;0.0;0.0
CO;Vim Script;0;1;2.093133788461143;0.0;0.0
CO;XSLT;0;1;2.0553182902796423;0.0;0.0
CR;Batchfile;0;1;1.6004806766069892;0.0;0.0
CR;C;0;1;1.4730524150422355;0.0;0.0
CR;C++;0;1;1.3675251369112322;0.0;0.0
CR;CMake;0;1;1.9028597668539395;0.0;0.0
CR;Dockerfile;0;1;1.1991486271179024;0.0;0.5
CR;Go;0;1;1.4738099718038895;0.0;0.0
CR;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
CR;Makefile;0;1;1.5834986395889006;0.0;0.0
CR;Objective-C;0;1;-0.12118100788074036;0.0;0.0
CR;PowerShell;0;1;1.164759552252281;0.0;0.0
CR;Python;0;1;0.1363314420870251;0.0;0.0
CR;Ruby;0;1;-0.5314756702149153;0.0;0.0
CR;Shell;0;1;-0.1879113331490984;0.0;0.5
CU;C;0;1;1.4730524150422355;0.0;0.25
CU;Java;1;0;-0.38912306692908444;0.0;1.0
CY;CMake;1;0;1.9028597668539395;0.0;0.3333333333333333
CY;Java;0;1;-0.38912306692908444;0.0;1.0
CY;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
CY;Objective-C;1;0;-0.12118100788074036;0.0;1.0
CY;Rust;1;0;2.2186114515487625;0.0;0.0
CZ;ASP.NET;1;0;0.07721316315731944;0.0;0.0
CZ;Blade;0;1;-0.607868339976934;0.0;0.25
CZ;CSS;0;1;-1.2036787142617495;0.0;0.3333333333333333
CZ;Clojure;0;1;2.294773071468013;0.0;0.5
CZ;Cython;0;1;2.279639442811098;0.0;0.5
CZ;Dart;0;1;-0.7976656432256355;0.0;0.0
CZ;EJS;0;1;0.31669110409502776;0.0;0.0
CZ;HLSL;0;1;1.63564413921696;0.0;0.5
CZ;HTML;0;1;-1.232076495332091;0.0;0.0
CZ;Hack;0;1;-0.43790827196804394;0.0;0.5
CZ;Java;0;1;-0.38912306692908444;0.0;1.0
CZ;JavaScript;0;1;-1.0904736344677202;0.0;0.0
CZ;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
CZ;Kotlin;0;1;-0.42841136847310457;0.0;0.0
CZ;Less;0;1;-0.2804520567789595;0.0;0.0
CZ;Objective-C;0;1;-0.12118100788074036;0.0;0.0
CZ;Prolog;0;1;2.287641902908383;0.0;0.5
CZ;Pug;1;0;0.6522318478058452;0.0;0.0
CZ;R;0;1;1.7766913381020464;0.0;0.5
CZ;SCSS;0;1;-0.6678932864874003;0.0;1.0
CZ;ShaderLab;0;1;1.4921215937922294;0.0;0.0
CZ;Solidity;0;1;1.0639740202511812;0.0;0.0
CZ;Starlark;0;1;0.711259233895177;0.0;0.0
CZ;Swift;0;1;-0.5406199683576715;0.0;0.25
CZ;Vue;0;1;-0.44188233198423804;0.0;0.0
DE;ASP.NET;0;1;0.07721316315731944;0.0;0.0
DE;Blade;0;1;-0.607868339976934;0.0;0.0
DE;Brainfuck;1;0;2.0100832282595618;0.0;1.0
DE;C#;0;1;0.10924910230999905;0.0;0.6666666666666666
DE;CSS;0;1;-1.2036787142617495;0.0;0.0
DE;Dart;0;1;-0.7976656432256355;0.0;0.0
DE;EJS;0;1;0.31669110409502776;0.0;0.0
DE;HLSL;0;1;1.63564413921696;0.0;0.5
DE;HTML;0;1;-1.232076495332091;0.0;0.0
DE;Hack;0;1;-0.43790827196804394;0.0;0.0
DE;Java;0;1;-0.38912306692908444;0.0;0.0
DE;JavaScript;0;1;-1.0904736344677202;0.0;0.0
DE;Jupyter Notebook;0;1;0.8471960848148664;0.0;1.0
DE;Kotlin;0;1;-0.42841136847310457;0.0;0.0
DE;Less;0;1;-0.2804520567789595;0.0;0.0
DE;Nunjucks;1;0;2.327867909641276;0.0;1.0
DE;Objective-C;0;1;-0.12118100788074036;0.0;0.0
DE;PHP;0;1;-0.7130581167150217;0.0;0.25
DE;Pug;0;1;0.6522318478058452;0.0;0.0
DE;SCSS;0;1;-0.6678932864874003;0.0;0.5
DE;ShaderLab;0;1;1.4921215937922294;0.0;0.0
DE;Solidity;0;1;1.0639740202511812;0.0;0.0
DE;Starlark;1;0;0.711259233895177;0.0;0.0
DE;Swift;0;1;-0.5406199683576715;0.0;0.25
DE;TSQL;0;1;0.0590910475450887;0.0;0.0
DE;Vue;0;1;-0.44188233198423804;0.0;0.0
DK;ANTLR;0;1;2.4174852341815463;0.0;0.0
DK;Blade;0;1;-0.607868339976934;0.0;0.0
DK;CSS;0;1;-1.2036787142617495;0.0;0.0
DK;Dart;0;1;-0.7976656432256355;0.0;0.0
DK;EJS;0;1;0.31669110409502776;0.0;0.0
DK;Groovy;1;0;2.0265268605091227;0.0;1.0
DK;HTML;0;1;-1.232076495332091;0.0;0.0
DK;Hack;0;1;-0.43790827196804394;0.0;0.5
DK;Handlebars;0;1;0.6221021671307078;0.0;1.0
DK;Java;0;1;-0.38912306692908444;0.0;1.0
DK;JavaScript;0;1;-1.0904736344677202;0.0;0.0
DK;Kotlin;0;1;-0.42841136847310457;0.0;0.0
DK;Less;0;1;-0.2804520567789595;0.0;0.5
DK;Lex;0;1;2.1625991970039027;0.0;1.0
DK;Objective-C;0;1;-0.12118100788074036;0.0;0.0
DK;PHP;0;1;-0.7130581167150217;0.0;0.25
DK;Pug;0;1;0.6522318478058452;0.0;0.3333333333333333
DK;Ruby;1;0;-0.5314756702149153;0.0;0.0
DK;SCSS;0;1;-0.6678932864874003;0.0;0.5
DK;Starlark;0;1;0.711259233895177;0.0;0.0
DK;Swift;0;1;-0.5406199683576715;0.0;0.0
DK;Vue;0;1;-0.44188233198423804;0.0;0.0
DO;C;0;1;1.4730524150422355;0.0;0.0
DO;C++;0;1;1.3675251369112322;0.0;0.0
DO;CMake;0;1;1.9028597668539395;0.0;0.0
DO;Dockerfile;0;1;1.1991486271179024;0.0;0.5
DO;Hack;1;0;-0.43790827196804394;0.0;0.0
DO;Java;0;1;-0.38912306692908444;0.0;1.0
DO;Makefile;0;1;1.5834986395889006;0.0;0.0
DO;Python;0;1;0.1363314420870251;0.0;0.0
DO;Ruby;0;1;-0.5314756702149153;0.0;1.0
DO;Shell;0;1;-0.1879113331490984;0.0;0.5
DZ;Batchfile;0;1;1.6004806766069892;0.0;0.6666666666666666
DZ;C#;0;1;0.10924910230999905;0.0;0.0
DZ;C++;1;0;1.3675251369112322;0.0;0.5
DZ;Dockerfile;0;1;1.1991486271179024;0.0;0.0
DZ;EJS;1;0;0.31669110409502776;0.0;0.0
DZ;Java;0;1;-0.38912306692908444;0.0;0.0
DZ;Makefile;0;1;1.5834986395889006;0.0;0.4
DZ;Python;0;1;0.1363314420870251;0.0;0.0
DZ;Ruby;0;1;-0.5314756702149153;0.0;1.0
DZ;Shell;0;1;-0.1879113331490984;0.0;0.5
DZ;TypeScript;0;1;-0.13588730026915347;0.0;0.5
EC;ASP.NET;0;1;0.07721316315731944;0.0;1.0
EC;Batchfile;0;1;1.6004806766069892;0.0;0.0
EC;C;0;1;1.4730524150422355;0.0;0.0
EC;C++;0;1;1.3675251369112322;0.0;0.0
EC;CMake;0;1;1.9028597668539395;0.0;0.0
EC;Dockerfile;0;1;1.1991486271179024;0.0;0.5
EC;EJS;1;0;0.31669110409502776;0.0;0.0
EC;Go;0;1;1.4738099718038895;0.0;0.0
EC;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
EC;Makefile;0;1;1.5834986395889006;0.0;0.0
EC;PowerShell;0;1;1.164759552252281;0.0;0.0
EC;Python;0;1;0.1363314420870251;0.0;0.0
EC;R;1;0;1.7766913381020464;0.0;0.0
EC;Ruby;0;1;-0.5314756702149153;0.0;1.0
EC;Shell;0;1;-0.1879113331490984;0.0;0.5
EC;TSQL;1;0;0.0590910475450887;0.0;1.0
EC;Vue;0;1;-0.44188233198423804;0.0;1.0
EE;Assembly;0;1;1.9304043185725768;0.0;0.375
EE;C;0;1;1.4730524150422355;0.0;0.75
EE;C++;0;1;1.3675251369112322;0.0;0.5
EE;EJS;1;0;0.31669110409502776;0.0;0.0
EE;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
EE;Objective-C;0;1;-0.12118100788074036;0.0;1.0
EG;Assembly;1;0;1.9304043185725768;0.0;0.125
EG;Batchfile;0;1;1.6004806766069892;0.0;0.6666666666666666
EG;CoffeeScript;0;1;0.8129349221987213;0.0;0.0
EG;Dockerfile;0;1;1.1991486271179024;0.0;0.5
EG;GLSL;0;1;2.1554527348539922;0.0;0.07142857142857142
EG;Go;0;1;1.4738099718038895;0.0;0.0
EG;HCL;0;1;2.1137366512604454;0.0;0.0
EG;HLSL;0;1;1.63564413921696;0.0;0.0
EG;Java;0;1;-0.38912306692908444;0.0;1.0
EG;Lua;0;1;1.955032927393994;0.0;0.0
EG;MATLAB;0;1;1.8559178394731168;0.0;0.0
EG;Makefile;0;1;1.5834986395889006;0.0;0.6
EG;Objective-C++;0;1;2.164512377073529;0.0;0.0
EG;Perl;0;1;2.0311896384559676;0.0;0.07692307692307693
EG;PowerShell;0;1;1.164759552252281;0.0;1.0
EG;Python;0;1;0.1363314420870251;0.0;0.0
EG;QMake;0;1;1.973781967724206;0.0;0.0
EG;R;0;1;1.7766913381020464;0.0;0.5
EG;Roff;0;1;2.0836874965079293;0.0;0.07692307692307693
EG;Ruby;0;1;-0.5314756702149153;0.0;1.0
EG;Rust;0;1;2.2186114515487625;0.0;0.0
EG;Sass;0;1;1.628693523048407;0.0;0.0
EG;ShaderLab;0;1;1.4921215937922294;0.0;0.5
EG;Shell;0;1;-0.1879113331490984;0.0;0.5
EG;Smarty;0;1;2.1071504574072;0.0;0.07142857142857142
EG;Starlark;0;1;0.711259233895177;0.0;0.0
EG;Tcl;0;1;2.2499327587203237;0.0;0.0
EG;TeX;0;1;1.9167178235943527;0.0;0.0
EG;TypeScript;0;1;-0.13588730026915347;0.0;1.0
EG;VHDL;0;1;2.321942450011163;0.0;0.0
EG;Vim Script;0;1;2.093133788461143;0.0;0.0
EG;Vue;0;1;-0.44188233198423804;0.0;1.0
EG;XSLT;0;1;2.0553182902796423;0.0;0.0
ES;Assembly;0;1;1.9304043185725768;0.0;0.625
ES;AutoHotkey;0;1;2.586413841656679;0.0;0.0
ES;Awk;1;0;2.1886911010482666;0.0;0.6666666666666666
ES;C;0;1;1.4730524150422355;0.0;0.5
ES;C#;0;1;0.10924910230999905;0.0;1.0
ES;C++;0;1;1.3675251369112322;0.0;0.5
ES;CMake;0;1;1.9028597668539395;0.0;0.6666666666666666
ES;CSS;0;1;-1.2036787142617495;0.0;0.3333333333333333
ES;Cuda;0;1;2.238044741357388;0.0;1.0
ES;Dart;0;1;-0.7976656432256355;0.0;0.0
ES;EJS;0;1;0.31669110409502776;0.0;0.0
ES;Emacs Lisp;0;1;2.2318200798117114;0.0;0.5
ES;F#;1;0;2.4352681235763884;0.0;1.0
ES;Forth;1;0;2.2969568371060602;0.0;0.0
ES;Go;0;1;1.4738099718038895;0.0;1.0
ES;HTML;0;1;-1.232076495332091;0.0;0.0
ES;JavaScript;0;1;-1.0904736344677202;0.0;0.0
ES;Jupyter Notebook;0;1;0.8471960848148664;0.0;1.0
ES;Kotlin;0;1;-0.42841136847310457;0.0;0.5
ES;Less;0;1;-0.2804520567789595;0.0;0.5
ES;Lua;1;0;1.955032927393994;0.0;0.7692307692307693
ES;M;0;1;2.477021637341133;0.0;0.5
ES;NASL;0;1;2.4793272023911515;0.0;1.0
ES;Nix;0;1;2.374165438622495;0.0;1.0
ES;Nunjucks;1;0;2.327867909641276;0.0;1.0
ES;OCaml;1;0;2.4715382454683827;0.0;0.6666666666666666
ES;Objective-C;0;1;-0.12118100788074036;0.0;0.0
ES;PowerShell;0;1;1.164759552252281;0.0;0.0
ES;Pug;1;0;0.6522318478058452;0.0;0.6666666666666666
ES;PureBasic;1;0;1.949979747557411;0.0;0.0
ES;Python;0;1;0.1363314420870251;0.0;1.0
ES;Ruby;0;1;-0.5314756702149153;0.0;0.0
ES;Rust;0;1;2.2186114515487625;0.0;0.7
ES;SmPL;0;1;2.2313656142520846;0.0;0.0
ES;Starlark;0;1;0.711259233895177;0.0;1.0
ES;Stylus;0;1;1.6141644795992551;0.0;0.0
ES;Swift;0;1;-0.5406199683576715;0.0;0.0
ES;TSQL;1;0;0.0590910475450887;0.0;1.0
ES;Verilog;0;1;2.315797841797346;0.0;0.0
ES;Vue;1;0;-0.44188233198423804;0.0;1.0
ES;Yacc;0;1;2.119012304204972;0.0;0.5
ET;Batchfile;0;1;1.6004806766069892;0.0;0.3333333333333333
ET;C#;0;1;0.10924910230999905;0.0;0.0
ET;C++;1;0;1.3675251369112322;0.0;0.5
ET;CMake;1;0;1.9028597668539395;0.0;0.2222222222222222
ET;CSS;1;0;-1.2036787142617495;0.0;0.3333333333333333
ET;Dockerfile;0;1;1.1991486271179024;0.0;0.0
ET;EJS;1;0;0.31669110409502776;0.0;0.0
ET;HTML;1;0;-1.232076495332091;0.0;0.0
ET;Java;0;1;-0.38912306692908444;0.0;0.0
ET;JavaScript;1;0;-1.0904736344677202;0.0;0.0
ET;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
ET;Makefile;0;1;1.5834986395889006;0.0;0.2
ET;SCSS;0;1;-0.6678932864874003;0.0;0.5
ET;TypeScript;0;1;-0.13588730026915347;0.0;0.0
ET;Vue;0;1;-0.44188233198423804;0.0;1.0
FI;CSS;0;1;-1.2036787142617495;0.0;0.0
FI;Cuda;0;1;2.238044741357388;0.0;0.0
FI;Dart;0;1;-0.7976656432256355;0.0;0.0
FI;EJS;0;1;0.31669110409502776;0.0;1.0
FI;Gherkin;0;1;1.7095135076278267;0.0;0.5
FI;Go;0;1;1.4738099718038895;0.0;1.0
FI;Groovy;0;1;2.0265268605091227;0.0;0.8571428571428571
FI;HTML;0;1;-1.232076495332091;0.0;0.0
FI;Hack;0;1;-0.43790827196804394;0.0;0.0
FI;Handlebars;0;1;0.6221021671307078;0.0;0.0
FI;Java;0;1;-0.38912306692908444;0.0;1.0
FI;JavaScript;0;1;-1.0904736344677202;0.0;0.0
FI;Jupyter Notebook;0;1;0.8471960848148664;0.0;1.0
FI;Kotlin;0;1;-0.42841136847310457;0.0;0.0
FI;Less;0;1;-0.2804520567789595;0.0;0.0
FI;Mustache;1;0;2.0461741451331616;0.0;0.6
FI;Objective-C;0;1;-0.12118100788074036;0.0;0.0
FI;PHP;0;1;-0.7130581167150217;0.0;0.25
FI;Ruby;0;1;-0.5314756702149153;0.0;0.0
FI;SCSS;0;1;-0.6678932864874003;0.0;0.5
FI;Sass;1;0;1.628693523048407;0.0;0.0
FI;Swift;0;1;-0.5406199683576715;0.0;0.0
FI;Tcl;0;1;2.2499327587203237;0.0;0.8333333333333334
FI;Vue;0;1;-0.44188233198423804;0.0;0.0
FR;ASP.NET;0;1;0.07721316315731944;0.0;0.0
FR;Assembly;0;1;1.9304043185725768;0.0;1.0
FR;Blade;0;1;-0.607868339976934;0.0;0.75
FR;C#;0;1;0.10924910230999905;0.0;0.6666666666666666
FR;C++;0;1;1.3675251369112322;0.0;1.0
FR;CSS;0;1;-1.2036787142617495;0.0;0.3333333333333333
FR;Clojure;0;1;2.294773071468013;0.0;1.0
FR;Dart;0;1;-0.7976656432256355;0.0;0.0
FR;EJS;0;1;0.31669110409502776;0.0;0.0
FR;Go;0;1;1.4738099718038895;0.0;1.0
FR;HTML;0;1;-1.232076495332091;0.0;0.0
FR;Handlebars;0;1;0.6221021671307078;0.0;1.0
FR;Java;0;1;-0.38912306692908444;0.0;0.0
FR;JavaScript;0;1;-1.0904736344677202;0.0;0.0
FR;Jupyter Notebook;0;1;0.8471960848148664;0.0;1.0
FR;Kotlin;0;1;-0.42841136847310457;0.0;0.0
FR;Less;0;1;-0.2804520567789595;0.0;0.0
FR;MATLAB;0;1;1.8559178394731168;0.0;1.0
FR;Nunjucks;1;0;2.327867909641276;0.0;1.0
FR;Objective-C;0;1;-0.12118100788074036;0.0;0.0
FR;PowerShell;0;1;1.164759552252281;0.0;1.0
FR;Pug;0;1;0.6522318478058452;0.0;0.3333333333333333
FR;Python;0;1;0.1363314420870251;0.0;1.0
FR;Rebol;0;1;1.1311745004032392;0.0;0.5
FR;Ruby;1;0;-0.5314756702149153;0.0;0.0
FR;Solidity;0;1;1.0639740202511812;0.0;0.0
FR;Starlark;0;1;0.711259233895177;0.0;0.0
FR;Swift;0;1;-0.5406199683576715;0.0;0.0
FR;SystemVerilog;1;0;2.599802164220415;0.0;1.0
FR;TSQL;0;1;0.0590910475450887;0.0;1.0
FR;Thrift;0;1;2.605218994346096;0.0;1.0
FR;Verilog;0;1;2.315797841797346;0.0;1.0
FR;Visual Basic .NET;1;0;1.728613757192946;0.0;0.5
GB;AIDL;1;0;1.9647874309720463;0.0;0.5
GB;Blade;0;1;-0.607868339976934;0.0;0.0
GB;Brainfuck;1;0;2.0100832282595618;0.0;1.0
GB;C;0;1;1.4730524150422355;0.0;0.75
GB;C++;0;1;1.3675251369112322;0.0;0.5
GB;CSS;0;1;-1.2036787142617495;0.0;0.0
GB;Dart;0;1;-0.7976656432256355;0.0;0.0
GB;EJS;0;1;0.31669110409502776;0.0;0.0
GB;HTML;0;1;-1.232076495332091;0.0;0.0
GB;Hack;0;1;-0.43790827196804394;0.0;0.5
GB;Java;0;1;-0.38912306692908444;0.0;1.0
GB;JavaScript;0;1;-1.0904736344677202;0.0;0.0
GB;Kotlin;0;1;-0.42841136847310457;0.0;0.0
GB;Less;0;1;-0.2804520567789595;0.0;0.5
GB;Objective-C;0;1;-0.12118100788074036;0.0;0.0
GB;PHP;0;1;-0.7130581167150217;0.0;0.5
GB;Pug;1;0;0.6522318478058452;0.0;0.3333333333333333
GB;Solidity;0;1;1.0639740202511812;0.0;0.0
GB;Starlark;1;0;0.711259233895177;0.0;0.0
GB;Stylus;0;1;1.6141644795992551;0.0;0.0
GB;Swift;0;1;-0.5406199683576715;0.0;0.25
GB;TypeScript;0;1;-0.13588730026915347;0.0;1.0
GB;Vue;0;1;-0.44188233198423804;0.0;0.0
GE;Batchfile;0;1;1.6004806766069892;0.0;0.0
GE;C;0;1;1.4730524150422355;0.0;0.0
GE;C++;0;1;1.3675251369112322;0.0;0.0
GE;CMake;0;1;1.9028597668539395;0.0;0.0
GE;Dart;0;1;-0.7976656432256355;0.0;0.5
GE;HCL;0;1;2.1137366512604454;0.0;0.0
GE;Java;0;1;-0.38912306692908444;0.0;1.0
GE;Jupyter Notebook;0;1;0.8471960848148664;0.0;0.0
GE;Less;0;1;-0.2804520567789595;0.0;0.0
GE;Lua;0;1;1.955032927393994;0.0;0.07692307692307693
GE;Makefile;1;0;1.5834986395889006;0.0;0.2
GE;Objective-C;0;1;-0.12118100788074036;0.0;1.0
GE;PowerShell;0;1;1.164759552252281;0.0;0.0
GE;Python;0;1;0.1363314420870251;0.0;1.0
GE;Ruby;0;1;-0.5314756702149153;0.0;1.0
GE;Smarty;0;1;2.1071504574072;0.0;0.07142857142857142
GH;Batchfile;0;1;1.6004806766069892;0.0;0.6666666666666666
GH;C#;0;1;0.10924910230999905;0.0;0.0
GH;C++;0;1;1.3675251369112322;0.0;0.5
GH;Dockerfile;0;1;1.1991486271179024;0.0;0.0
GH;Go;0;1;1.4738099718038895;0.0;0.0
GH;Java;0;1;-0.38912306692908444;0.0;0.0
GH;Jupyter Notebook;1;0;0.8471960848148664;0.0;0.0
GH;Less;0;1;-0.2804520567789595;0.0;0.5
GH;Makefile;0;1;1.5834986395889006;0.0;0.4
GH;PowerShell;0;1;1.164759552252281;0.0;1.0
GH;Python;0;1;0.1363314420870251;0.0;1.0
GH;TypeScript;0;1;-0.13588730026915347;0.0;0.5
